;Code;;Gender;Age;Mobile;Trial_number;Angle;distance_ratio;xtarget;ytarget;sd;nsamples;color_nube1;color_nube2;color_nube3;color_buttons1;color_buttons2;color_buttons3;correct_color;correct_cloud;Nalternativas;RT_type1;Response;Correct;Confidence;RT_Confidence;Nsujeto;binary_correct
5982;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;102;0,938849197385839;2,5;1004;412;60;375;0;2;1;0;1;2;0;1;3;1929;0;TRUE;0,5;4415;39;1
5983;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;103;426,442,652,080,283;3;1015;418,333,333,333,333;60;375;2;0;1;0;1;2;2;1;3;1883;2;TRUE;0,688421052631579;310;39;1
5984;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;104;456,169,008,364,306;2,5;971;393;60;375;2;1;0;0;1;2;1;2;2;1400;1;TRUE;0,622105263157895;503;39;1
5985;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;105;205,719,531,182,831;2,5;1004;412;60;375;2;1;0;0;1;2;2;1;3;1698;2;TRUE;0,686315789473684;322;39;1
5986;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;106;44,273,270,599,295;2,5;971;393;60;375;1;2;0;0;1;2;2;2;3;1868;2;TRUE;0,505263157894737;1440;39;1
5987;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;107;587,363,035,667,601;2,1;991,428,571,428,571;404,761,904,761,905;60;375;2;0;1;0;1;2;2;1;3;3619;2;TRUE;0,627368421052632;386;39;1
5988;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;108;119,081,190,193,652;3;960;386,666,666,666,667;60;375;2;0;1;0;1;2;0;2;2;1799;0;TRUE;0,627368421052632;234;39;1
5989;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;109;153,045,205,951,376;2,1;983,571,428,571,429;400,238,095,238,095;60;375;2;0;1;0;1;2;0;2;2;1277;2;FALSE;0,591578947368421;273;39;0
5990;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;110;205,248,325,952,684;2,1;983,571,428,571,429;400,238,095,238,095;60;375;1;0;2;0;1;2;0;2;3;2075;1;FALSE;0,614736842105263;339;39;0
5991;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;111;363,989,546,223,647;3;1015;418,333,333,333,333;60;375;1;0;2;0;1;2;1;1;3;1303;1;TRUE;0,673684210526316;314;39;1
5992;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;112;104,708,010,815,542;2,5;1004;412;60;375;2;0;1;0;1;2;2;1;2;1309;2;TRUE;0,65578947368421;293;39;1
5993;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;113;418,615,468,527,959;2,5;1004;412;60;375;0;2;1;0;1;2;0;1;3;2921;2;FALSE;0,476842105263158;583;39;0
5994;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;114;223,312,363,953,979;2,1;983,571,428,571,429;400,238,095,238,095;60;375;1;2;0;0;1;2;2;2;3;1340;1;FALSE;0,458947368421053;445;39;0
5995;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;115;187,772,312,294,891;3;960;386,666,666,666,667;60;375;0;2;1;0;1;2;2;2;2;1625;2;TRUE;0,776842105263158;306;39;1
5996;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;116;196,207,693,200,075;2,5;1004;412;60;375;1;2;0;0;1;2;1;1;2;1908;1;TRUE;0,65578947368421;390;39;1
5997;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;117;0,172608745616618;2,1;991,428,571,428,571;404,761,904,761,905;60;375;1;2;0;0;1;2;1;1;2;2516;1;TRUE;0,504210526315789;2277;39;1
5998;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;118;344,381,732,133,985;2,1;983,571,428,571,429;400,238,095,238,095;60;375;2;0;1;0;1;2;0;2;2;1668;0;TRUE;0,503157894736842;1280;39;1
5999;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;119;392,540,642,804,042;3;1015;418,333,333,333,333;60;375;2;1;0;0;1;2;2;1;2;2062;2;TRUE;0,595789473684211;1537;39;1
6000;7fc8a1bc6124df5e4d0ee3dd56a5add9;;m;26;0;120;153,756,477,389,902;2,1;983,571,428,571,429;400,238,095,238,095;60;375;1;2;0;0;1;2;2;2;3;3358;2;TRUE;0,752631578947368;2556;39;1
6001;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;1;0,303282441935621;2,5;779;303;60;375;2;1;0;0;1;2;1;2;2;4385;1;TRUE;0,399736147757256;5088;40;1
6002;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;2;319,139,813,115,299;3;768;296,666,666,666,667;60;375;2;0;1;0;1;2;0;2;3;3919;0;TRUE;0,448548812664908;3867;40;1
6003;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;3;0,313307468565759;2,5;812;322;60;375;0;1;2;0;1;2;0;1;3;6370;0;TRUE;0,224274406332454;7035;40;1
6004;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;4;287,505,337,343,621;2,1;791,571,428,571,429;310,238,095,238,095;60;375;2;1;0;0;1;2;1;2;3;9325;1;TRUE;0,16490765171504;2798;40;1
6005;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;5;0,626688049753717;3;823;328,333,333,333,333;60;375;1;2;0;0;1;2;1;1;3;6586;1;TRUE;0,523746701846966;3086;40;1
6006;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;6;471,904,292,902,108;2,5;812;322;60;375;1;0;2;0;1;2;1;1;2;7710;1;TRUE;0,436675461741425;2377;40;1
6007;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;7;364,379,384,640,671;2,5;812;322;60;375;0;1;2;0;1;2;0;1;2;5389;0;TRUE;0,502638522427441;4086;40;1
6008;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;8;549,798,319,890,508;2,5;812;322;60;375;1;2;0;0;1;2;1;1;2;8522;1;TRUE;0,5844327176781;1577;40;1
6009;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;9;619,740,126,816,445;3;768;296,666,666,666,667;60;375;1;0;2;0;1;2;0;2;3;5287;0;TRUE;0,547493403693931;1867;40;1
6010;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;10;229,032,739,367,435;3;768;296,666,666,666,667;60;375;0;1;2;0;1;2;1;2;3;3378;1;TRUE;0,802110817941952;1435;40;1
6011;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;11;0,590167645196732;2,5;812;322;60;375;0;1;2;0;1;2;0;1;3;12208;1;FALSE;0,135883905013193;2539;40;0
6012;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;12;234,083,759,889,219;3;768;296,666,666,666,667;60;375;0;2;1;0;1;2;2;2;2;3952;2;TRUE;0,649076517150396;4301;40;1
6013;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;13;25,585,878,955,363;2,1;791,571,428,571,429;310,238,095,238,095;60;375;0;1;2;0;1;2;1;2;3;14463;0;FALSE;0,201846965699208;2063;40;0
6014;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;14;62,125,057,677,198;2,1;791,571,428,571,429;310,238,095,238,095;60;375;2;0;1;0;1;2;0;2;2;11331;0;TRUE;0,178100263852243;2042;40;1
6015;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;15;213,993,524,867,039;3;823;328,333,333,333,333;60;375;1;2;0;0;1;2;1;1;3;4349;1;TRUE;0,945910290237467;979;40;1
6016;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;16;0,0523123884714674;3;768;296,666,666,666,667;60;375;1;0;2;0;1;2;0;2;3;9602;0;TRUE;0,653034300791557;1760;40;1
6017;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;17;0,388107333433922;2,1;791,571,428,571,429;310,238,095,238,095;60;375;1;0;2;0;1;2;0;2;3;7082;0;TRUE;0,605540897097625;4729;40;1
6018;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;18;281,031,279,745,376;2,5;812;322;60;375;2;1;0;0;1;2;2;1;3;6434;2;TRUE;0,618733509234829;1544;40;1
6019;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;19;431,052,107,612,757;3;768;296,666,666,666,667;60;375;0;1;2;0;1;2;1;2;2;5081;1;TRUE;0,639841688654354;3320;40;1
6020;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;20;247,140,420,778,212;2,5;812;322;60;375;1;0;2;0;1;2;1;1;3;3892;1;TRUE;0,589709762532982;3853;40;1
6021;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;21;0,422650550326008;3;823;328,333,333,333,333;60;375;1;2;0;0;1;2;1;1;2;2777;1;TRUE;0,741424802110818;1022;40;1
6022;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;22;401,728,341,957,641;2,5;779;303;60;375;1;2;0;0;1;2;2;2;2;4905;2;TRUE;0,786279683377309;2889;40;1
6023;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;23;475,911,105,449,089;2,1;799,428,571,428,571;314,761,904,761,905;60;375;1;2;0;0;1;2;1;1;2;4105;2;FALSE;0,544854881266491;2039;40;0
6024;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;24;124,011,022,126,984;2,5;779;303;60;375;2;1;0;0;1;2;1;2;3;6170;1;TRUE;0,37467018469657;1316;40;1
6025;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;25;105,338,952,674,141;2,1;799,428,571,428,571;314,761,904,761,905;60;375;0;2;1;0;1;2;0;1;2;15343;0;TRUE;0,0936675461741425;830;40;1
6027;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;27;41,834,202,012,271;2,5;779;303;60;375;0;1;2;0;1;2;1;2;2;4137;1;TRUE;0,37335092348285;2167;40;1
6028;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;28;0,691769078539103;2,1;791,571,428,571,429;310,238,095,238,095;60;375;1;0;2;0;1;2;0;2;3;16050;1;FALSE;0,328496042216359;2434;40;0
6029;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;29;310,990,570,282,143;2,1;791,571,428,571,429;310,238,095,238,095;60;375;0;2;1;0;1;2;2;2;3;13364;2;TRUE;0,134564643799472;1193;40;1
6030;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;30;222,228,686,505,583;2,1;791,571,428,571,429;310,238,095,238,095;60;375;2;0;1;0;1;2;0;2;3;13243;0;TRUE;0,135883905013193;1310;40;1
6031;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;31;317,609,880,418,502;2,1;799,428,571,428,571;314,761,904,761,905;60;375;2;0;1;0;1;2;2;1;3;6464;0;FALSE;0,16490765171504;2905;40;0
6032;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;32;272,860,865,617,367;3;768;296,666,666,666,667;60;375;1;2;0;0;1;2;2;2;3;4694;2;TRUE;0,419525065963061;1666;40;1
6033;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;33;0,457717796393046;2,5;779;303;60;375;1;0;2;0;1;2;0;2;3;5953;0;TRUE;0,58179419525066;1881;40;1
6034;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;34;279,560,157,832,572;2,1;799,428,571,428,571;314,761,904,761,905;60;375;0;2;1;0;1;2;0;1;3;11097;2;FALSE;0,323218997361478;2820;40;0
6035;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;35;365,485,773,048,358;3;768;296,666,666,666,667;60;375;1;0;2;0;1;2;0;2;2;3499;0;TRUE;0,70712401055409;1374;40;1
6036;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;36;375,423,279,152,795;2,5;779;303;60;375;2;0;1;0;1;2;0;2;2;8075;0;TRUE;0,746701846965699;1617;40;1
6037;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;37;229,590,393,990,334;3;823;328,333,333,333,333;60;375;0;2;1;0;1;2;0;1;2;2688;0;TRUE;0,901055408970976;1849;40;1
6038;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;38;580,833,843,722,091;3;768;296,666,666,666,667;60;375;0;2;1;0;1;2;2;2;3;3603;2;TRUE;0,821899736147757;2038;40;1
6039;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;39;245,373,523,242,318;2,5;812;322;60;375;0;1;2;0;1;2;0;1;2;2678;0;TRUE;0,893139841688654;1293;40;1
6040;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;40;231,307,476,423,303;2,5;812;322;60;375;2;0;1;0;1;2;2;1;2;2691;2;TRUE;0,66622691292876;1246;40;1
6041;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;41;295,141,738,169,343;2,5;779;303;60;375;2;0;1;0;1;2;0;2;3;5357;0;TRUE;0,806068601583113;1428;40;1
6042;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;42;444,904,906,703,224;2,5;812;322;60;375;2;0;1;0;1;2;2;1;2;14712;2;TRUE;0,601583113456464;2007;40;1
6043;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;43;620,548,251,154,959;2,1;799,428,571,428,571;314,761,904,761,905;60;375;1;0;2;0;1;2;1;1;2;5995;1;TRUE;0,45910290237467;1084;40;1
6044;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;44;227,371,407,559,759;3;768;296,666,666,666,667;60;375;0;2;1;0;1;2;2;2;3;5696;2;TRUE;0,757255936675462;2734;40;1
6045;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;45;529,414,378,207,455;2,1;791,571,428,571,429;310,238,095,238,095;60;375;0;2;1;0;1;2;2;2;2;6426;2;TRUE;0,378627968337731;1191;40;1
6046;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;46;478,017,464,723,526;2,1;791,571,428,571,429;310,238,095,238,095;60;375;2;1;0;0;1;2;1;2;2;13030;1;TRUE;0,279683377308707;1243;40;1
6047;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;47;598,242,370,053,157;3;823;328,333,333,333,333;60;375;1;0;2;0;1;2;1;1;3;5195;1;TRUE;0,571240105540897;1232;40;1
6049;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;49;516,778,775,914,047;3;768;296,666,666,666,667;60;375;0;1;2;0;1;2;1;2;3;2326;1;TRUE;0,767810026385224;1482;40;1
6050;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;50;205,287,432,596,366;2,5;812;322;60;375;2;1;0;0;1;2;2;1;3;3919;2;TRUE;0,58311345646438;2049;40;1
6051;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;51;624,259,817,345,892;2,1;791,571,428,571,429;310,238,095,238,095;60;375;1;0;2;0;1;2;0;2;3;6369;0;TRUE;0,476253298153034;2211;40;1
6052;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;52;542,378,571,137,461;2,1;791,571,428,571,429;310,238,095,238,095;60;375;1;0;2;0;1;2;0;2;3;10168;1;FALSE;0,274406332453826;1412;40;0
6053;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;53;200,826,464,056,122;3;823;328,333,333,333,333;60;375;2;1;0;0;1;2;2;1;2;4064;2;TRUE;0,594986807387863;1577;40;1
6054;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;54;437,135,489,966,807;3;823;328,333,333,333,333;60;375;1;0;2;0;1;2;1;1;3;3839;1;TRUE;0,730870712401055;1340;40;1
6055;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;55;363,541,804,313,228;3;823;328,333,333,333,333;60;375;2;1;0;0;1;2;2;1;2;3191;2;TRUE;0,604221635883905;1433;40;1
6056;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;56;510,687,268,701,895;2,1;791,571,428,571,429;310,238,095,238,095;60;375;0;2;1;0;1;2;2;2;2;9612;0;FALSE;0,245382585751979;932;40;0
6057;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;57;0,60371487040909;3;768;296,666,666,666,667;60;375;1;0;2;0;1;2;0;2;2;4671;0;TRUE;0,691292875989446;2678;40;1
6058;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;58;475,180,327,110,126;2,5;779;303;60;375;1;2;0;0;1;2;2;2;2;6247;2;TRUE;0,50131926121372;1625;40;1
6059;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;59;0,293048903595053;3;823;328,333,333,333,333;60;375;2;0;1;0;1;2;2;1;3;3275;2;TRUE;0,781002638522427;1140;40;1
6060;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;60;194,699,549,232,999;2,1;791,571,428,571,429;310,238,095,238,095;60;375;2;0;1;0;1;2;0;2;2;6810;0;TRUE;0,170184696569921;1034;40;1
6061;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;61;473,899,845,090,858;2,1;799,428,571,428,571;314,761,904,761,905;60;375;0;1;2;0;1;2;0;1;2;7407;1;FALSE;0,142480211081794;1520;40;0
6062;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;62;408,539,633,836,512;2,5;779;303;60;375;0;1;2;0;1;2;1;2;3;6600;1;TRUE;0,308707124010554;1135;40;1
6063;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;63;627,339,555,053,084;3;823;328,333,333,333,333;60;375;0;2;1;0;1;2;0;1;3;4986;0;TRUE;0,658311345646438;1223;40;1
6064;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;64;384,876,746,834,451;2,1;791,571,428,571,429;310,238,095,238,095;60;375;1;2;0;0;1;2;2;2;2;11570;1;FALSE;0,238786279683377;4776;40;0
6065;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;65;0,0638502926832812;3;823;328,333,333,333,333;60;375;0;1;2;0;1;2;0;1;3;4863;0;TRUE;0,688654353562005;2250;40;1
6066;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;66;154,004,467,890,251;2,1;791,571,428,571,429;310,238,095,238,095;60;375;2;0;1;0;1;2;0;2;2;5938;0;TRUE;0,588390501319261;1123;40;1
6067;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;67;0,702645298228272;2,5;779;303;60;375;2;0;1;0;1;2;0;2;2;9307;0;TRUE;0,653034300791557;1292;40;1
6068;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;68;572,492,536,179,153;2,1;791,571,428,571,429;310,238,095,238,095;60;375;1;2;0;0;1;2;2;2;3;10230;1;FALSE;0,226912928759894;988;40;0
6069;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;69;248,396,459,533,395;2,5;779;303;60;375;2;0;1;0;1;2;0;2;3;4105;0;TRUE;0,519788918205805;1516;40;1
6070;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;70;344,626,966,875,785;3;823;328,333,333,333,333;60;375;2;0;1;0;1;2;2;1;3;5416;2;TRUE;0,494722955145119;1697;40;1
6071;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;71;322,561,596,101,119;2,1;799,428,571,428,571;314,761,904,761,905;60;375;1;0;2;0;1;2;1;1;3;6612;1;TRUE;0,217678100263852;1595;40;1
6072;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;72;51,669,554,934,156;2,5;779;303;60;375;1;2;0;0;1;2;2;2;2;7491;2;TRUE;0,5;4830;40;1
6073;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;73;604,501,640,109,855;2,5;812;322;60;375;0;1;2;0;1;2;0;1;2;4138;0;TRUE;0,552770448548813;1282;40;1
6074;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;74;232,334,864,750,542;2,5;779;303;60;375;0;1;2;0;1;2;1;2;3;3079;1;TRUE;0,653034300791557;1845;40;1
6075;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;75;430,031,560,776,483;3;823;328,333,333,333,333;60;375;2;0;1;0;1;2;2;1;2;3054;2;TRUE;0,455145118733509;1143;40;1
6076;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;76;395,033,022,756,535;2,1;799,428,571,428,571;314,761,904,761,905;60;375;1;2;0;0;1;2;1;1;2;5620;1;TRUE;0,517150395778364;1755;40;1
6077;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;77;0,0960156051101202;2,5;812;322;60;375;1;0;2;0;1;2;1;1;3;7045;1;TRUE;0,274406332453826;1530;40;1
6078;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;78;308,881,471,961,132;2,5;779;303;60;375;2;0;1;0;1;2;0;2;2;3088;0;TRUE;0,481530343007916;1443;40;1
6079;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;79;149,318,032,746,004;3;768;296,666,666,666,667;60;375;0;1;2;0;1;2;1;2;3;5229;1;TRUE;0,627968337730871;1046;40;1
6080;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;80;231,931,667,086,529;2,5;779;303;60;375;1;2;0;0;1;2;2;2;3;18892;2;TRUE;0,411609498680739;2091;40;1
6081;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;81;456,956,035,185,116;2,5;812;322;60;375;0;2;1;0;1;2;0;1;3;6223;0;TRUE;0,517150395778364;7933;40;1
6082;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;82;210,503,199,125,413;2,1;799,428,571,428,571;314,761,904,761,905;60;375;2;0;1;0;1;2;2;1;2;8777;0;FALSE;0,521108179419525;4631;40;0
6083;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;83;287,215,070,762,271;2,1;799,428,571,428,571;314,761,904,761,905;60;375;2;1;0;0;1;2;2;1;3;5570;1;FALSE;0,631926121372032;1530;40;0
6084;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;84;293,246,286,410,373;3;823;328,333,333,333,333;60;375;2;1;0;0;1;2;2;1;2;4033;2;TRUE;0,774406332453826;1626;40;1
6085;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;85;527,304,815,251,598;2,5;779;303;60;375;0;2;1;0;1;2;2;2;2;3593;2;TRUE;0,824538258575198;1802;40;1
6086;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;86;303,474,688,923,876;2,5;812;322;60;375;0;2;1;0;1;2;0;1;2;5514;0;TRUE;0,592348284960422;5765;40;1
6087;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;87;457,387,943,679,757;2,5;812;322;60;375;2;1;0;0;1;2;2;1;3;17355;2;TRUE;0,534300791556728;5849;40;1
6088;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;88;260,720,565,095,113;2,1;791,571,428,571,429;310,238,095,238,095;60;375;0;1;2;0;1;2;1;2;3;5265;1;TRUE;0,523746701846966;1772;40;1
6089;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;89;176,007,096,755,463;3;823;328,333,333,333,333;60;375;0;2;1;0;1;2;0;1;2;4380;0;TRUE;0,872031662269129;1207;40;1
6090;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;90;141,971,098,496,989;3;823;328,333,333,333,333;60;375;1;2;0;0;1;2;1;1;3;2833;1;TRUE;0,827176781002638;819;40;1
6091;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;91;525,381,594,266,265;3;768;296,666,666,666,667;60;375;0;2;1;0;1;2;2;2;2;4155;2;TRUE;0,606860158311346;1499;40;1
6092;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;92;487,121,241,384,584;2,5;812;322;60;375;1;2;0;0;1;2;1;1;2;9037;1;TRUE;0,554089709762533;2452;40;1
6093;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;93;618,294,704,553,585;2,1;799,428,571,428,571;314,761,904,761,905;60;375;0;2;1;0;1;2;0;1;2;5100;0;TRUE;0,41820580474934;2439;40;1
6094;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;94;127,967,574,077,681;2,5;779;303;60;375;1;0;2;0;1;2;0;2;3;10882;0;TRUE;0,197889182058047;1112;40;1
6095;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;95;619,553,971,382,225;2,5;812;322;60;375;2;1;0;0;1;2;2;1;3;6882;2;TRUE;0,296833773087071;2345;40;1
6096;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;96;363,533,943,307,948;3;768;296,666,666,666,667;60;375;0;2;1;0;1;2;2;2;3;4010;2;TRUE;0,837730870712401;1522;40;1
6097;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;97;0,956417875106248;2,1;799,428,571,428,571;314,761,904,761,905;60;375;0;2;1;0;1;2;0;1;3;4686;0;TRUE;0,554089709762533;2905;40;1
6098;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;98;154,103,512,930,448;2,1;791,571,428,571,429;310,238,095,238,095;60;375;2;0;1;0;1;2;0;2;2;6894;2;FALSE;0,544854881266491;6358;40;0
6099;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;99;0,405807692226345;2,5;779;303;60;375;1;0;2;0;1;2;0;2;3;7138;0;TRUE;0,315303430079156;6434;40;1
6100;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;100;0,897699248461843;2,1;791,571,428,571,429;310,238,095,238,095;60;375;2;1;0;0;1;2;1;2;3;10679;1;TRUE;0,399736147757256;1619;40;1
6101;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;101;318,213,499,127,264;2,1;799,428,571,428,571;314,761,904,761,905;60;375;0;1;2;0;1;2;0;1;2;5737;0;TRUE;0,567282321899736;1362;40;1
6102;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;102;56,867,011,548,441;2,5;779;303;60;375;2;0;1;0;1;2;0;2;3;3761;0;TRUE;0,602902374670185;3221;40;1
6103;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;103;528,767,115,184,814;3;823;328,333,333,333,333;60;375;1;0;2;0;1;2;1;1;2;5545;1;TRUE;0,726912928759894;893;40;1
6104;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;104;575,098,485,950,716;3;823;328,333,333,333,333;60;375;1;0;2;0;1;2;1;1;3;2084;1;TRUE;0,877308707124011;1500;40;1
6105;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;105;314,774,654,106,921;3;823;328,333,333,333,333;60;375;2;0;1;0;1;2;2;1;2;3976;2;TRUE;0,771767810026385;1493;40;1
6106;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;106;626,961,392,123,943;2,1;791,571,428,571,429;310,238,095,238,095;60;375;2;1;0;0;1;2;1;2;2;4744;2;FALSE;0,564643799472295;2672;40;0
6107;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;107;436,626,859,611,751;2,1;791,571,428,571,429;310,238,095,238,095;60;375;0;2;1;0;1;2;2;2;2;10091;2;TRUE;0,523746701846966;2684;40;1
6108;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;108;288,680,195,890,306;3;823;328,333,333,333,333;60;375;2;0;1;0;1;2;2;1;2;3193;2;TRUE;0,806068601583113;1797;40;1
6109;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;109;421,429,776,281,218;2,1;791,571,428,571,429;310,238,095,238,095;60;375;2;0;1;0;1;2;0;2;3;9267;2;FALSE;0,562005277044855;2360;40;0
6110;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;110;514,037,287,990,757;3;768;296,666,666,666,667;60;375;0;1;2;0;1;2;1;2;2;7552;1;TRUE;0,565963060686016;1022;40;1
6111;064449cf3d8b6a953f1d5f3c821ff500;;m;34;0;111;611,909,436,322,691;2,5;812;322;60;375;2;1;0;0;1;2;2;1;2;3284;2;TRUE;0,589709762532982;868;40;1
