;Code;Gender;Age;Mobile;Trial_number;Angle;Step_Angle;Area1;Area2;Area3;n3SquareOrCircle;BiggerCircleOrSquare;PosBig;StimVal;StimVal3;Nalternativas;RT_type1;Response;Correct;Confidence;RT_Confidence;Nsujeto;binary_correct
112;303de2d8258ebd05fe8bfc0e899bcbad;f;20;1;112;406,531,749,167,028;-20,943,951,023,932;592,403,044,074,076;533,162,739,666,668;533,162,739,666,668;0;2;2;0,9;0;2;1948;2;TRUE;0,119047688502891;4373;1;1
114;303de2d8258ebd05fe8bfc0e899bcbad;f;20;1;114;50,677,791,394,369;-20,943,951,023,932;643,003,205,214,073;514,402,564,171,259;154,320,769,251,378;0;1;1;0,8;0;2;1921;2;FALSE;0,0742297079048905;1795;1;0
115;303de2d8258ebd05fe8bfc0e899bcbad;f;20;1;115;0,526663747430153;20,943,951,023,932;718,406,359,436,472;646,565,723,492,825;387,939,434,095,695;1;2;2;0,9;0,6;3;1875;1;FALSE;0,166666666666667;3169;1;0
116;303de2d8258ebd05fe8bfc0e899bcbad;f;20;1;116;227,828,868,684,068;20,943,951,023,932;889,530,383,852,539;845,053,864,659,912;169,010,772,931,982;1;1;1;0,95;0,2;3;5019;2;FALSE;0,0490196826411229;1867;1;0
117;303de2d8258ebd05fe8bfc0e899bcbad;f;20;1;117;3,471,875,138,691;20,943,951,023,932;594,464,362,160,841;552,851,856,809,583;221,140,742,723,833;1;2;2;0,93;0,4;3;2439;2;TRUE;0,0574229745303883;1750;1;1
118;303de2d8258ebd05fe8bfc0e899bcbad;f;20;1;118;604,313,159,534,068;20,943,951,023,932;895,226,331,383,655;850,465,014,814,473;340,186,005,925,789;0;1;1;0,95;0;2;1795;1;TRUE;0,1134453941794;2970;1;1
119;303de2d8258ebd05fe8bfc0e899bcbad;f;20;1;119;20,691,941,981,695;-20,943,951,023,932;838,937,877,210,662;671,150,301,768,529;402,690,181,061,118;0;1;1;0,8;0;2;2462;1;TRUE;0,0910364786783854;2257;1;1
120;303de2d8258ebd05fe8bfc0e899bcbad;f;20;1;120;562,418,967,896,036;-20,943,951,023,932;579,408,373,997,177;405,585,861,798,024;243,351,517,078,814;1;2;2;0,7;0,6;3;2190;2;TRUE;0,0826330745921415;8814;1;1
121;5cecae631ba0238051da69264b836a4f;f;22;0;1;298,323,397,252,916;-20,943,951,023,932;749,104,985,486,428;711,649,736,212,106;355,824,868,106,053;1;1;1;0,95;0,5;3;3802;1;TRUE;0,36646884272997;1614;2;1
122;5cecae631ba0238051da69264b836a4f;f;22;0;2;347,030,922,905,475;20,943,951,023,932;870,363,040,399,354;696,290,432,319,484;348,145,216,159,742;0;1;1;0,8;0;2;2264;1;TRUE;1;1347;2;1
123;5cecae631ba0238051da69264b836a4f;f;22;0;3;526,278,570,878,078;20,943,951,023,932;653,057,399,112,183;522,445,919,289,746;522,445,919,289,746;1;1;1;0,8;0,1;3;2400;1;TRUE;1;1285;2;1
124;5cecae631ba0238051da69264b836a4f;f;22;0;4;204,620,200,601,945;20,943,951,023,932;764,240,035,059,852;72,602,803,330,686;72,602,803,330,686;0;1;1;0,95;0;2;2236;2;FALSE;1;1349;2;0
125;5cecae631ba0238051da69264b836a4f;f;22;0;5;125,158,875,342,554;20,943,951,023,932;677,912,185,772,569;630,458,332,768,489;126,091,666,553,698;0;1;1;0,93;0;2;2737;2;FALSE;0,820474777448071;1601;2;0
126;5cecae631ba0238051da69264b836a4f;f;22;0;6;370,281,500,134,682;20,943,951,023,932;774,484,863,918,574;697,036,377,526,717;278,814,551,010,687;1;1;1;0,9;0,4;3;3203;1;TRUE;0,729970326409496;1818;2;1
127;5cecae631ba0238051da69264b836a4f;f;22;0;7;138,242,968,275,243;20,943,951,023,932;810,102,464,808,459;648,081,971,846,767;19,442,459,155,403;0;2;2;0,8;0;2;1616;2;TRUE;1;1820;2;1
128;5cecae631ba0238051da69264b836a4f;f;22;0;8;603,220,359,787,364;-20,943,951,023,932;517,086,193,118,916;49,123,188,346,297;294,739,130,077,782;1;2;2;0,95;0,6;3;2674;2;TRUE;0,971810089020771;1314;2;1
129;5cecae631ba0238051da69264b836a4f;f;22;0;9;361,713,167,897,596;-20,943,951,023,932;663,373,066,722,441;597,035,760,050,197;597,035,760,050,197;0;2;2;0,9;0;2;2406;2;TRUE;0,718100890207715;1037;2;1
130;5cecae631ba0238051da69264b836a4f;f;22;0;10;446,602,576,573,976;-20,943,951,023,932;951,243,496,296,129;66,587,044,740,729;399,522,268,444,374;0;1;1;0,7;0;2;2464;1;TRUE;1;1093;2;1
131;5cecae631ba0238051da69264b836a4f;f;22;0;11;411,794,389,329,281;-20,943,951,023,932;732,154,687,222,311;512,508,281,055,618;205,003,312,422,247;2;2;2;0,7;0,4;3;2148;2;TRUE;1;1144;2;1
132;5cecae631ba0238051da69264b836a4f;f;22;0;12;26,692,865,535,607;-20,943,951,023,932;763,414,119,938,188;709,975,131,542,515;283,990,052,617,006;2;1;1;0,93;0,4;3;3659;2;FALSE;0,5;2097;2;0
133;5cecae631ba0238051da69264b836a4f;f;22;0;13;491,344,787,020,808;-20,943,951,023,932;666,096,023,088,472;599,486,420,779,625;599,486,420,779,625;1;1;1;0,9;0,1;3;2532;1;TRUE;0,919881305637982;1069;2;1
134;5cecae631ba0238051da69264b836a4f;f;22;0;14;195,444,208,394,003;-20,943,951,023,932;962,953,795,221,857;770,363,036,177,486;385,181,518,088,743;2;1;1;0,8;0,5;3;2907;1;TRUE;0,685459940652819;1917;2;1
135;5cecae631ba0238051da69264b836a4f;f;22;0;15;170,840,587,673,666;-20,943,951,023,932;785,949,869,081,503;628,759,895,265,203;314,379,947,632,601;0;2;2;0,8;0;2;2165;2;TRUE;1;1110;2;1
136;5cecae631ba0238051da69264b836a4f;f;22;0;16;0,123412284453916;20,943,951,023,932;695,629,798,014,114;48,694,085,860,988;194,776,343,443,952;1;1;1;0,7;0,4;3;2159;1;TRUE;1;1065;2;1
137;5cecae631ba0238051da69264b836a4f;f;22;0;17;0,336281822879218;-20,943,951,023,932;864,925,448,960,374;804,380,667,533,148;321,752,267,013,259;0;1;1;0,93;0;2;2473;2;FALSE;1;708;2;0
138;5cecae631ba0238051da69264b836a4f;f;22;0;18;415,929,068,646,036;20,943,951,023,932;119,368,133,890,568;107,431,320,501,511;537,156,602,507,556;0;2;2;0,9;0;2;2827;2;TRUE;0,71513353115727;1840;2;1
139;5cecae631ba0238051da69264b836a4f;f;22;0;19;309,049,493,853,296;-20,943,951,023,932;734,628,751,194,122;683,204,738,610,533;341,602,369,305,267;2;2;2;0,93;0,5;3;3635;2;TRUE;0,589020771513353;1852;2;1
140;5cecae631ba0238051da69264b836a4f;f;22;0;20;172,357,909,392,702;-20,943,951,023,932;87,030,415,418,139;609,212,907,926,973;182,763,872,378,092;0;1;1;0,7;0;2;2333;1;TRUE;1;1084;2;1
141;5cecae631ba0238051da69264b836a4f;f;22;0;21;56,842,313,971,333;20,943,951,023,932;782,531,530,158,778;743,404,953,650,839;297,361,981,460,336;2;1;1;0,95;0,4;3;2874;1;TRUE;0,882789317507418;1462;2;1
142;5cecae631ba0238051da69264b836a4f;f;22;0;22;321,013,157,619,449;-20,943,951,023,932;766,272,725,400,391;613,018,180,320,313;245,207,272,128,125;2;1;1;0,8;0,4;3;2891;1;TRUE;1;907;2;1
143;5cecae631ba0238051da69264b836a4f;f;22;0;23;305,186,040,805,799;20,943,951,023,932;767,747,599,854,255;729,360,219,861,542;364,680,109,930,771;0;1;1;0,95;0;2;2601;2;FALSE;0,72106824925816;1157;2;0
144;5cecae631ba0238051da69264b836a4f;f;22;0;24;222,703,806,257,337;20,943,951,023,932;277,386,792,352,016;257,969,716,887,375;773,909,150,662,125;0;2;2;0,93;0;2;3231;2;TRUE;0,93620178041543;2027;2;1
145;5cecae631ba0238051da69264b836a4f;f;22;0;25;380,391,610,895,811;20,943,951,023,932;637,608,654,749,287;573,847,789,274,358;573,847,789,274,358;1;2;2;0,9;0,1;3;2497;2;TRUE;0,913946587537092;1057;2;1
146;5cecae631ba0238051da69264b836a4f;f;22;0;26;254,136,042,221,298;-20,943,951,023,932;817,191,748,917,323;759,988,326,493,111;455,992,995,895,867;0;2;2;0,93;0;2;2678;2;TRUE;0,793768545994065;1657;2;1
147;5cecae631ba0238051da69264b836a4f;f;22;0;27;231,272,268,743,517;-20,943,951,023,932;596,039,738,364,263;536,435,764,527,837;107,287,152,905,567;0;2;2;0,9;0;2;3064;2;TRUE;0,749258160237389;1378;2;1
148;5cecae631ba0238051da69264b836a4f;f;22;0;28;482,894,450,712,951;-20,943,951,023,932;837,352,504,459,578;669,882,003,567,662;200,964,601,070,299;2;2;2;0,8;0,3;3;2672;2;TRUE;0,968842729970326;1031;2;1
149;5cecae631ba0238051da69264b836a4f;f;22;0;29;449,786,825,169,215;20,943,951,023,932;912,788,659,140,074;86,714,922,618,307;173,429,845,236,614;0;1;1;0,95;0;2;3293;1;TRUE;0,663204747774481;1000;2;1
150;5cecae631ba0238051da69264b836a4f;f;22;0;30;42,350,263,694,851;20,943,951,023,932;893,624,823,369,193;848,943,582,200,734;50,936,614,932,044;0;1;1;0,95;0;2;6508;1;TRUE;0,504451038575668;2286;2;1
151;5cecae631ba0238051da69264b836a4f;f;22;0;31;155,810,755,828,811;-20,943,951,023,932;876,602,259,950,544;78,894,203,395,549;157,788,406,791,098;0;1;1;0,9;0;2;3485;2;FALSE;0,152818991097923;3751;2;0
152;5cecae631ba0238051da69264b836a4f;f;22;0;32;594,073,439,987,594;-20,943,951,023,932;641,900,092,611,727;577,710,083,350,555;346,626,050,010,333;1;2;2;0,9;0,6;3;2842;2;TRUE;1;1094;2;1
153;5cecae631ba0238051da69264b836a4f;f;22;0;33;414,404,155,294,804;-20,943,951,023,932;750,723,264,666,031;675,650,938,199,428;405,390,562,919,657;0;1;1;0,9;0;2;2912;1;TRUE;0,93620178041543;2224;2;1
154;5cecae631ba0238051da69264b836a4f;f;22;0;34;544,352,800,037,804;20,943,951,023,932;936,910,401,819,855;890,064,881,728,862;445,032,440,864,431;2;2;2;0,95;0,5;3;2587;2;TRUE;0,643916913946588;955;2;1
155;5cecae631ba0238051da69264b836a4f;f;22;0;35;0,0722575891129144;-20,943,951,023,932;744,130,103,897,593;520,891,072,728,315;208,356,429,091,326;0;2;2;0,7;0;2;2468;2;TRUE;1;809;2;1
156;5cecae631ba0238051da69264b836a4f;f;22;0;36;561,126,624,477,683;-20,943,951,023,932;857,849,929,166,427;600,494,950,416,499;600,494,950,416,499;1;2;2;0,7;0,1;3;2041;2;TRUE;1;2926;2;1
157;5cecae631ba0238051da69264b836a4f;f;22;0;37;567,091,341,249,324;20,943,951,023,932;890,705,827,089,257;62,349,407,896,248;187,048,223,688,744;0;2;2;0,7;0;2;2775;2;TRUE;1;1002;2;1
158;5cecae631ba0238051da69264b836a4f;f;22;0;38;153,979,873,973,793;-20,943,951,023,932;770,552,691,800,915;616,442,153,440,732;18,493,264,603,222;1;1;1;0,8;0,3;3;2755;1;TRUE;0,85459940652819;1519;2;1
159;5cecae631ba0238051da69264b836a4f;f;22;0;39;0,562155527787559;20,943,951,023,932;718,338,108,474,637;502,836,675,932,246;251,418,337,966,123;1;2;2;0,7;0,5;3;2680;2;TRUE;1;1359;2;1
160;5cecae631ba0238051da69264b836a4f;f;22;0;40;323,415,285,679,755;20,943,951,023,932;704,702,948,166,422;655,373,741,794,773;393,224,245,076,864;0;1;1;0,93;0;2;2897;1;TRUE;0,658753709198813;1188;2;1
161;5cecae631ba0238051da69264b836a4f;f;22;0;41;28,563,045,898,928;-20,943,951,023,932;74,112,558,260,269;667,013,024,342,421;133,402,604,868,484;2;1;1;0,9;0,2;3;2800;1;TRUE;0,732937685459941;1407;2;1
162;5cecae631ba0238051da69264b836a4f;f;22;0;42;302,499,430,765,961;-20,943,951,023,932;893,559,404,125,848;848,881,433,919,555;509,328,860,351,733;0;2;2;0,95;0;2;3026;2;TRUE;0,29080118694362;1126;2;1
163;5cecae631ba0238051da69264b836a4f;f;22;0;43;0,87644019119741;20,943,951,023,932;112,558,571,979,445;101,302,714,781,501;405,210,859,126,002;0;2;2;0,9;0;2;2378;2;TRUE;1;1242;2;1
164;5cecae631ba0238051da69264b836a4f;f;22;0;44;470,845,092,028,902;20,943,951,023,932;753,417,515,017,506;715,746,639,266,631;429,447,983,559,978;1;1;1;0,95;0,6;3;3032;1;TRUE;0,856083086053412;1244;2;1
165;5cecae631ba0238051da69264b836a4f;f;22;0;45;548,719,637,656,853;-20,943,951,023,932;628,694,186,689,591;584,685,593,621,319;175,405,678,086,396;2;1;1;0,93;0,3;3;4293;2;FALSE;0,148367952522255;1081;2;0
166;5cecae631ba0238051da69264b836a4f;f;22;0;46;620,772,897,635,008;-20,943,951,023,932;721,640,240,548,723;577,312,192,438,979;230,924,876,975,591;1;2;2;0,8;0,4;3;2108;2;TRUE;0,980712166172107;1044;2;1
167;5cecae631ba0238051da69264b836a4f;f;22;0;47;343,962,002,994,277;-20,943,951,023,932;665,439,847,544,128;532,351,878,035,303;319,411,126,821,182;0;2;2;0,8;0;2;2297;2;TRUE;0,937685459940653;1666;2;1
168;5cecae631ba0238051da69264b836a4f;f;22;0;48;34,139,240,215,409;-20,943,951,023,932;839,365,550,404,409;780,609,961,876,101;780,609,961,876,101;0;1;1;0,93;0;2;2395;1;TRUE;0,954005934718101;4595;2;1
169;5cecae631ba0238051da69264b836a4f;f;22;0;49;325,158,789,583,346;-20,943,951,023,932;619,438,795,678,229;495,551,036,542,584;198,220,414,617,033;0;1;1;0,8;0;2;2608;1;TRUE;1;944;2;1
170;5cecae631ba0238051da69264b836a4f;f;22;0;50;530,862,009,140,758;20,943,951,023,932;809,342,840,289,521;768,875,698,275,045;230,662,709,482,514;1;2;2;0,95;0,3;3;4749;1;FALSE;0,660237388724036;1673;2;0
171;5cecae631ba0238051da69264b836a4f;f;22;0;51;426,543,663,695,148;-20,943,951,023,932;555,692,386,668,803;527,907,767,335,363;527,907,767,335,363;1;1;1;0,95;0,1;3;2486;1;TRUE;0,838278931750742;1170;2;1
172;5cecae631ba0238051da69264b836a4f;f;22;0;52;362,937,675,348,507;-20,943,951,023,932;953,065,847,757,631;762,452,678,206,105;762,452,678,206,105;1;2;2;0,8;0,1;3;2378;2;TRUE;0,86053412462908;1368;2;1
173;5cecae631ba0238051da69264b836a4f;f;22;0;53;0,433577350606265;20,943,951,023,932;83,180,354,040,336;582,262,478,282,352;11,645,249,565,647;0;2;2;0,7;0;2;2141;2;TRUE;1;1181;2;1
174;5cecae631ba0238051da69264b836a4f;f;22;0;54;201,634,474,734,199;20,943,951,023,932;725,693,382,479,422;507,985,367,735,595;304,791,220,641,357;1;1;1;0,7;0,6;3;2297;1;TRUE;0,925816023738872;1297;2;1
175;5cecae631ba0238051da69264b836a4f;f;22;0;55;0,438891998185365;-20,943,951,023,932;777,115,266,368,186;738,259,503,049,776;221,477,850,914,933;0;1;1;0,95;0;2;2916;2;FALSE;0,765578635014837;2024;2;0
176;5cecae631ba0238051da69264b836a4f;f;22;0;56;0,572671697617592;-20,943,951,023,932;685,584,872,412,157;651,305,628,791,549;195,391,688,637,465;2;1;1;0,95;0,3;3;2770;2;FALSE;0,583086053412463;1659;2;0
177;5cecae631ba0238051da69264b836a4f;f;22;0;57;0,483832804868819;20,943,951,023,932;819,621,772,361,696;762,248,248,296,377;228,674,474,488,913;0;1;1;0,93;0;2;3447;2;FALSE;0,345697329376855;1101;2;0
178;5cecae631ba0238051da69264b836a4f;f;22;0;58;223,026,781,969,822;-20,943,951,023,932;807,853,575,434,837;727,068,217,891,353;218,120,465,367,406;1;1;1;0,9;0,3;3;2269;1;TRUE;0,464391691394659;981;2;1
179;5cecae631ba0238051da69264b836a4f;f;22;0;59;146,984,729,724,473;20,943,951,023,932;618,931,509,234,446;433,252,056,464,112;433,252,056,464,112;0;1;1;0,7;0;2;2591;1;TRUE;0,882789317507418;1590;2;1
180;5cecae631ba0238051da69264b836a4f;f;22;0;60;478,431,981,430,316;20,943,951,023,932;860,297,783,201,695;602,208,448,241,187;301,104,224,120,593;0;2;2;0,7;0;2;1945;2;TRUE;1;925;2;1
181;5cecae631ba0238051da69264b836a4f;f;22;0;61;340,957,836,388,328;20,943,951,023,932;776,222,597,053,591;737,411,467,200,911;147,482,293,440,182;0;2;2;0,95;0;2;2813;2;TRUE;0,637982195845697;1109;2;1
182;5cecae631ba0238051da69264b836a4f;f;22;0;62;430,502,115,683,984;20,943,951,023,932;464,906,212,867,406;418,415,591,580,665;1,255,246,774,742;0;1;1;0,9;0;2;2910;1;TRUE;0,758160237388724;1376;2;1
183;5cecae631ba0238051da69264b836a4f;f;22;0;63;462,134,904,377,109;-20,943,951,023,932;897,564,363,843,311;80,780,792,745,898;40,390,396,372,949;2;1;1;0,9;0,5;3;3458;1;TRUE;0,635014836795252;865;2;1
184;5cecae631ba0238051da69264b836a4f;f;22;0;64;608,710,800,998,679;-20,943,951,023,932;815,107,024,566,473;652,085,619,653,178;391,251,371,791,907;0;1;1;0,8;0;2;2242;1;TRUE;0,940652818991098;913;2;1
185;5cecae631ba0238051da69264b836a4f;f;22;0;65;53,084,749,590,751;-20,943,951,023,932;761,162,898,942,474;685,046,609,048,227;411,027,965,428,936;0;2;2;0,9;0;2;2192;2;TRUE;1;935;2;1
186;5cecae631ba0238051da69264b836a4f;f;22;0;66;0,884683535328413;20,943,951,023,932;876,914,520,023,748;83,306,879,402,256;41,653,439,701,128;0;2;2;0,95;0;2;2466;2;TRUE;1;1005;2;1
187;5cecae631ba0238051da69264b836a4f;f;22;0;67;0,188834554619396;-20,943,951,023,932;441,816,088,561,181;309,271,261,992,826;154,635,630,996,413;2;1;1;0,7;0,5;3;2549;1;TRUE;0,84272997032641;888;2;1
188;5cecae631ba0238051da69264b836a4f;f;22;0;68;0,15385256206818;-20,943,951,023,932;38,314,176,189,034;363,984,673,795,823;109,195,402,138,747;0;2;2;0,95;0;2;3111;2;TRUE;0,637982195845697;1115;2;1
189;5cecae631ba0238051da69264b836a4f;f;22;0;69;131,970,017,097,714;-20,943,951,023,932;634,546,144,867,505;507,636,915,894,004;507,636,915,894,004;0;2;2;0,8;0;2;2818;2;TRUE;1;965;2;1
190;5cecae631ba0238051da69264b836a4f;f;22;0;70;463,519,015,310,643;20,943,951,023,932;510,237,916,399,101;408,190,333,119,281;244,914,199,871,569;1;2;2;0,8;0,6;3;2477;2;TRUE;0,915430267062315;1051;2;1
191;5cecae631ba0238051da69264b836a4f;f;22;0;71;259,902,018,440,031;-20,943,951,023,932;808,191,058,831,273;751,617,684,713,084;300,647,073,885,233;1;2;2;0,93;0,4;3;2783;2;TRUE;0,951038575667656;1251;2;1
192;5cecae631ba0238051da69264b836a4f;f;22;0;72;187,682,482,608,855;20,943,951,023,932;50,066,659,220,967;465,619,930,754,993;186,247,972,301,997;0;2;2;0,93;0;2;2806;2;TRUE;1;1056;2;1
193;5cecae631ba0238051da69264b836a4f;f;22;0;73;0,799036954645231;20,943,951,023,932;745,662,648,981,045;67,109,638,408,294;268,438,553,633,176;2;2;2;0,9;0,4;3;2809;2;TRUE;1;875;2;1
194;5cecae631ba0238051da69264b836a4f;f;22;0;74;0,451395013378027;-20,943,951,023,932;646,940,013,740,906;601,654,212,779,043;300,827,106,389,521;0;1;1;0,93;0;2;2190;2;FALSE;1;746;2;0
195;5cecae631ba0238051da69264b836a4f;f;22;0;75;57,722,542,741,199;-20,943,951,023,932;917,269,493,172,607;733,815,594,538,085;366,907,797,269,043;2;2;2;0,8;0,5;3;2484;2;TRUE;1;804;2;1
196;5cecae631ba0238051da69264b836a4f;f;22;0;76;0,962175743700379;20,943,951,023,932;414,620,910,949,343;331,696,728,759,474;995,090,186,278,422;0;1;1;0,8;0;2;2795;1;TRUE;0,321958456973294;2236;2;1
197;5cecae631ba0238051da69264b836a4f;f;22;0;77;205,749,942,970,521;20,943,951,023,932;82,935,518,580,097;771,300,322,794,902;231,390,096,838,471;1;2;2;0,93;0,3;3;2418;2;TRUE;0,884272997032641;1353;2;1
198;5cecae631ba0238051da69264b836a4f;f;22;0;78;38,616,484,040,348;-20,943,951,023,932;451,689,896,446,007;406,520,906,801,407;406,520,906,801,407;0;1;1;0,9;0;2;3101;1;TRUE;0,192878338278932;940;2;1
199;5cecae631ba0238051da69264b836a4f;f;22;0;79;514,305,641,423,538;20,943,951,023,932;878,535,200,436,388;834,608,440,414,568;166,921,688,082,914;1;2;2;0,95;0,2;3;3406;2;TRUE;0;1816;2;1
200;5cecae631ba0238051da69264b836a4f;f;22;0;80;191,830,483,914,487;20,943,951,023,932;429,840,968,983,611;399,752,101,154,759;399,752,101,154,759;2;2;2;0,93;0,1;3;2791;2;TRUE;0,333827893175074;916;2;1
201;5cecae631ba0238051da69264b836a4f;f;22;0;81;391,879,994,358,431;-20,943,951,023,932;531,010,763,913,189;47,790,968,752,187;238,954,843,760,935;0;1;1;0,9;0;2;2430;1;TRUE;0,927299703264095;1133;2;1
202;5cecae631ba0238051da69264b836a4f;f;22;0;82;224,274,557,603,915;-20,943,951,023,932;650,872,028,449,499;618,328,427,027,024;247,331,370,810,809;0;1;1;0,95;0;2;2134;2;FALSE;0,155786350148368;1128;2;0
203;5cecae631ba0238051da69264b836a4f;f;22;0;83;134,075,268,310,809;-20,943,951,023,932;972,096,883,414,998;874,887,195,073,499;524,932,317,044,099;1;1;1;0,9;0,6;3;2534;2;FALSE;0,468842729970326;1737;2;0
204;5cecae631ba0238051da69264b836a4f;f;22;0;84;40,884,652,538,687;20,943,951,023,932;700,904,167,241,829;560,723,333,793,463;224,289,333,517,385;0;2;2;0,8;0;2;2550;2;TRUE;1;929;2;1
205;5cecae631ba0238051da69264b836a4f;f;22;0;85;472,128,846,006,115;-20,943,951,023,932;966,278,352,704,612;77,302,268,216,369;154,604,536,432,738;0;1;1;0,8;0;2;2626;1;TRUE;1;983;2;1
206;5cecae631ba0238051da69264b836a4f;f;22;0;86;157,730,374,494,254;20,943,951,023,932;848,960,636,945,153;806,512,605,097,895;322,605,042,039,158;1;2;2;0,95;0,4;3;2849;2;TRUE;1;1356;2;1
207;5cecae631ba0238051da69264b836a4f;f;22;0;87;538,844,457,916,408;20,943,951,023,932;763,255,163,612,479;534,278,614,528,736;320,567,168,717,241;0;2;2;0,7;0;2;2258;2;TRUE;1;828;2;1
208;5cecae631ba0238051da69264b836a4f;f;22;0;88;61,427,777,795,475;-20,943,951,023,932;873,708,394,569,314;812,548,806,949,462;487,529,284,169,677;2;2;2;0,93;0,6;3;2570;2;TRUE;1;6260;2;1
209;5cecae631ba0238051da69264b836a4f;f;22;0;89;597,533,113,450,634;20,943,951,023,932;802,069,733,658,339;641,655,786,926,671;128,331,157,385,334;0;2;2;0,8;0;2;2214;2;TRUE;1;1092;2;1
210;5cecae631ba0238051da69264b836a4f;f;22;0;90;0,459283701029639;20,943,951,023,932;434,444,812,379,926;391,000,331,141,933;195,500,165,570,967;2;2;2;0,9;0,5;3;2903;2;TRUE;1;924;2;1
211;5cecae631ba0238051da69264b836a4f;f;22;0;91;0,00457229439761475;20,943,951,023,932;740,328,993,344,164;688,505,963,810,072;344,252,981,905,036;2;1;1;0,93;0,5;3;2771;1;TRUE;0,504451038575668;3436;2;1
212;5cecae631ba0238051da69264b836a4f;f;22;0;92;127,398,638,151,473;20,943,951,023,932;67,395,531,380,917;539,164,251,047,336;107,832,850,209,467;1;1;1;0,8;0,2;3;2907;2;FALSE;0,271513353115727;1688;2;0
213;5cecae631ba0238051da69264b836a4f;f;22;0;93;0,871837849406171;-20,943,951,023,932;647,662,629,378,226;453,363,840,564,758;906,727,681,129,517;0;1;1;0,7;0;2;2198;1;TRUE;0,593471810089021;1128;2;1
214;5cecae631ba0238051da69264b836a4f;f;22;0;94;296,435,302,834,797;20,943,951,023,932;654,075,347,949,822;457,852,743,564,875;18,314,109,742,595;0;1;1;0,7;0;2;2127;1;TRUE;1;899;2;1
215;5cecae631ba0238051da69264b836a4f;f;22;0;95;0,736474566827013;-20,943,951,023,932;594,420,007,544,598;564,699,007,167,368;225,879,602,866,947;0;2;2;0,95;0;2;2110;2;TRUE;1;1290;2;1
216;5cecae631ba0238051da69264b836a4f;f;22;0;96;117,645,620,519,277;20,943,951,023,932;121,305,408,684,013;109,174,867,815,612;218,349,735,631,223;1;2;2;0,9;0,2;3;2191;2;TRUE;1;1002;2;1
217;5cecae631ba0238051da69264b836a4f;f;22;0;97;404,013,937,262,471;-20,943,951,023,932;555,388,506,690,929;444,310,805,352,743;266,586,483,211,646;1;1;1;0,8;0,6;3;2169;1;TRUE;1;1108;2;1
218;5cecae631ba0238051da69264b836a4f;f;22;0;98;34,792,953,021,994;-20,943,951,023,932;58,399,711,956,454;408,797,983,695,178;817,595,967,390,355;1;2;2;0,7;0,2;3;3112;2;TRUE;1;1148;2;1
219;5cecae631ba0238051da69264b836a4f;f;22;0;99;561,795,062,877,646;-20,943,951,023,932;748,785,634,340,307;524,149,944,038,215;157,244,983,211,465;2;1;1;0,7;0,3;3;2361;1;TRUE;1;855;2;1
220;5cecae631ba0238051da69264b836a4f;f;22;0;100;0,369684679857571;-20,943,951,023,932;690,243,565,194,318;641,926,515,630,716;128,385,303,126,143;2;1;1;0,93;0,2;3;2487;2;FALSE;1;881;2;0
221;5cecae631ba0238051da69264b836a4f;f;22;0;101;247,734,220,716,696;-20,943,951,023,932;386,498,710,868,556;270,549,097,607,989;162,329,458,564,793;2;2;2;0,7;0,6;3;2131;2;TRUE;1;919;2;1
222;5cecae631ba0238051da69264b836a4f;f;22;0;102;406,386,055,279,402;-20,943,951,023,932;695,831,447,775,978;487,082,013,443,185;487,082,013,443,185;0;2;2;0,7;0;2;2230;2;TRUE;1;971;2;1
223;5cecae631ba0238051da69264b836a4f;f;22;0;103;434,878,090,848,713;-20,943,951,023,932;396,172,162,491,069;277,320,513,743,748;138,660,256,871,874;0;1;1;0,7;0;2;2390;1;TRUE;1;920;2;1
224;5cecae631ba0238051da69264b836a4f;f;22;0;104;0,97545567437436;-20,943,951,023,932;907,835,307,458,576;817,051,776,712,718;326,820,710,685,087;0;1;1;0,9;0;2;2855;2;FALSE;1;1119;2;0
225;5cecae631ba0238051da69264b836a4f;f;22;0;105;268,702,650,900,133;20,943,951,023,932;708,139,475,784,482;658,569,712,479,568;131,713,942,495,914;2;2;2;0,93;0,2;3;3073;2;TRUE;0,734421364985163;808;2;1
226;5cecae631ba0238051da69264b836a4f;f;22;0;106;189,703,986,104,977;20,943,951,023,932;743,947,431,074,518;691,871,110,899,302;691,871,110,899,302;0;2;2;0,93;0;2;2102;2;TRUE;1;919;2;1
227;5cecae631ba0238051da69264b836a4f;f;22;0;107;111,603,832,623,332;-20,943,951,023,932;908,518,573,205,396;817,666,715,884,857;245,300,014,765,457;1;2;2;0,9;0,3;3;2104;2;TRUE;1;843;2;1
228;5cecae631ba0238051da69264b836a4f;f;22;0;108;581,763,333,663,819;-20,943,951,023,932;118,734,948,275,632;11,279,820,086,185;11,279,820,086,185;2;2;2;0,95;0,1;3;2124;2;TRUE;1;1220;2;1
229;5cecae631ba0238051da69264b836a4f;f;22;0;109;402,283,841,846,605;20,943,951,023,932;782,820,952,807,014;728,023,486,110,523;436,814,091,666,314;1;1;1;0,93;0,6;3;2464;1;TRUE;0,345697329376855;964;2;1
230;5cecae631ba0238051da69264b836a4f;f;22;0;110;188,649,793,818,683;20,943,951,023,932;831,065,418,877,177;789,512,147,933,318;789,512,147,933,318;0;2;2;0,95;0;2;2030;2;TRUE;1;1184;2;1
