Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Version,Condition,Wrong_option
29,4,4,0.811666666666667,1.44675484999607,3.04182677599601,2,2,1
29,2,3,0.506666666666667,3.93799418199342,5.50117612699978,2,2,3
29,4,4,0.763333333333333,1.40070489799837,2.70756490799977,2,2,3
29,1,1,0.511666666666667,2.29067957599909,3.57415800500166,2,2,2
29,1,1,0.53,1.54552754399629,2.69997026799683,2,2,2
29,1,1,0.548333333333333,2.01760572700005,3.31014053899708,2,2,4
29,2,2,0.6,2.53051283500099,4.29353467900364,2,2,3
29,1,1,0.64,1.85154481499922,3.30285751300107,2,2,2
29,1,1,0.613333333333333,1.6604749620019,2.39145463299792,2,2,2
29,2,2,0.668333333333333,1.36264784900413,2.34126441500121,2,2,3
29,3,3,0.791666666666667,1.78679890800413,2.79052783799852,2,2,1
29,1,2,0.621666666666667,2.88165772100183,4.13193368099746,2,2,2
29,2,2,0.551666666666667,1.44047956699796,2.41848578499776,2,2,3
29,4,4,0.618333333333333,1.46109748000163,2.27955726900109,2,2,1
29,1,1,0.76,1.40825594899798,2.73111987399898,2,2,2
29,1,1,0.758333333333333,1.17683902099816,2.57972215599875,2,2,4
29,1,1,0.761666666666667,1.78325677100656,3.37770580800134,2,2,2
29,3,3,0.785,1.50827943300101,3.34419473400339,2,2,4
29,2,2,0.755,1.21990070799802,2.23862166299659,2,2,4
29,4,4,0.53,5.5050824860009,6.62861494699609,2,2,1
29,3,3,0.678333333333333,1.64096386400342,3.04301515899715,2,2,1
29,3,3,0.728333333333333,1.2845412270035,2.01625787000376,2,2,1
29,2,2,0.805,1.65884078999807,2.48614589899807,2,2,1
29,1,1,0.543333333333333,3.88566837600229,5.53587379799865,2,2,2
29,1,1,0.521666666666667,1.44242875399505,2.09455015799904,2,2,3
29,3,3,0.625,1.31644358899939,2.08813442699466,2,2,4
29,4,4,0.56,1.41515512399928,2.10638179899979,2,2,1
29,3,3,0.633333333333333,1.56146230800368,2.24355333100539,2,2,4
29,1,1,0.553333333333333,1.30179492200114,1.92884428600519,2,2,3
29,4,4,0.53,2.59064215699618,3.61005086599471,2,2,1
29,1,2,0.501666666666667,4.21190773800481,4.75912704200164,2,2,2
29,4,4,0.501666666666667,2.71286440700351,3.48338272700494,2,2,2
29,1,1,0.548333333333333,1.71474710199982,2.38167144400359,2,2,2
29,4,4,0.643333333333333,1.11349951199372,1.80436149199522,2,2,3
29,3,3,0.648333333333333,3.19184241100447,4.15588061500603,2,2,1
29,4,2,0.623333333333333,2.5823936529996,3.28040217799571,2,2,2
29,3,3,0.596666666666667,2.04003007899883,2.73998794599902,2,2,1
29,3,3,0.751666666666667,1.56844178699976,2.62843676299963,2,2,1
29,3,3,0.748333333333333,1.69268689900491,2.639263846002,2,2,2
29,1,1,0.698333333333333,1.99302657000226,2.62145907400554,2,2,3
29,4,4,0.71,2.10310103699885,2.8173531900029,2,2,1
29,4,4,0.693333333333333,1.81960369399894,2.4067121420012,2,2,2
29,2,2,0.655,2.51344154200342,4.97252106799715,2,2,1
29,4,2,0.601666666666667,3.56658188800066,4.37010579700291,2,2,2
29,4,4,0.518333333333333,4.01964510900143,4.67837557200255,2,2,1
29,4,4,0.77,1.16420851099974,3.11900774300011,2,2,2
29,2,2,0.716666666666667,1.76507100299932,2.79194671500591,2,2,3
29,1,1,0.628333333333333,1.64358051199815,2.4542317680025,2,2,2
29,2,2,0.591666666666667,1.71127457999683,2.91402697299782,2,2,3
29,2,2,0.566666666666667,1.76007605400082,2.58660314800363,2,2,1
29,4,4,0.661666666666667,1.11881813000218,1.75332429599803,2,2,3
29,1,1,0.521666666666667,1.3761499750035,2.32260495299852,2,2,4
29,4,4,0.58,1.73718562299473,2.49201308699412,2,2,3
29,2,2,0.613333333333333,1.89969303099497,2.90351444100088,2,2,1
29,3,3,0.621666666666667,1.51789134099818,2.23987318699801,2,2,1
29,3,3,0.603333333333333,1.32227593100106,1.88491666000482,2,2,1
29,4,2,0.633333333333333,4.40593271000398,5.08095149599831,2,2,2
29,4,4,0.616666666666667,1.48543068699655,2.12896804799675,2,2,3
29,2,2,0.635,1.18303449200175,1.88161938900157,2,2,3
29,1,1,0.513333333333333,2.20156606700039,2.8845234870023,2,2,4
29,1,1,0.616666666666667,1.29201049399853,1.91160212200339,2,2,3
29,2,2,0.62,1.28607284600002,1.80233104900253,2,2,3
29,1,1,0.723333333333333,1.33320643200568,2.1356319720071,2,2,2
29,3,3,0.531666666666667,2.59793996100052,3.56984310899861,2,2,1
29,2,2,0.598333333333333,1.48937619399658,2.05182627499744,2,3,3
29,3,3,0.796666666666667,1.1096816230056,2.00940089700453,2,3,2
29,3,3,0.791666666666667,0.812766095004918,1.4946303780016,2,3,2
29,3,3,0.851666666666667,0.77539894599613,1.48200746799557,2,3,2
29,3,3,0.846666666666667,0.546875227002602,1.34277429599751,2,3,2
29,3,3,0.86,0.50073963199975,1.19011846500507,2,3,2
29,2,2,0.823333333333333,0.90822488500271,1.5760151200011,2,3,3
29,3,3,0.836666666666667,1.07523762599885,1.82239635899896,2,3,2
29,3,3,0.82,0.89755492599943,1.72376049299783,2,3,2
29,3,3,0.873333333333333,0.611448812996969,1.36585313399701,2,3,2
29,3,3,0.855,0.515721600000688,1.37411254800099,2,3,2
29,2,2,0.845,0.500848105999466,1.19890271500481,2,3,3
29,3,3,0.918333333333333,0.523682996004936,1.23091082199971,2,3,2
29,3,3,0.875,3.042016211999,4.09413477699854,2,3,2
29,3,3,0.853333333333333,1.15454646800208,2.05313641900284,2,3,2
29,3,3,0.875,0.647187817005033,1.58591060199979,2,3,2
29,3,3,0.855,0.500858234001498,1.13712628299982,2,3,2
29,3,3,0.868333333333333,0.484207155001059,1.62617774200044,2,3,2
29,2,2,0.885,0.861726961004024,1.89753118999943,2,3,3
29,2,2,0.86,0.632390392995148,1.64436996299628,2,3,3
29,3,3,0.848333333333333,0.717042572003265,1.54419235700334,2,3,2
29,2,2,0.833333333333333,0.484027259000868,1.23207437800011,2,3,3
29,3,3,0.726666666666667,0.500741257994378,2.11872779199621,2,3,2
29,2,2,0.856666666666667,0.637329547003901,1.44883408200258,2,3,3
29,2,2,0.933333333333333,0.666586484003346,1.4524801860025,2,3,3
29,3,3,0.826666666666667,0.855153926997446,1.4828813379936,2,3,2
29,3,3,0.923333333333333,0.913555640996492,1.52573221200146,2,3,2
29,2,2,0.656666666666667,1.42058577600255,2.07154020600137,2,3,3
29,2,3,0.556666666666667,1.759825713998,2.35554484900058,2,3,3
29,2,2,0.818333333333333,0.807871794000675,1.37793872800103,2,3,3
29,3,3,0.89,0.500813061000372,1.24198464000074,2,3,2
29,2,2,0.848333333333333,0.500875494995853,1.18526411600033,2,3,3
29,3,2,0.0266666666666667,0.50080909999815,2.16181523600244,2,3,2
29,3,3,0.86,1.54155440799514,2.33696480199433,2,3,2
29,2,2,0.513333333333333,2.71867845199449,3.76085447399964,2,3,3
29,3,3,0.786666666666667,0.91584289399907,1.53458098400006,2,1,NaN
29,3,3,0.831666666666667,0.877587827002571,1.49675750100141,2,1,NaN
29,2,2,0.803333333333333,1.04842068600556,1.61174716600362,2,1,NaN
29,3,3,0.725,1.26250562100176,1.97882254599972,2,1,NaN
29,1,3,0.618333333333333,1.81435276699631,2.64094495699828,2,1,NaN
29,1,2,0.588333333333333,0.866575961001217,1.60586221500125,2,1,NaN
29,3,3,0.501666666666667,3.94565874699765,4.41987248699297,2,1,NaN
29,4,4,0.701666666666667,1.24438831600128,3.18333756400534,2,1,NaN
29,2,2,0.795,1.12268531500013,2.55854828699376,2,1,NaN
29,4,4,0.748333333333333,1.61725724300049,2.71734353600186,2,1,NaN
29,4,3,0.445,4.52279045899922,5.53348608699889,2,1,NaN
29,2,3,0.535,1.19987390499591,2.41063759399549,2,1,NaN
29,3,3,0.553333333333333,1.06139512099617,2.19961848899402,2,1,NaN
29,4,4,0.67,1.73124487500172,2.29357910499675,2,1,NaN
29,2,2,0.793333333333333,1.13332478999655,1.77668200599874,2,1,NaN
29,2,2,0.756666666666667,1.1649709120029,2.03140736299974,2,1,NaN
29,2,2,0.725,0.898517059998994,1.80461853199813,2,1,NaN
29,1,4,0.543333333333333,3.53657474800275,4.12416321400087,2,1,NaN
29,1,1,0.613333333333333,1.28057712600275,2.05055566000374,2,1,NaN
29,1,1,0.575,1.34870146299363,1.92066278699349,2,1,NaN
29,1,1,0.551666666666667,1.0229712529981,1.92973263400199,2,1,NaN
29,2,2,0.833333333333333,1.19237747699663,2.22776511499978,2,1,NaN
29,2,2,0.878333333333333,2.00515381400328,3.23248304300068,2,1,NaN
29,3,3,0.648333333333333,1.816605729,2.52230177100137,2,1,NaN
29,4,4,0.791666666666667,1.28981825200026,2.37201855199964,2,1,NaN
29,3,3,0.685,2.19312008900306,2.95647514600569,2,1,NaN
29,1,3,0.61,1.56895068800077,2.06774092599517,2,1,NaN
29,1,4,0.66,1.68439237200073,2.16009846600355,2,1,NaN
29,3,3,0.665,1.47618489999877,2.39935811200121,2,1,NaN
29,1,3,0.636666666666667,1.1621257010047,1.68606488300429,2,1,NaN
29,2,3,0.588333333333333,1.16529812099907,1.66575375699904,2,1,NaN
29,4,3,0.681666666666667,1.44206633500289,1.84472343599919,2,1,NaN
29,2,2,0.631666666666667,1.32633852399886,1.71337329700327,2,1,NaN
29,2,2,0.541666666666667,1.21660302199598,1.54889427599846,2,1,NaN
29,3,3,0.873333333333333,1.96190465100517,3.0050358840017,2,1,NaN
29,1,4,0.501666666666667,3.75140274399746,4.86583980499563,2,2,4
29,3,3,0.59,2.96746684100071,4.00272158999724,2,2,1
29,4,4,0.66,1.3879804810058,2.2389209430039,2,2,1
29,4,4,0.678333333333333,1.54393685399555,3.05883391099633,2,2,3
29,3,3,0.766666666666667,2.01997837800445,2.83837291900272,2,2,1
29,3,3,0.761666666666667,0.999922641996818,1.93152051799552,2,2,2
29,1,2,0.748333333333333,1.457599596004,2.47709112900338,2,2,2
29,3,3,0.775,1.28368984300323,2.15083096799935,2,2,1
29,1,1,0.765,1.44334346600226,2.30368853500113,2,2,3
29,1,1,0.771666666666667,2.6849338510001,3.50472675299534,2,2,2
29,1,3,0.663333333333333,2.61379742099962,3.48908707599912,2,2,3
29,1,1,0.578333333333333,1.18342598099844,1.8032517410029,2,2,4
29,4,4,0.57,1.16621253499761,1.98516401099914,2,2,2
29,1,1,0.631666666666667,1.79751145000046,2.59316544199828,2,2,4
29,3,3,0.753333333333333,1.45943582699692,2.84572344899789,2,2,4
29,2,2,0.568333333333333,2.63085853799566,3.21826635400066,2,2,4
29,2,2,0.631666666666667,1.21173659899796,1.79764221699588,2,2,4
29,4,4,0.713333333333333,1.78688233900175,2.46255993600062,2,2,3
29,3,3,0.736666666666667,1.18196552400332,1.71253592299763,2,2,4
29,2,2,0.693333333333333,1.53603650700097,1.98002039299899,2,2,4
29,4,4,0.811666666666667,1.79930297099781,2.25834564799879,2,2,1
29,3,1,0.501666666666667,3.12319163499342,3.6385988349939,2,2,1
29,4,2,0.595,2.72661575300299,3.22538033599994,2,2,2
29,2,2,0.69,1.53094868199696,2.19707393999852,2,2,1
29,3,3,0.633333333333333,2.10506205799902,2.72459674800484,2,2,2
29,1,2,0.71,1.65034931400442,2.26025584000308,2,2,2
29,4,4,0.68,1.37377171999833,1.912455493999,2,2,2
29,2,2,0.783333333333333,1.25526005100255,2.03412327600381,2,2,4
29,2,2,0.618333333333333,2.01207090000389,2.47142966400133,2,2,4
29,4,4,0.73,1.85504569000477,2.19318114300404,2,2,2
29,1,1,0.67,1.54960389299958,2.05666534299962,2,2,4
29,4,4,0.681666666666667,1.02611109799909,1.74807213000167,2,2,1
29,4,3,0.601666666666667,2.25869414299814,2.90991210300126,2,2,3
29,4,4,0.698333333333333,1.15639104699949,1.89462659099809,2,2,1
29,4,4,0.626666666666667,1.14982746600435,1.60106199500296,2,2,2
29,2,2,0.788333333333333,1.35400366300019,1.98073018500145,2,1,NaN
29,1,2,0.65,0.960902437000186,1.61279142800049,2,1,NaN
29,4,4,0.673333333333333,1.22355688799871,2.04140676600218,2,1,NaN
29,1,4,0.663333333333333,1.38834619000409,1.77507250500639,2,1,NaN
29,2,2,0.733333333333333,1.22859005099599,1.75155427400023,2,1,NaN
29,2,2,0.7,0.797064940001292,1.38488618999691,2,1,NaN
29,2,2,0.646666666666667,2.86140383899328,3.3679311839951,2,1,NaN
29,3,3,0.618333333333333,1.59581275500386,2.24568863899913,2,1,NaN
29,4,4,0.696666666666667,2.02380585799983,2.54594320999604,2,1,NaN
29,4,4,0.638333333333333,1.12746576400241,1.98666436300118,2,1,NaN
29,4,3,0.701666666666667,1.85521176699694,2.6174664029968,2,1,NaN
29,1,3,0.676666666666667,1.98049904099753,2.45512817800045,2,1,NaN
29,3,3,0.725,1.85585724200064,2.21042903300258,2,1,NaN
29,4,4,0.555,1.67789344999619,2.67365975899884,2,1,NaN
29,3,3,0.861666666666667,1.22508589200152,2.24435902899859,2,1,NaN
29,4,4,0.713333333333333,2.75707209299435,3.26488339599746,2,1,NaN
29,1,3,0.501666666666667,6.67938834699453,7.09139875699475,2,1,NaN
29,3,3,0.53,1.22953589000099,1.69555566000054,2,1,NaN
29,2,2,0.683333333333333,1.24839947799774,1.80366260299343,2,1,NaN
29,1,1,0.666666666666667,1.72712437500013,2.38528954600042,2,1,NaN
29,1,1,0.581666666666667,1.0939099840034,1.92140034399927,2,1,NaN
29,4,4,0.598333333333333,1.47199676500168,2.04362825200224,2,1,NaN
29,1,1,0.501666666666667,1.63644253800157,2.12776340699929,2,1,NaN
29,2,2,0.685,1.30173743600608,2.46502041600615,2,1,NaN
29,3,3,0.666666666666667,1.20900638800231,2.40275703000225,2,1,NaN
29,4,2,0.666666666666667,0.990646831000049,1.36878729000455,2,1,NaN
29,2,2,0.671666666666667,1.26309842000046,1.90644199700182,2,1,NaN
29,1,1,0.503333333333333,2.02558120199683,2.57315613499668,2,1,NaN
29,1,2,0.531666666666667,1.83320014699711,2.42847536099725,2,1,NaN
29,2,3,0.503333333333333,2.11023417800607,2.60860382300598,2,1,NaN
29,2,2,0.716666666666667,1.21221028300351,1.93504391900206,2,1,NaN
29,2,2,0.683333333333333,0.62908822499594,1.96005250499729,2,1,NaN
29,3,3,0.736666666666667,1.05341650499759,1.67126986199582,2,1,NaN
29,3,3,0.6,0.785288304999995,1.44529774800321,2,1,NaN
29,3,3,0.648333333333333,0.702458102998207,1.43324069999653,2,1,NaN
29,1,1,0.791666666666667,1.50742547999835,2.57458635499643,2,3,4
29,4,4,0.835,1.33076409600471,2.19816187400284,2,3,1
29,1,1,0.848333333333333,3.39273899699765,4.96376884899655,2,3,4
29,4,4,0.816666666666667,1.0050594159984,1.95972775600239,2,3,1
29,1,1,0.805,0.757456348997948,2.31136890399648,2,3,4
29,4,4,0.756666666666667,0.606216056999983,2.01751838199561,2,3,1
29,1,2,0.00833333333333333,0.884384821998538,3.63184696299868,2,3,4
29,4,4,0.575,2.8075203269982,3.76391879999574,2,3,1
29,1,1,0.68,1.20638402199984,2.21751983500144,2,3,4
29,1,2,0.005,0.723313233000226,3.07050228599837,2,3,4
29,1,1,0.686666666666667,1.15059029200347,2.08997597800044,2,3,4
29,1,1,0.771666666666667,0.673063173999253,1.82790210600069,2,3,4
29,1,1,0.796666666666667,0.846624596997572,1.77785421699809,2,3,4
29,4,4,0.806666666666667,1.32546547699894,2.28053283900226,2,3,1
29,4,4,0.816666666666667,0.984154644000228,1.87529100599932,2,3,1
29,4,4,0.785,0.980071478996251,1.78290942600142,2,3,1
29,1,1,0.75,1.02676809100376,1.94957174600131,2,3,4
29,1,1,0.826666666666667,0.779024160998233,2.14196056899527,2,3,4
29,1,4,0.813333333333333,1.4361195149977,1.95025528699625,2,3,4
29,1,1,0.533333333333333,0.756465688995377,1.96754995499941,2,3,4
29,1,1,0.54,0.748543820001942,2.05552131700097,2,3,4
29,1,4,0.503333333333333,1.55236978799803,2.22841459100164,2,3,4
29,4,4,0.645,0.845818084002531,1.44849928600161,2,3,1
29,4,4,0.93,0.570725140001741,1.4213039630049,2,3,1
29,4,4,0.925,0.483951995003736,1.12426089699875,2,3,1
29,4,4,0.95,0.500756179993914,1.23801978799747,2,3,1
29,1,1,0.92,0.841414729999087,2.05199020999862,2,3,4
29,4,4,0.808333333333333,1.10187149199919,1.72140090000175,2,3,1
29,1,1,0.541666666666667,2.20692491599766,3.4670511239965,2,3,4
29,4,4,0.876666666666667,0.681281115001184,2.0683508889997,2,3,1
29,4,4,0.986666666666667,0.861334780995094,1.67214432599576,2,3,1
29,1,1,0.81,1.10524004799663,1.78847581100126,2,3,4
29,1,1,0.73,0.912383552997198,1.81928609799797,2,3,4
29,4,4,0.965,1.11849621999863,1.8245705340014,2,3,1
29,1,4,0.953333333333333,0.491719879006268,1.34303787500539,2,3,4
29,2,2,0.785,2.55483063399879,4.69272650000494,2,3,1
29,2,2,0.701666666666667,0.946943356000702,2.58198195200384,2,3,1
29,1,1,0.848333333333333,0.801781490001304,1.78885929700482,2,3,2
29,2,2,0.851666666666667,0.500741028001357,1.14086963500449,2,3,1
29,2,2,0.791666666666667,0.500617224999587,1.08698791899951,2,3,1
29,1,1,0.675,0.583582772000227,1.70604398599971,2,3,2
29,1,2,0.193333333333333,0.937799810999422,3.26852492799662,2,3,2
29,2,2,0.818333333333333,1.46872582299693,2.36716942999919,2,3,1
29,2,2,0.848333333333333,0.50087262600573,1.24629991400434,2,3,1
29,2,2,0.945,0.505326348000381,1.37217504699947,2,3,1
29,2,2,0.941666666666667,0.500863342997036,1.34805954799958,2,3,1
29,1,1,0.758333333333333,0.500734979999834,1.73335519299872,2,3,2
29,2,2,0.92,0.50069505799911,1.5347687839967,2,3,1
29,2,2,0.935,0.502419880998787,1.32132598599856,2,3,1
29,2,2,0.958333333333333,0.500734290006221,1.29171598000539,2,3,1
29,1,1,0.901666666666667,0.732969611999579,3.45626804800122,2,3,2
29,2,2,0.93,1.62398310699791,2.64332466599444,2,3,1
29,2,2,0.893333333333333,0.500798416003818,1.2320362160026,2,3,1
29,2,2,0.873333333333333,1.49801846199989,2.34826437800075,2,3,1
29,1,1,0.761666666666667,1.42648824699427,2.34039807499357,2,3,2
29,2,2,0.943333333333333,0.500761513001635,1.36610020300577,2,3,1
29,2,2,0.896666666666667,0.971880709003017,1.70356772600644,2,3,1
29,2,2,0.87,0.500715335001587,1.29032370400091,2,3,1
29,1,2,0.925,0.500744527998904,1.26920991399675,2,3,2
29,2,2,0.958333333333333,0.503333699001814,1.32296343900089,2,3,1
29,1,1,0.906666666666667,0.650119772995822,1.78178662899882,2,3,2
29,2,2,0.926666666666667,0.500760610004363,1.25205966299836,2,3,1
29,1,1,0.896666666666667,1.11897628199949,2.04069752899522,2,3,2
29,2,2,0.906666666666667,0.500860357999045,1.3197925630011,2,3,1
29,1,2,0.593333333333333,0.50118557800306,1.91396124700259,2,3,2
29,1,1,0.795,1.15269391400216,1.92339518100198,2,3,2
29,1,1,0.82,0.906526678998489,1.580672459997,2,3,2
29,1,1,0.735,1.7304810200003,2.66976960499596,2,3,2
29,1,1,0.791666666666667,1.30930224199983,2.46397564999643,2,3,2
29,2,2,0.848333333333333,0.50074013700214,1.45124311200198,2,3,1
29,2,2,0.801666666666667,1.39463611300016,2.39070885699766,2,2,4
29,4,4,0.631666666666667,1.59423431199684,2.37313055599952,2,2,2
29,3,3,0.831666666666667,1.44184515199595,2.2614979179998,2,2,4
29,2,3,0.711666666666667,1.98125516500295,2.70386519099702,2,2,3
29,3,3,0.846666666666667,1.20589025600202,1.73781578199851,2,2,2
29,4,4,0.773333333333333,1.20738103799522,1.79419050899742,2,2,3
29,1,2,0.703333333333333,2.37428736899892,3.137053036,2,2,2
29,2,3,0.545,1.93344992900529,2.8003856639989,2,2,3
29,1,1,0.601666666666667,1.23525735400472,2.19826538699999,2,2,2
29,1,1,0.551666666666667,2.28959161799867,2.94109079500049,2,2,3
29,1,1,0.561666666666667,1.24967692800419,1.95769516300061,2,2,4
29,3,3,0.751666666666667,1.24174467699777,2.00517106700136,2,2,2
29,4,4,0.748333333333333,1.2646558109991,2.37980364199757,2,2,1
29,1,1,0.668333333333333,1.20686987200315,2.00990260400431,2,2,3
29,1,1,0.753333333333333,1.77307890999509,2.39186048799456,2,2,2
29,2,2,0.753333333333333,2.83603592599684,3.5435199489948,2,2,1
29,4,1,0.593333333333333,2.28278116800357,2.69506851500046,2,2,1
29,3,3,0.751666666666667,1.58898292399681,2.02373276899743,2,2,2
29,2,2,0.845,1.77118961799715,3.25409219299763,2,2,1
29,3,3,0.761666666666667,1.18185098600225,1.9682389840018,2,2,4
29,2,2,0.758333333333333,1.38085110300017,2.20831844700297,2,2,3
29,1,1,0.773333333333333,1.36312366499624,2.00708062099875,2,2,4
29,3,3,0.785,1.16166357100155,1.74863085799734,2,2,2
29,3,3,0.788333333333333,0.650014884005941,1.22130407900113,2,2,4
29,1,1,0.798333333333333,1.55303250099678,2.22863340099866,2,2,2
29,4,3,0.00833333333333333,1.02146196299873,2.83915043999878,2,2,1
29,2,3,0.668333333333333,1.00961624299816,1.69320023099863,2,2,3
29,1,1,0.79,0.931253378003021,1.54269588600437,2,2,3
29,1,1,0.598333333333333,2.87573352600157,3.41494049900211,2,2,3
29,1,1,0.77,1.23912930700317,2.23558628399769,2,2,2
29,4,4,0.766666666666667,1.92406722300075,11.1580153149989,2,2,2
29,3,3,0.753333333333333,1.07474503100093,1.46960119800497,2,2,1
29,3,3,0.806666666666667,0.735124853003072,1.45676594100223,2,2,1
29,1,1,0.831666666666667,1.3562152279992,1.91863257600198,2,2,4
29,2,3,0.833333333333333,1.22142935799639,1.84061895500054,2,2,3
29,4,4,0.72,1.25689797000086,1.85248424699967,2,1,NaN
29,4,3,0.608333333333333,1.39795458599838,1.88212478799687,2,1,NaN
29,4,4,0.738333333333333,1.16941678599687,1.78831976700167,2,1,NaN
29,4,3,0.708333333333333,1.26529657300125,2.15533090400277,2,1,NaN
29,1,1,0.668333333333333,1.08899983599986,1.77254106600594,2,1,NaN
29,4,2,0.606666666666667,1.64943905599648,2.54859148899413,2,1,NaN
29,2,2,0.728333333333333,1.29770481699961,2.17345667200425,2,1,NaN
29,2,2,0.658333333333333,0.912608978993376,1.74025935899408,2,1,NaN
29,3,3,0.741666666666667,1.42628202599735,2.1904662579982,2,1,NaN
29,3,3,0.756666666666667,0.737718147996929,1.72408372299833,2,1,NaN
29,1,3,0.765,1.89198830100213,2.45526232300472,2,1,NaN
29,4,3,0.646666666666667,0.616119874997821,1.56352044099913,2,1,NaN
29,2,2,0.743333333333333,1.19993830000021,2.00380416300322,2,1,NaN
29,2,2,0.726666666666667,1.12619832199562,1.99425341299502,2,1,NaN
29,4,2,0.716666666666667,0.988742940004158,1.78413735000504,2,1,NaN
29,3,3,0.746666666666667,1.70864090800023,2.46285688900389,2,1,NaN
29,1,1,0.703333333333333,1.48850153400417,2.1143972150021,2,1,NaN
29,1,2,0.701666666666667,2.30533640700014,2.8689325239975,2,1,NaN
29,4,3,0.726666666666667,1.34866093899473,2.15908232799848,2,1,NaN
29,3,3,0.74,0.900516353998682,1.64831273700111,2,1,NaN
29,1,1,0.723333333333333,1.38527251999767,2.27539637199516,2,1,NaN
29,3,3,0.756666666666667,1.14079483800015,1.92822788799822,2,1,NaN
29,1,3,0.75,0.942293336003786,1.51224742599879,2,1,NaN
29,2,2,0.771666666666667,1.35268228099449,2.19635370899778,2,1,NaN
29,2,2,0.765,1.35128834100033,2.0731443209952,2,1,NaN
29,4,3,0.761666666666667,1.72286093200091,2.40674007900088,2,1,NaN
29,2,2,0.775,1.16917728399858,1.98793899600423,2,1,NaN
29,4,2,0.778333333333333,1.14369152700237,1.9065469049965,2,1,NaN
29,1,1,0.753333333333333,1.50666387900128,2.44669755500217,2,1,NaN
29,1,4,0.763333333333333,1.51035669999692,2.51364194999769,2,1,NaN
29,3,3,0.765,2.1363909540014,3.05115964099969,2,1,NaN
29,3,3,0.76,1.07573245999811,1.79056625699741,2,1,NaN
29,1,1,0.743333333333333,1.09063344800234,1.70126956100285,2,1,NaN
29,1,3,0.766666666666667,1.57407389699802,2.32927731300151,2,1,NaN
29,2,2,0.776666666666667,1.13468626699614,1.64904382499662,2,1,NaN
30,4,3,0.466666666666667,1.19212681299541,2.55566756399639,2,1,NaN
30,1,1,0.4,1.25552565000544,2.24350147000223,2,1,NaN
30,4,3,0.436666666666667,1.15634154400323,1.82268297301198,2,1,NaN
30,1,1,0.316666666666667,1.5710477590037,2.50077830300143,2,1,NaN
30,2,2,0.333333333333333,1.15659999100899,2.24007244700624,2,1,NaN
30,1,1,0.466666666666667,1.52166581100028,2.1496889310074,2,1,NaN
30,4,4,0.423333333333333,0.993988882997655,1.58215212500363,2,1,NaN
30,4,4,0.38,0.793361884992919,1.65176163199067,2,1,NaN
30,3,3,0.463333333333333,1.15015467601188,1.65759946900653,2,1,NaN
30,3,3,0.473333333333333,0.962231629993767,1.41362624400062,2,1,NaN
30,4,4,0.505,0.960822652006755,1.71595189800428,2,1,NaN
30,4,4,0.536666666666667,0.866539452996221,1.46961492499395,2,1,NaN
30,2,3,0.451666666666667,1.24770281199017,1.82684496499132,2,1,NaN
30,3,3,0.64,0.813306277996162,1.40132879599696,2,1,NaN
30,2,2,0.585,1.35688014799962,1.83936201299366,2,1,NaN
30,2,2,0.371666666666667,1.17793912399793,1.86875111699919,2,1,NaN
30,4,4,0.44,1.11014444200555,2.20202371300547,2,1,NaN
30,4,4,0.451666666666667,0.94848548900336,1.33639468099864,2,1,NaN
30,1,1,0.458333333333333,1.22218758698727,1.73002596999868,2,1,NaN
30,1,2,0.468333333333333,1.5442513369926,2.97155692899833,2,1,NaN
30,3,3,0.513333333333333,1.03077059000498,1.69022377599322,2,1,NaN
30,1,1,0.553333333333333,0.905916382995201,1.46957763200044,2,1,NaN
30,1,1,0.478333333333333,1.30194825399667,2.00855776600656,2,1,NaN
30,2,2,0.62,1.10088712201104,1.56046221900033,2,1,NaN
30,2,2,0.461666666666667,0.996861166000599,1.47136753499217,2,1,NaN
30,1,1,0.503333333333333,1.009665924008,1.45294155699958,2,1,NaN
30,4,1,0.501666666666667,1.37417871100479,1.63464665900392,2,1,NaN
30,3,2,0.471666666666667,1.0601548620034,1.50391154199315,2,1,NaN
30,4,2,0.501666666666667,0.975446021999232,1.63366342699737,2,1,NaN
30,4,4,0.501666666666667,1.33244423300494,1.71149219600193,2,1,NaN
30,3,2,0.47,1.01512135399389,1.90551864700683,2,1,NaN
30,4,4,0.498333333333333,1.15384223099682,1.5817652449914,2,1,NaN
30,4,3,0.463333333333333,1.62565620300302,2.29998616800003,2,1,NaN
30,4,4,0.451666666666667,1.10727611600305,1.47955013999308,2,1,NaN
30,3,3,0.536666666666667,1.16707028998644,1.61854439599847,2,1,NaN
30,2,2,0.566666666666667,1.14729055399948,1.99756975300261,2,3,1
30,2,2,0.608333333333333,0.769154369991156,1.34797901898855,2,3,1
30,1,1,0.593333333333333,0.867020571997273,1.47813757800031,2,3,2
30,1,1,0.721666666666667,0.990397418994689,1.78646864299662,2,3,2
30,1,1,0.871666666666667,0.733091953996336,1.40911928900459,2,3,2
30,1,1,0.86,0.92485410500376,1.51245664899761,2,3,2
30,1,1,0.6,1.55882919499709,2.25808033999056,2,3,2
30,1,1,0.73,0.755353250002372,1.29366791600478,2,3,2
30,1,1,0.693333333333333,1.22228068699769,1.85836815099174,2,3,2
30,1,1,0.698333333333333,0.995653425008641,1.63947880700289,2,3,2
30,2,2,0.836666666666667,0.93678897000791,1.47588923400326,2,3,1
30,1,1,0.851666666666667,0.741359979001572,1.26402450700698,2,3,2
30,1,1,0.655,1.16187979299866,1.55801908898866,2,3,2
