subject,session,run,block,trial_in_block,n_options,dominant_symbol,alternative_symbol,response,correct,rt
9,3,4,4,24,2,4,1,4,1,1.9644
9,3,4,4,25,2,1,5,5,0,1.4096
9,3,4,4,26,2,3,2,3,1,1.369
9,3,4,4,27,2,6,2,6,1,1.2069
9,3,4,4,28,2,3,2,3,1,1.7396
9,3,4,4,29,2,4,6,4,1,1.1149
9,3,4,4,30,2,4,6,4,1,1.075
9,3,4,4,31,2,5,6,5,1,1.2772
9,3,4,4,32,2,2,6,2,1,0.8943
9,3,4,4,33,2,1,6,1,1,1.2319
9,3,4,4,34,2,4,3,4,1,0.9794
9,3,4,4,35,2,3,2,3,1,1.5527
9,3,4,4,36,2,2,4,2,1,0.967
9,3,4,4,37,2,1,5,1,1,1.142
9,3,4,4,38,2,5,2,5,1,0.8771
9,3,4,4,39,2,6,3,3,0,1.1347
9,3,4,4,40,2,5,2,5,1,0.8627
9,3,4,4,41,2,1,5,1,1,1.1846
9,3,4,4,42,2,3,2,2,0,0.9661
9,3,4,4,43,2,2,3,2,1,1.1205
9,3,4,4,44,2,5,3,5,1,1.1766
9,3,4,4,45,2,3,5,3,1,1.0549
9,3,4,4,46,2,1,5,1,1,1.5295
9,3,4,4,47,2,4,6,6,0,1.4083
9,3,4,4,48,2,5,3,5,1,0.6802
9,3,4,4,49,2,6,2,2,0,1.2181
9,3,4,4,50,2,2,4,2,1,1.122
9,3,5,1,1,2,5,4,5,1,0.9429
9,3,5,1,2,2,6,2,6,1,1.134
9,3,5,1,3,2,3,2,3,1,0.9976
9,3,5,1,4,2,4,5,4,1,1.1076
9,3,5,1,5,2,3,2,3,1,1.1317
9,3,5,1,6,2,5,4,5,1,1.0277
9,3,5,1,7,2,6,4,6,1,1.0235
9,3,5,1,8,2,1,2,1,1,1.4996
9,3,5,1,9,2,6,3,6,1,1.1243
9,3,5,1,10,2,4,3,3,0,1.3884
9,3,5,1,11,2,6,2,6,1,1.0122
9,3,5,1,12,2,6,5,5,0,0.9772
9,3,5,1,13,2,1,4,4,0,1.2427
9,3,5,1,14,2,1,6,1,1,1.1293
9,3,5,1,15,2,4,5,4,1,1.7284
9,3,5,1,16,2,3,2,3,1,1.0399
9,3,5,1,17,2,3,5,3,1,1.4355
9,3,5,1,18,2,2,4,4,0,1.5749
9,3,5,1,19,2,4,1,4,1,0.9677
9,3,5,1,20,2,5,3,3,0,1.6706
9,3,5,1,21,2,6,2,6,1,1.6353
9,3,5,1,22,2,4,2,4,1,0.9183
9,3,5,1,23,2,2,1,2,1,0.855
9,3,5,1,24,2,1,4,1,1,0.7623
9,3,5,1,25,2,5,6,5,1,0.5845
9,3,5,1,26,2,2,6,6,0,0.7202
9,3,5,1,27,2,2,6,2,1,0.5843
9,3,5,1,28,2,3,1,3,1,0.7068
9,3,5,1,29,2,6,4,4,0,2.2348
9,3,5,1,30,2,1,4,4,0,1.3933
9,3,5,1,31,2,2,6,2,1,1.2575
9,3,5,1,32,2,1,4,4,0,1.5311
9,3,5,1,33,2,2,6,2,1,1.1182
9,3,5,1,34,2,6,3,6,1,1.0945
9,3,5,1,35,2,5,2,2,0,0.8796
9,3,5,1,36,2,1,2,1,1,1.6767
9,3,5,1,37,2,3,1,1,0,1.5663
9,3,5,1,38,2,4,2,2,0,1.7913
9,3,5,1,39,2,5,4,5,1,1.2706
9,3,5,1,40,2,4,2,2,0,1.2566
9,3,5,1,41,2,1,4,4,0,1.2385
9,3,5,1,42,2,5,1,5,1,0.9486
9,3,5,1,43,2,2,4,2,1,1.2361
9,3,5,1,44,2,3,2,2,0,1.6866
9,3,5,1,45,2,2,4,2,1,1.2993
9,3,5,1,46,2,5,1,5,1,1.0598
9,3,5,1,47,2,4,1,4,1,2.1581
9,3,5,1,48,2,3,2,2,0,2.363
9,3,5,1,49,2,6,2,6,1,1.1637
9,3,5,1,50,2,6,4,4,0,1.3301
9,3,5,2,1,6,6,,4,0,0.8581
9,3,5,2,2,6,6,,1,0,0.584
9,3,5,2,3,6,5,,5,1,0.9613
9,3,5,2,4,6,5,,1,0,1.4244
9,3,5,2,5,6,2,,2,1,1.3025
9,3,5,2,6,6,2,,2,1,1.0157
9,3,5,2,7,6,4,,1,0,1.0598
9,3,5,2,8,6,3,,1,0,3.6736
9,3,5,2,9,6,4,,1,0,0.7885
9,3,5,2,10,6,1,,1,1,0.9659
9,3,5,2,11,6,2,,2,1,0.8036
9,3,5,2,12,6,6,,1,0,0.8732
9,3,5,2,13,6,4,,6,0,1.7028
9,3,5,2,14,6,4,,2,0,1.0578
9,3,5,2,15,6,6,,1,0,0.9517
9,3,5,2,16,6,6,,6,1,0.6902
9,3,5,2,17,6,2,,2,1,0.9235
9,3,5,2,18,6,1,,3,0,1.2919
9,3,5,2,19,6,3,,3,1,1.352
9,3,5,2,20,6,5,,3,0,1.3654
9,3,5,2,21,6,3,,4,0,0.8633
9,3,5,2,22,6,4,,6,0,0.8134
9,3,5,2,23,6,4,,4,1,1.1648
9,3,5,2,24,6,1,,1,1,1.4905
9,3,5,2,25,6,4,,4,1,1.1643
9,3,5,2,26,6,1,,4,0,1.0742
9,3,5,2,27,6,1,,4,0,1.6556
9,3,5,2,28,6,3,,3,1,1.0933
9,3,5,2,29,6,6,,5,0,1.0867
9,3,5,2,30,6,1,,4,0,1.7144
9,3,5,2,31,6,3,,3,1,1.0375
9,3,5,2,32,6,3,,5,0,0.9528
9,3,5,2,33,6,5,,3,0,1.5552
9,3,5,2,34,6,5,,5,1,1.189
9,3,5,2,35,6,6,,6,1,0.9707
9,3,5,2,36,6,2,,2,1,0.9691
9,3,5,2,37,6,6,,6,1,1.3358
9,3,5,2,38,6,2,,2,1,0.9186
9,3,5,2,39,6,4,,3,0,1.2707
9,3,5,2,40,6,3,,3,1,1.0442
9,3,5,2,41,6,1,,5,0,1.4077
9,3,5,2,42,6,1,,1,1,1.0468
9,3,5,2,43,6,6,,6,1,0.9294
9,3,5,2,44,6,3,,3,1,1.2011
9,3,5,2,45,6,2,,5,0,1.0147
9,3,5,2,46,6,5,,5,1,0.7338
9,3,5,2,47,6,5,,1,0,1.4776
9,3,5,2,48,6,2,,3,0,1.562
9,3,5,2,49,6,5,,5,1,0.7475
9,3,5,2,50,6,6,,6,1,0.7225
9,3,5,3,1,2,6,2,6,1,0.7126
9,3,5,3,2,2,6,5,6,1,1.0098
9,3,5,3,3,2,4,2,4,1,1.2616
9,3,5,3,4,2,4,5,4,1,1.5361
9,3,5,3,5,2,6,2,6,1,1.3188
9,3,5,3,6,2,3,1,3,1,1.0146
9,3,5,3,7,2,6,3,3,0,1.0749
9,3,5,3,8,2,1,3,3,0,1.1442
9,3,5,3,9,2,4,5,4,1,1.3062
9,3,5,3,10,2,4,6,4,1,1.1313
9,3,5,3,11,2,3,1,1,0,0.9631
9,3,5,3,12,2,6,4,4,0,1.1485
9,3,5,3,13,2,3,2,3,1,0.8625
9,3,5,3,14,2,2,6,2,1,0.785
9,3,5,3,15,2,6,2,6,1,1.2868
9,3,5,3,16,2,6,2,6,1,1.4169
9,3,5,3,17,2,5,2,2,0,1.3808
9,3,5,3,18,2,4,2,4,1,1.4375
9,3,5,3,19,2,5,2,2,0,1.7689
9,3,5,3,20,2,4,6,4,1,1.0093
9,3,5,3,21,2,5,2,5,1,1.1652
9,3,5,3,22,2,1,6,1,1,1.3
9,3,5,3,23,2,5,1,5,1,1.1881
9,3,5,3,24,2,1,5,1,1,1.1304
9,3,5,3,25,2,1,6,6,0,1.4254
9,3,5,3,26,2,3,4,3,1,1.0481
9,3,5,3,27,2,1,3,1,1,1.6516
9,3,5,3,28,2,6,3,6,1,0.8697
9,3,5,3,29,2,2,6,2,1,0.9675
9,3,5,3,30,2,4,3,3,0,1.3022
9,3,5,3,31,2,1,6,1,1,1.1375
9,3,5,3,32,2,1,4,1,1,1.081
9,3,5,3,33,2,2,1,2,1,1.6344
9,3,5,3,34,2,5,3,3,0,1.1098
9,3,5,3,35,2,3,2,3,1,0.9692
9,3,5,3,36,2,3,1,3,1,1.2079
9,3,5,3,37,2,1,5,1,1,1.2603
9,3,5,3,38,2,5,1,5,1,1.1191
9,3,5,3,39,2,2,1,2,1,1.4949
9,3,5,3,40,2,2,5,2,1,1.3286
9,3,5,3,41,2,3,1,3,1,1.1207
9,3,5,3,42,2,6,3,3,0,1.1287
9,3,5,3,43,2,4,2,2,0,1.4356
9,3,5,3,44,2,2,4,2,1,2.3708
9,3,5,3,45,2,5,1,1,0,1.3997
9,3,5,3,46,2,5,2,5,1,1.1834
9,3,5,3,47,2,6,5,6,1,1.4292
9,3,5,3,48,2,2,1,1,0,1.3761
9,3,5,3,49,2,2,6,2,1,1.4815
9,3,5,3,50,2,3,6,3,1,2.1627
9,3,5,4,1,6,1,,1,1,1.437
9,3,5,4,2,6,1,,5,0,1.1441
9,3,5,4,3,6,4,,3,0,1.2431
9,3,5,4,4,6,1,,5,0,0.9694
9,3,5,4,5,6,1,,3,0,1.0748
9,3,5,4,6,6,6,,6,1,1.4157
9,3,5,4,7,6,6,,3,0,1.1713
9,3,5,4,8,6,6,,6,1,0.7085
9,3,5,4,9,6,6,,6,1,0.6705
9,3,5,4,10,6,2,,5,0,0.9849
9,3,5,4,11,6,2,,2,1,0.8984
9,3,5,4,12,6,4,,4,1,0.9471
9,3,5,4,13,6,3,,5,0,0.85
9,3,5,4,14,6,2,,5,0,1.3455
9,3,5,4,15,6,3,,3,1,1.1318
9,3,5,4,16,6,4,,4,1,0.9312
9,3,5,4,17,6,5,,5,1,0.6746
9,3,5,4,18,6,6,,6,1,1.037
9,3,5,4,19,6,3,,3,1,0.8891
9,3,5,4,20,6,2,,5,0,0.7463
9,3,5,4,21,6,5,,4,0,1.7732
9,3,5,4,22,6,6,,5,0,1.2372
9,3,5,4,23,6,1,,5,0,0.6278
9,3,5,4,24,6,4,,4,1,1.1786
9,3,5,4,25,6,6,,6,1,1.7123
9,3,5,4,26,6,1,,2,0,1.3763
9,3,5,4,27,6,3,,3,1,1.1453
9,3,5,4,28,6,5,,2,0,1.088
9,3,5,4,29,6,5,,5,1,1.444
9,3,5,4,30,6,2,,2,1,0.8631
9,3,5,4,31,6,1,,6,0,1.0572
9,3,5,4,32,6,4,,5,0,1.0634
9,3,5,4,33,6,3,,5,0,0.9881
9,3,5,4,34,6,4,,4,1,1.4773
9,3,5,4,35,6,6,,6,1,1.0065
9,3,5,4,36,6,5,,5,1,1.739
9,3,5,4,37,6,4,,3,0,1.1779
9,3,5,4,38,6,2,,2,1,1.0027
9,3,5,4,39,6,4,,4,1,0.9035
9,3,5,4,40,6,6,,6,1,1.976
9,3,5,4,41,6,2,,1,0,1.7099
9,3,5,4,42,6,5,,5,1,0.7289
9,3,5,4,43,6,1,,5,0,1.777
9,3,5,4,44,6,2,,4,0,1.6892
9,3,5,4,45,6,5,,5,1,0.7413
9,3,5,4,46,6,3,,5,0,1.26
9,3,5,4,47,6,3,,3,1,1.1302
9,3,5,4,48,6,5,,5,1,1.5377
9,3,5,4,49,6,3,,3,1,1.1441
9,3,5,4,50,6,6,,4,0,1.7432
10,1,1,1,1,6,5,,2,0,1.3754
10,1,1,1,2,6,1,,6,0,1.0963
10,1,1,1,3,6,3,,2,0,1.7575
10,1,1,1,4,6,5,,6,0,0.9989
10,1,1,1,5,6,6,,3,0,1.4559
10,1,1,1,6,6,6,,3,0,1.5407
10,1,1,1,7,6,5,,3,0,1.0792
10,1,1,1,8,6,2,,4,0,2.2683
10,1,1,1,9,6,2,,2,1,1.3941
10,1,1,1,10,6,1,,6,0,1.1981
10,1,1,1,11,6,1,,1,1,1.7752
10,1,1,1,12,6,3,,2,0,1.453
10,1,1,1,13,6,2,,2,1,1.6184
10,1,1,1,14,6,4,,6,0,1.3182
10,1,1,1,15,6,3,,6,0,1.0742
10,1,1,1,16,6,6,,6,1,1.1923
10,1,1,1,17,6,4,,1,0,1.5967
10,1,1,1,18,6,3,,2,0,1.5013
10,1,1,1,19,6,4,,6,0,1.1054
10,1,1,1,20,6,2,,2,1,1.4932
10,1,1,1,21,6,6,,6,1,1.0385
10,1,1,1,22,6,4,,6,0,0.5868
10,1,1,1,23,6,6,,6,1,4.7402
10,1,1,1,24,6,2,,2,1,1.3998
10,1,1,1,25,6,6,,6,1,1.0615
10,1,1,1,26,6,5,,6,0,1.263
10,1,1,1,27,6,4,,3,0,1.5008
10,1,1,1,28,6,3,,2,0,1.4251
10,1,1,1,29,6,2,,5,0,0.9842
10,1,1,1,30,6,6,,2,0,1.3302
10,1,1,1,31,6,3,,3,1,2.2376
10,1,1,1,32,6,2,,2,1,1.4469
10,1,1,1,33,6,5,,3,0,1.3781
10,1,1,1,34,6,3,,3,1,1.0992
10,1,1,1,35,6,4,,2,0,1.3811
10,1,1,1,36,6,1,,1,1,1.8045
10,1,1,1,37,6,5,,2,0,1.4171
10,1,1,1,38,6,1,,1,1,1.8246
10,1,1,1,39,6,5,,4,0,1.5797
10,1,1,1,40,6,4,,4,1,1.4536
10,1,1,1,41,6,1,,1,1,1.3349
10,1,1,1,42,6,6,,6,1,1.1271
10,1,1,1,43,6,4,,6,0,0.9276
10,1,1,1,44,6,6,,6,1,0.9066
10,1,1,1,45,6,1,,3,0,1.6114
10,1,1,1,46,6,5,,6,0,1.1324
10,1,1,1,47,6,3,,6,0,0.8624
10,1,1,1,48,6,2,,2,1,1.3088
10,1,1,1,49,6,6,,2,0,0.8129
10,1,1,1,50,6,1,,2,0,0.8933
10,1,1,2,1,2,3,5,3,1,2.456
10,1,1,2,2,2,1,2,2,0,1.6256
10,1,1,2,3,2,6,2,2,0,0.9207
10,1,1,2,4,2,4,3,4,1,1.6202
10,1,1,2,5,2,5,2,2,0,1.2405
10,1,1,2,6,2,4,3,4,1,1.2869
10,1,1,2,7,2,4,5,4,1,1.3841
10,1,1,2,8,2,2,1,1,0,2.2297
10,1,1,2,9,2,3,1,1,0,4.0114
10,1,1,2,10,2,6,5,6,1,2.6494
10,1,1,2,11,2,6,3,6,1,1.5219
10,1,1,2,12,2,6,1,1,0,1.4338
10,1,1,2,13,2,1,2,2,0,1.2329
10,1,1,2,14,2,5,2,2,0,1.3757
10,1,1,2,15,2,6,2,6,1,1.178
10,1,1,2,16,2,6,2,6,1,1.0555
10,1,1,2,17,2,4,3,4,1,1.6742
10,1,1,2,18,2,1,3,3,0,1.7563
10,1,1,2,19,2,4,5,5,0,1.4622
10,1,1,2,20,2,5,1,5,1,1.4995
10,1,1,2,21,2,1,6,6,0,1.5238
10,1,1,2,22,2,6,4,6,1,1.3358
10,1,1,2,23,2,1,2,1,1,1.511
10,1,1,2,24,2,2,4,2,1,1.5666
10,1,1,2,25,2,5,2,2,0,1.973
10,1,1,2,26,2,3,6,3,1,2.2933
10,1,1,2,27,2,2,1,2,1,1.2944
10,1,1,2,28,2,3,2,3,1,1.1357
10,1,1,2,29,2,3,5,5,0,1.848
10,1,1,2,30,2,4,5,5,0,2.0445
10,1,1,2,31,2,5,1,5,1,1.8668
10,1,1,2,32,2,3,5,5,0,1.4603
10,1,1,2,33,2,2,3,2,1,1.1788
10,1,1,2,34,2,3,4,4,0,2.8494
10,1,1,2,35,2,1,2,2,0,1.5974
10,1,1,2,36,2,2,4,2,1,1.5974
10,1,1,2,37,2,6,5,6,1,1.2176
10,1,1,2,38,2,4,2,2,0,1.1899
10,1,1,2,39,2,3,2,2,0,1.1586
10,1,1,2,40,2,2,1,2,1,1.2732
10,1,1,2,41,2,1,4,4,0,1.7872
10,1,1,2,42,2,2,1,2,1,1.2041
10,1,1,2,43,2,5,2,2,0,1.1128
10,1,1,2,44,2,6,3,6,1,0.9879
10,1,1,2,45,2,1,6,6,0,0.9702
10,1,1,2,46,2,4,6,4,1,1.9087
10,1,1,2,47,2,5,1,5,1,1.7077
10,1,1,2,48,2,6,1,6,1,0.925
10,1,1,2,49,2,2,1,2,1,1.6934
10,1,1,2,50,2,5,3,5,1,1.6135
10,1,1,3,1,6,3,,2,0,2.0639
10,1,1,3,2,6,4,,5,0,1.4852
10,1,1,3,3,6,2,,2,1,1.3289
10,1,1,3,4,6,1,,2,0,1.1849
10,1,1,3,5,6,6,,6,1,0.8973
10,1,1,3,6,6,5,,6,0,1.1396
10,1,1,3,7,6,5,,6,0,0.7257
10,1,1,3,8,6,6,,6,1,0.7935
10,1,1,3,9,6,4,,2,0,0.8807
10,1,1,3,10,6,2,,6,0,1.2136
10,1,1,3,11,6,6,,6,1,0.8765
10,1,1,3,12,6,5,,2,0,1.5192
10,1,1,3,13,6,5,,6,0,1.1707
10,1,1,3,14,6,2,,6,0,1.0134
10,1,1,3,15,6,3,,3,1,1.3735
10,1,1,3,16,6,6,,6,1,0.89
10,1,1,3,17,6,6,,6,1,0.9084
10,1,1,3,18,6,4,,6,0,0.8614
10,1,1,3,19,6,5,,5,1,2.06
10,1,1,3,20,6,2,,2,1,1.2937
10,1,1,3,21,6,3,,3,1,1.4229
10,1,1,3,22,6,3,,6,0,0.8433
10,1,1,3,23,6,1,,3,0,1.0183
10,1,1,3,24,6,6,,6,1,0.8506
10,1,1,3,25,6,5,,2,0,0.9819
10,1,1,3,26,6,2,,6,0,1.0556
10,1,1,3,27,6,4,,6,0,0.8218
10,1,1,3,28,6,1,,6,0,0.9175
10,1,1,3,29,6,4,,2,0,1.09
10,1,1,3,30,6,2,,3,0,0.8067
10,1,1,3,31,6,2,,3,0,1.6874
10,1,1,3,32,6,3,,3,1,1.1081
10,1,1,3,33,6,3,,3,1,0.8131
10,1,1,3,34,6,3,,2,0,1.4417
10,1,1,3,35,6,1,,6,0,0.8888
10,1,1,3,36,6,4,,6,0,0.869
10,1,1,3,37,6,5,,5,1,1.6838
10,1,1,3,38,6,4,,4,1,1.1719
10,1,1,3,39,6,1,,2,0,1.0513
10,1,1,3,40,6,4,,6,0,1.1689
10,1,1,3,41,6,3,,2,0,1.4747
10,1,1,3,42,6,1,,6,0,0.8084
10,1,1,3,43,6,2,,2,1,1.2886
10,1,1,3,44,6,6,,6,1,1.0349
10,1,1,3,45,6,6,,6,1,0.7903
10,1,1,3,46,6,6,,6,1,0.8751
10,1,1,3,47,6,1,,1,1,1.4553
10,1,1,3,48,6,5,,5,1,1.0969
10,1,1,3,49,6,1,,1,1,1.6656
10,1,1,3,50,6,6,,6,1,0.9156
10,1,1,4,1,2,5,2,5,1,1.1372
10,1,1,4,2,2,6,5,6,1,1.2098
10,1,1,4,3,2,1,2,2,0,1.3425
10,1,1,4,4,2,5,1,5,1,1.4011
10,1,1,4,5,2,4,6,6,0,1.35
10,1,1,4,6,2,4,5,5,0,1.1992
10,1,1,4,7,2,4,2,2,0,1.2645
10,1,1,4,8,2,5,3,5,1,1.0063
10,1,1,4,9,2,3,2,2,0,1.2429
10,1,1,4,10,2,2,3,2,1,0.858
10,1,1,4,11,2,1,4,4,0,2.2527
10,1,1,4,12,2,2,5,2,1,1.363
10,1,1,4,13,2,2,6,2,1,0.8327
10,1,1,4,14,2,4,5,4,1,2.5168
10,1,1,4,15,2,3,1,3,1,1.7957
10,1,1,4,16,2,6,4,6,1,0.9923
10,1,1,4,17,2,5,4,5,1,0.9897
10,1,1,4,18,2,1,2,2,0,1.6441
10,1,1,4,19,2,2,5,2,1,1.4345
10,1,1,4,20,2,2,4,4,0,2.3088
10,1,1,4,21,2,3,5,3,1,1.6248
10,1,1,4,22,2,3,6,3,1,1.1483
10,1,1,4,23,2,2,1,2,1,1.3793
10,1,1,4,24,2,6,1,6,1,1.5047
10,1,1,4,25,2,1,5,1,1,1.5454
10,1,1,4,26,2,1,4,4,0,1.7593
10,1,1,4,27,2,4,3,4,1,1.5135
10,1,1,4,28,2,5,1,1,0,1.25
10,1,1,4,29,2,6,3,6,1,1.1835
10,1,1,4,30,2,3,6,3,1,1.4298
10,1,1,4,31,2,2,5,2,1,1.2501
10,1,1,4,32,2,4,1,1,0,1.2525
10,1,1,4,33,2,6,1,6,1,1.0433
10,1,1,4,34,2,6,1,6,1,0.5849
10,1,1,4,35,2,6,2,2,0,1.7411
10,1,1,4,36,2,4,1,4,1,1.687
10,1,1,4,37,2,1,4,4,0,1.5596
10,1,1,4,38,2,5,2,2,0,1.1614
10,1,1,4,39,2,3,4,3,1,1.1631
10,1,1,4,40,2,3,5,3,1,1.1214
10,1,1,4,41,2,3,2,3,1,1.1134
10,1,1,4,42,2,6,3,6,1,1.0576
10,1,1,4,43,2,6,1,6,1,1.6452
10,1,1,4,44,2,2,6,2,1,1.0877
10,1,1,4,45,2,5,2,2,0,1.8005
10,1,1,4,46,2,1,3,1,1,1.2974
10,1,1,4,47,2,5,3,3,0,1.1214
10,1,1,4,48,2,4,6,4,1,1.7176
10,1,1,4,49,2,1,6,1,1,1.3324
10,1,1,4,50,2,6,3,6,1,1.2522
10,1,2,1,1,2,4,2,4,1,1.8294
10,1,2,1,2,2,2,5,2,1,1.1531
10,1,2,1,3,2,6,2,2,0,0.9833
10,1,2,1,4,2,2,3,2,1,0.8804
10,1,2,1,5,2,1,2,1,1,1.2506
10,1,2,1,6,2,5,4,5,1,0.9173
10,1,2,1,7,2,4,3,3,0,1.5901
10,1,2,1,8,2,5,2,2,0,1.4942
10,1,2,1,9,2,5,3,5,1,3.8672
10,1,2,1,10,2,6,1,6,1,1.8096
10,1,2,1,11,2,4,3,3,0,1.3106
10,1,2,1,12,2,3,1,3,1,1.2421
10,1,2,1,13,2,4,1,4,1,1.709
10,1,2,1,14,2,2,5,2,1,1.1499
10,1,2,1,15,2,2,5,5,0,1.6848
10,1,2,1,16,2,3,2,2,0,1.1372
10,1,2,1,17,2,1,4,4,0,1.4919
10,1,2,1,18,2,5,6,6,0,1.3514
10,1,2,1,19,2,3,6,3,1,1.0418
10,1,2,1,20,2,1,5,1,1,1.2143
10,1,2,1,21,2,4,1,1,0,1.0741
10,1,2,1,22,2,2,1,2,1,1.336
10,1,2,1,23,2,4,1,4,1,1.5274
10,1,2,1,24,2,1,2,2,0,1.3265
10,1,2,1,25,2,5,2,2,0,1.1294
10,1,2,1,26,2,6,4,6,1,1.8532
10,1,2,1,27,2,4,3,4,1,1.7198
10,1,2,1,28,2,6,4,6,1,0.9509
10,1,2,1,29,2,2,5,2,1,1.0774
10,1,2,1,30,2,6,1,6,1,1.3599
10,1,2,1,31,2,6,2,2,0,1.3416
10,1,2,1,32,2,3,2,2,0,1.1754
10,1,2,1,33,2,3,4,3,1,1.5134
10,1,2,1,34,2,6,2,6,1,0.8333
10,1,2,1,35,2,2,1,2,1,1.1408
10,1,2,1,36,2,3,4,4,0,1.7251
10,1,2,1,37,2,1,3,3,0,1.5429
10,1,2,1,38,2,6,5,6,1,0.8896
10,1,2,1,39,2,3,5,3,1,1.6116
10,1,2,1,40,2,1,4,4,0,1.871
10,1,2,1,41,2,1,4,4,0,1.7959
10,1,2,1,42,2,5,6,6,0,1.2752
10,1,2,1,43,2,4,3,3,0,1.3205
10,1,2,1,44,2,6,3,6,1,0.9478
10,1,2,1,45,2,3,2,3,1,1.1709
10,1,2,1,46,2,5,1,1,0,1.2411
10,1,2,1,47,2,2,6,6,0,1.0481
10,1,2,1,48,2,5,6,6,0,1.4394
10,1,2,1,49,2,1,4,4,0,1.75
10,1,2,1,50,2,6,4,6,1,1.039
10,1,2,2,1,6,5,,6,0,0.8737
10,1,2,2,2,6,6,,6,1,0.8385
10,1,2,2,3,6,6,,2,0,0.9074
10,1,2,2,4,6,5,,3,0,0.855
10,1,2,2,5,6,4,,1,0,1.19
10,1,2,2,6,6,6,,6,1,0.727
10,1,2,2,7,6,1,,3,0,0.9761
10,1,2,2,8,6,1,,5,0,0.9367
10,1,2,2,9,6,2,,1,0,1.1405
10,1,2,2,10,6,5,,3,0,1.4474
10,1,2,2,11,6,6,,6,1,0.9244
10,1,2,2,12,6,4,,3,0,1.1805
10,1,2,2,13,6,5,,6,0,0.8628
10,1,2,2,14,6,2,,6,0,0.7962
10,1,2,2,15,6,1,,1,1,1.0697
10,1,2,2,16,6,4,,1,0,1.7508
10,1,2,2,17,6,5,,6,0,0.9137
10,1,2,2,18,6,3,,3,1,0.9576
10,1,2,2,19,6,1,,2,0,1.1965
10,1,2,2,20,6,1,,2,0,1.325
10,1,2,2,21,6,6,,6,1,0.6637
10,1,2,2,22,6,4,,6,0,0.7555
10,1,2,2,23,6,4,,6,0,0.694
10,1,2,2,24,6,3,,3,1,0.9545
10,1,2,2,25,6,3,,6,0,0.8735
10,1,2,2,26,6,2,,2,1,0.8881
10,1,2,2,27,6,2,,3,0,0.7297
10,1,2,2,28,6,1,,3,0,0.585
10,1,2,2,29,6,2,,6,0,0.7435
10,1,2,2,30,6,5,,3,0,0.6335
10,1,2,2,31,6,1,,6,0,0.8173
10,1,2,2,32,6,2,,3,0,0.6096
10,1,2,2,33,6,6,,3,0,0.5851
10,1,2,2,34,6,3,,6,0,0.6592
10,1,2,2,35,6,6,,6,1,0.6502
10,1,2,2,36,6,1,,6,0,0.8375
10,1,2,2,37,6,3,,2,0,0.8052
10,1,2,2,38,6,5,,5,1,1.3649
10,1,2,2,39,6,2,,2,1,1.1241
10,1,2,2,40,6,2,,2,1,0.828
10,1,2,2,41,6,6,,6,1,0.784
10,1,2,2,42,6,6,,6,1,0.7737
10,1,2,2,43,6,3,,5,0,0.7482
10,1,2,2,44,6,3,,6,0,0.9425
10,1,2,2,45,6,4,,2,0,1.0499
10,1,2,2,46,6,3,,3,1,1.088
10,1,2,2,47,6,4,,6,0,0.8421
10,1,2,2,48,6,5,,3,0,0.9684
10,1,2,2,49,6,4,,6,0,0.7859
10,1,2,2,50,6,6,,6,1,0.6925
10,1,2,3,1,2,5,2,5,1,1.7074
10,1,2,3,2,2,5,1,1,0,1.4357
10,1,2,3,3,2,2,5,2,1,1.0428
10,1,2,3,4,2,3,1,3,1,1.3101
10,1,2,3,5,2,4,1,1,0,0.847
10,1,2,3,6,2,6,4,6,1,1.2775
10,1,2,3,7,2,6,1,6,1,1.2786
10,1,2,3,8,2,4,1,4,1,1.7283
10,1,2,3,9,2,2,3,2,1,1.4388
10,1,2,3,10,2,6,4,6,1,0.8739
10,1,2,3,11,2,4,3,3,0,1.0056
10,1,2,3,12,2,3,1,3,1,0.8049
10,1,2,3,13,2,5,6,6,0,0.8753
10,1,2,3,14,2,2,6,2,1,1.1605
10,1,2,3,15,2,6,1,6,1,0.8144
10,1,2,3,16,2,4,5,4,1,1.8916
10,1,2,3,17,2,3,6,6,0,1.6754
10,1,2,3,18,2,1,4,4,0,1.625
10,1,2,3,19,2,2,5,2,1,1.0147
10,1,2,3,20,2,4,3,4,1,1.3149
10,1,2,3,21,2,6,4,6,1,0.8039
10,1,2,3,22,2,2,6,2,1,1.0811
10,1,2,3,23,2,2,3,3,0,1.2984
10,1,2,3,24,2,5,4,5,1,1.2148
10,1,2,3,25,2,5,6,5,1,0.9151
10,1,2,3,26,2,1,6,6,0,1.3792
10,1,2,3,27,2,6,4,6,1,0.7644
10,1,2,3,28,2,3,1,3,1,2.3065
10,1,2,3,29,2,5,3,3,0,1.3858
10,1,2,3,30,2,1,5,5,0,1.6028
10,1,2,3,31,2,3,6,6,0,1.3945
10,1,2,3,32,2,3,5,3,1,1.1797
10,1,2,3,33,2,3,5,3,1,1.2825
10,1,2,3,34,2,5,6,6,0,1.0751
10,1,2,3,35,2,4,6,4,1,1.7377
10,1,2,3,36,2,1,3,1,1,2.2645
10,1,2,3,37,2,1,6,6,0,1.745
10,1,2,3,38,2,6,4,6,1,1.0513
10,1,2,3,39,2,2,4,2,1,1.2538
10,1,2,3,40,2,1,2,2,0,1.5928
10,1,2,3,41,2,6,5,6,1,0.9057
10,1,2,3,42,2,6,3,6,1,1.6752
10,1,2,3,43,2,4,2,2,0,1.7405
