subject,session,run,block,trial_in_block,n_options,dominant_label,alternative_label,excluded_label,response,correct,rt,prop_dominant_dots,dir1_deg,dir2_deg,dir3_deg
1,1,2,3,23,2,1,,,1,1,0.5669,0.55,92.349,212.349,332.349
1,1,2,3,24,2,1,,,1,1,0.6411,0.55,260.835,20.835,140.835
1,1,2,3,25,2,3,,,3,1,0.6158,0.55,279.188,39.188,159.188
1,1,2,3,26,2,3,,,3,1,0.6092,0.55,134.222,254.222,14.222
1,1,2,3,27,2,1,,,1,1,0.4739,0.55,112.725,232.725,352.725
1,1,2,3,28,2,3,,,2,0,0.521,0.55,308.798,68.798,188.798
1,1,2,3,29,2,3,,,3,1,0.5488,0.55,112.812,232.812,352.812
1,1,2,3,30,2,3,,,1,0,0.5608,0.55,321.714,81.714,201.714
1,1,2,3,31,2,1,,,2,0,0.748,0.55,194.554,314.554,74.554
1,1,2,3,32,2,1,,,1,1,0.4471,0.55,166.861,286.861,46.861
1,1,2,3,33,2,1,,,3,0,1.2628,0.55,312.288,72.288,192.288
1,1,2,3,34,2,2,,,2,1,0.3968,0.55,46.555,166.555,286.555
1,1,2,3,35,2,3,,,3,1,0.5266,0.55,149.156,269.156,29.156
1,1,2,3,36,2,3,,,2,0,0.3637,0.55,321.508,81.508,201.508
1,1,2,3,37,2,1,,,1,1,0.6552,0.55,239.371,359.371,119.371
1,1,2,3,38,2,1,,,1,1,0.4861,0.55,53.861,173.861,293.861
1,1,2,3,39,2,1,,,2,0,0.5961,0.55,17.728,137.728,257.728
1,1,2,3,40,2,2,,,1,0,0.3978,0.55,266.678,26.678,146.678
1,1,2,3,41,2,2,,,1,0,0.4623,0.55,304.336,64.336,184.336
1,1,2,3,42,2,1,,,2,0,0.6067,0.55,317.756,77.756,197.756
1,1,2,3,43,2,1,,,2,0,1.0478,0.55,155.742,275.742,35.742
1,1,2,3,44,2,3,,,1,0,0.4794,0.55,289.017,49.017,169.017
1,1,2,3,45,2,1,,,1,1,0.8456,0.55,62.389,182.389,302.389
1,1,2,3,46,2,3,,,2,0,0.6049,0.55,284.763,44.763,164.763
1,1,2,3,47,2,2,,,2,1,0.3418,0.55,293.341,53.341,173.341
1,1,2,3,48,2,2,,,2,1,0.6012,0.55,86.834,206.834,326.834
1,1,2,3,49,2,2,,,2,1,0.3861,0.55,328.997,88.997,208.997
1,1,2,3,50,2,1,,,3,0,1.0118,0.55,221.204,341.204,101.204
1,1,2,4,1,3,2,,,3,0,0.6072,0.55,1.824,121.824,241.824
1,1,2,4,2,3,3,,,2,0,0.4088,0.55,20.387,140.387,260.387
1,1,2,4,3,3,1,,,3,0,0.4403,0.55,309.108,69.108,189.108
1,1,2,4,4,3,1,,,1,1,0.5525,0.55,293.959,53.959,173.959
1,1,2,4,5,3,3,,,1,0,0.4039,0.55,324.74,84.74,204.74
1,1,2,4,6,3,1,,,1,1,0.4366,0.55,98.49,218.49,338.49
1,1,2,4,7,3,1,,,2,0,0.3571,0.55,318.196,78.196,198.196
1,1,2,4,8,3,1,,,3,0,0.3451,0.55,212.635,332.635,92.635
1,1,2,4,9,3,3,,,3,1,0.4766,0.55,127.4,247.4,7.4
1,1,2,4,10,3,1,,,1,1,0.5224,0.55,25.17,145.17,265.17
1,1,2,4,11,3,1,,,1,1,0.4872,0.55,110.058,230.058,350.058
1,1,2,4,12,3,1,,,2,0,0.4218,0.55,176.303,296.303,56.303
1,1,2,4,13,3,2,,,3,0,0.4063,0.55,218.241,338.241,98.241
1,1,2,4,14,3,2,,,3,0,0.6146,0.55,148.676,268.676,28.676
1,1,2,4,15,3,3,,,3,1,0.5436,0.55,95.701,215.701,335.701
1,1,2,4,16,3,1,,,1,1,0.3957,0.55,270.205,30.205,150.205
1,1,2,4,17,3,3,,,3,1,0.4279,0.55,52.353,172.353,292.353
1,1,2,4,18,3,3,,,3,1,0.4288,0.55,124.059,244.059,4.059
1,1,2,4,19,3,3,,,3,1,0.4142,0.55,117.564,237.564,357.564
1,1,2,4,20,3,3,,,3,1,0.4622,0.55,54.06,174.06,294.06
1,1,2,4,21,3,2,,,2,1,0.671,0.55,39.254,159.254,279.254
1,1,2,4,22,3,3,,,3,1,0.6289,0.55,221.103,341.103,101.103
1,1,2,4,23,3,1,,,1,1,0.509,0.55,135.136,255.136,15.136
1,1,2,4,24,3,2,,,2,1,0.5385,0.55,68.717,188.717,308.717
1,1,2,4,25,3,2,,,3,0,0.7424,0.55,12.188,132.188,252.188
1,1,2,4,26,3,2,,,2,1,0.489,0.55,249.268,9.268,129.268
1,1,2,4,27,3,3,,,2,0,0.5514,0.55,10.957,130.957,250.957
1,1,2,4,28,3,3,,,3,1,0.5466,0.55,132.688,252.688,12.688
1,1,2,4,29,3,2,,,2,1,0.5415,0.55,242.283,2.283,122.283
1,1,2,4,30,3,2,,,2,1,0.5062,0.55,60.032,180.032,300.032
1,1,2,4,31,3,1,,,3,0,0.4713,0.55,350.851,110.851,230.851
1,1,2,4,32,3,2,,,3,0,0.5494,0.55,282.853,42.853,162.853
1,1,2,4,33,3,2,,,2,1,0.4804,0.55,232.094,352.094,112.094
1,1,2,4,34,3,2,,,2,1,0.3985,0.55,136.311,256.311,16.311
1,1,2,4,35,3,3,,,2,0,0.4972,0.55,327.682,87.682,207.682
1,1,2,4,36,3,3,,,2,0,0.6062,0.55,287.272,47.272,167.272
1,1,2,4,37,3,1,,,1,1,0.5358,0.55,103.303,223.303,343.303
1,1,2,4,38,3,3,,,3,1,0.562,0.55,149.138,269.138,29.138
1,1,2,4,39,3,2,,,2,1,0.4461,0.55,169.703,289.703,49.703
1,1,2,4,40,3,1,,,1,1,0.3331,0.55,123.087,243.087,3.087
1,1,2,4,41,3,2,,,3,0,0.4662,0.55,335.923,95.923,215.923
1,1,2,4,42,3,3,,,3,1,0.4024,0.55,115.302,235.302,355.302
1,1,2,4,43,3,3,,,1,0,0.3862,0.55,328.165,88.165,208.165
1,1,2,4,44,3,1,,,1,1,0.373,0.55,156.358,276.358,36.358
1,1,2,4,45,3,2,,,2,1,0.487,0.55,278.234,38.234,158.234
1,1,2,4,46,3,3,,,3,1,0.5979,0.55,198.053,318.053,78.053
1,1,2,4,47,3,2,,,2,1,0.4468,0.55,160.764,280.764,40.764
1,1,2,4,48,3,3,,,3,1,0.4472,0.55,147.022,267.022,27.022
1,1,2,4,49,3,2,,,2,1,0.4469,0.55,121.429,241.429,1.429
1,1,2,4,50,3,2,,,2,1,0.4306,0.55,126.796,246.796,6.796
1,1,3,1,1,3,2,,,2,1,0.6077,0.55,236.147,356.147,116.147
1,1,3,1,2,3,3,,,3,1,0.3122,0.55,134.989,254.989,14.989
1,1,3,1,3,3,3,,,2,0,0.3661,0.55,172.388,292.388,52.388
1,1,3,1,4,3,3,,,3,1,0.6406,0.55,286.759,46.759,166.759
1,1,3,1,5,3,1,,,1,1,0.5519,0.55,285.52,45.52,165.52
1,1,3,1,6,3,3,,,1,0,0.5467,0.55,331.57,91.57,211.57
1,1,3,1,7,3,3,,,1,0,0.5272,0.55,326.519,86.519,206.519
1,1,3,1,8,3,1,,,1,1,0.4587,0.55,267.125,27.125,147.125
1,1,3,1,9,3,1,,,1,1,0.5382,0.55,199.566,319.566,79.566
1,1,3,1,10,3,3,,,2,0,0.5337,0.55,3.118,123.118,243.118
1,1,3,1,11,3,3,,,3,1,0.5617,0.55,293.438,53.438,173.438
1,1,3,1,12,3,1,,,1,1,0.4934,0.55,157.628,277.628,37.628
1,1,3,1,13,3,1,,,2,0,0.4268,0.55,26.581,146.581,266.581
1,1,3,1,14,3,1,,,2,0,0.6671,0.55,138.389,258.389,18.389
1,1,3,1,15,3,2,,,2,1,0.5132,0.55,244.218,4.218,124.218
1,1,3,1,16,3,1,,,1,1,0.431,0.55,263.58,23.58,143.58
1,1,3,1,17,3,1,,,1,1,0.4782,0.55,165.183,285.183,45.183
1,1,3,1,18,3,3,,,3,1,0.5889,0.55,57.561,177.561,297.561
1,1,3,1,19,3,3,,,2,0,0.3596,0.55,280.013,40.013,160.013
1,1,3,1,20,3,1,,,1,1,0.5389,0.55,116.604,236.604,356.604
1,1,3,1,21,3,2,,,2,1,0.3906,0.55,184.451,304.451,64.451
1,1,3,1,22,3,2,,,2,1,0.6477,0.55,62.38,182.38,302.38
1,1,3,1,23,3,1,,,1,1,0.5114,0.55,253.635,13.635,133.635
1,1,3,1,24,3,1,,,1,1,0.6525,0.55,227.012,347.012,107.012
1,1,3,1,25,3,2,,,2,1,0.7383,0.55,109.61,229.61,349.61
1,1,3,1,26,3,1,,,1,1,0.5345,0.55,146.523,266.523,26.523
1,1,3,1,27,3,3,,,2,0,0.4829,0.55,2.102,122.102,242.102
1,1,3,1,28,3,1,,,1,1,0.4807,0.55,123.334,243.334,3.334
1,1,3,1,29,3,2,,,2,1,0.5575,0.55,195.343,315.343,75.343
1,1,3,1,30,3,3,,,3,1,0.5215,0.55,159.677,279.677,39.677
1,1,3,1,31,3,1,,,2,0,0.5658,0.55,14.421,134.421,254.421
1,1,3,1,32,3,3,,,1,0,0.5478,0.55,329.759,89.759,209.759
1,1,3,1,33,3,3,,,3,1,0.5237,0.55,105.733,225.733,345.733
1,1,3,1,34,3,1,,,1,1,0.633,0.55,295.736,55.736,175.736
1,1,3,1,35,3,2,,,3,0,0.6084,0.55,330.265,90.265,210.265
1,1,3,1,36,3,2,,,3,0,0.5216,0.55,12.518,132.518,252.518
1,1,3,1,37,3,1,,,3,0,0.5818,0.55,35.023,155.023,275.023
1,1,3,1,38,3,2,,,2,1,0.5756,0.55,272.848,32.848,152.848
1,1,3,1,39,3,2,,,2,1,0.5218,0.55,199.339,319.339,79.339
1,1,3,1,40,3,3,,,3,1,0.5345,0.55,244.63,4.63,124.63
1,1,3,1,41,3,1,,,3,0,0.5459,0.55,53.516,173.516,293.516
1,1,3,1,42,3,1,,,1,1,0.4619,0.55,216.817,336.817,96.817
1,1,3,1,43,3,2,,,1,0,0.5405,0.55,44.117,164.117,284.117
1,1,3,1,44,3,3,,,3,1,0.5999,0.55,108.543,228.543,348.543
1,1,3,1,45,3,3,,,3,1,0.6572,0.55,256.478,16.478,136.478
1,1,3,1,46,3,2,,,3,0,1.0482,0.55,46.129,166.129,286.129
1,1,3,1,47,3,3,,,3,1,0.5759,0.55,275.51,35.51,155.51
1,1,3,1,48,3,1,,,1,1,0.3945,0.55,191.115,311.115,71.115
1,1,3,1,49,3,2,,,2,1,0.54,0.55,193.616,313.616,73.616
1,1,3,1,50,3,3,,,3,1,0.5514,0.55,248.257,8.257,128.257
1,1,3,2,1,2,3,,,3,1,1.0134,0.55,332.203,92.203,212.203
1,1,3,2,2,2,2,,,2,1,0.5251,0.55,336.26,96.26,216.26
1,1,3,2,3,2,2,,,2,1,0.5055,0.55,136.036,256.036,16.036
1,1,3,2,4,2,2,,,2,1,0.4393,0.55,328.505,88.505,208.505
1,1,3,2,5,2,2,,,2,1,0.4386,0.55,222.686,342.686,102.686
1,1,3,2,6,2,2,,,2,1,0.6465,0.55,159.366,279.366,39.366
1,1,3,2,7,2,2,,,2,1,0.6224,0.55,315.86,75.86,195.86
1,1,3,2,8,2,3,,,3,1,0.471,0.55,54.537,174.537,294.537
1,1,3,2,9,2,2,,,2,1,0.405,0.55,124.766,244.766,4.766
1,1,3,2,10,2,1,,,2,0,0.4379,0.55,334.535,94.535,214.535
1,1,3,2,11,2,2,,,2,1,0.518,0.55,191.917,311.917,71.917
1,1,3,2,12,2,3,,,3,1,0.53,0.55,72.325,192.325,312.325
1,1,3,2,13,2,1,,,2,0,0.4619,0.55,118.843,238.843,358.843
1,1,3,2,14,2,3,,,3,1,0.6052,0.55,311.782,71.782,191.782
1,1,3,2,15,2,1,,,1,1,0.4715,0.55,224.881,344.881,104.881
1,1,3,2,16,2,2,,,2,1,0.5021,0.55,266.939,26.939,146.939
1,1,3,2,17,2,2,,,2,1,0.5462,0.55,186.021,306.021,66.021
1,1,3,2,18,2,3,,,3,1,0.5742,0.55,289.202,49.202,169.202
1,1,3,2,19,2,1,,,1,1,0.5054,0.55,61.586,181.586,301.586
1,1,3,2,20,2,3,,,3,1,0.6455,0.55,233.709,353.709,113.709
1,1,3,2,21,2,2,,,3,0,0.6698,0.55,13.047,133.047,253.047
1,1,3,2,22,2,3,,,3,1,0.5155,0.55,148.648,268.648,28.648
1,1,3,2,23,2,3,,,3,1,0.5442,0.55,78.005,198.005,318.005
1,1,3,2,24,2,2,,,2,1,0.5882,0.55,113.258,233.258,353.258
1,1,3,2,25,2,2,,,3,0,0.5811,0.55,331.259,91.259,211.259
1,1,3,2,26,2,1,,,1,1,0.4167,0.55,98.522,218.522,338.522
1,1,3,2,27,2,1,,,1,1,0.465,0.55,70.86,190.86,310.86
1,1,3,2,28,2,2,,,3,0,0.8147,0.55,15.118,135.118,255.118
1,1,3,2,29,2,2,,,2,1,0.5916,0.55,9.03,129.03,249.03
1,1,3,2,30,2,3,,,3,1,0.472,0.55,282.414,42.414,162.414
1,1,3,2,31,2,3,,,1,0,0.5198,0.55,351.284,111.284,231.284
1,1,3,2,32,2,1,,,1,1,0.74,0.55,246.395,6.395,126.395
1,1,3,2,33,2,2,,,2,1,0.4226,0.55,297.781,57.781,177.781
1,1,3,2,34,2,1,,,1,1,0.4877,0.55,223.889,343.889,103.889
1,1,3,2,35,2,2,,,2,1,0.5492,0.55,191.626,311.626,71.626
1,1,3,2,36,2,3,,,1,0,0.8006,0.55,20.691,140.691,260.691
1,1,3,2,37,2,1,,,1,1,0.4007,0.55,268.351,28.351,148.351
1,1,3,2,38,2,3,,,3,1,0.4501,0.55,290.268,50.268,170.268
1,1,3,2,39,2,2,,,1,0,0.7056,0.55,25.838,145.838,265.838
1,1,3,2,40,2,2,,,2,1,0.438,0.55,128.021,248.021,8.021
1,1,3,2,41,2,2,,,1,0,0.791,0.55,25.776,145.776,265.776
1,1,3,2,42,2,2,,,2,1,0.4242,0.55,70.555,190.555,310.555
1,1,3,2,43,2,2,,,2,1,0.4567,0.55,202.601,322.601,82.601
1,1,3,2,44,2,1,,,3,0,0.8072,0.55,349.616,109.616,229.616
1,1,3,2,45,2,2,,,2,1,0.489,0.55,52.278,172.278,292.278
1,1,3,2,46,2,2,,,2,1,0.6143,0.55,120.178,240.178,0.178
1,1,3,2,47,2,3,,,1,0,0.431,0.55,149.045,269.045,29.045
1,1,3,2,48,2,3,,,3,1,0.4311,0.55,133.039,253.039,13.039
1,1,3,2,49,2,3,,,3,1,0.6566,0.55,261.465,21.465,141.465
1,1,3,2,50,2,3,,,1,0,0.4862,0.55,256.534,16.534,136.534
1,1,3,3,1,3,3,,,2,0,0.6788,0.55,3.806,123.806,243.806
1,1,3,3,2,3,3,,,3,1,0.6056,0.55,235.814,355.814,115.814
1,1,3,3,3,3,1,,,1,1,0.4218,0.55,164.837,284.837,44.837
1,1,3,3,4,3,1,,,1,1,0.4391,0.55,116.775,236.775,356.775
1,1,3,3,5,3,3,,,3,1,0.4867,0.55,119.063,239.063,359.063
1,1,3,3,6,3,3,,,2,0,0.4688,0.55,350.309,110.309,230.309
1,1,3,3,7,3,1,,,1,1,0.4193,0.55,93.403,213.403,333.403
1,1,3,3,8,3,2,,,2,1,0.3875,0.55,349.791,109.791,229.791
1,1,3,3,9,3,1,,,1,1,0.4216,0.55,254.323,14.323,134.323
1,1,3,3,10,3,2,,,2,1,0.4552,0.55,260.663,20.663,140.663
1,1,3,3,11,3,3,,,2,0,0.4695,0.55,327.615,87.615,207.615
1,1,3,3,12,3,1,,,1,1,0.4358,0.55,116.29,236.29,356.29
1,1,3,3,13,3,3,,,3,1,0.5641,0.55,196.158,316.158,76.158
1,1,3,3,14,3,2,,,2,1,0.4624,0.55,267.408,27.408,147.408
1,1,3,3,15,3,3,,,3,1,0.445,0.55,85.089,205.089,325.089
1,1,3,3,16,3,3,,,3,1,0.5248,0.55,197.282,317.282,77.282
1,1,3,3,17,3,1,,,3,0,0.4746,0.55,157.777,277.777,37.777
1,1,3,3,18,3,1,,,2,0,0.5357,0.55,332.263,92.263,212.263
1,1,3,3,19,3,2,,,2,1,0.4848,0.55,129.751,249.751,9.751
1,1,3,3,20,3,2,,,3,0,0.5939,0.55,236.592,356.592,116.592
1,1,3,3,21,3,3,,,3,1,0.3792,0.55,123.072,243.072,3.072
1,1,3,3,22,3,2,,,3,0,0.3817,0.55,345.407,105.407,225.407
1,1,3,3,23,3,1,,,1,1,0.7043,0.55,87.841,207.841,327.841
1,1,3,3,24,3,3,,,2,0,0.4056,0.55,47.415,167.415,287.415
1,1,3,3,25,3,1,,,3,0,0.3905,0.55,314.825,74.825,194.825
1,1,3,3,26,3,2,,,2,1,0.4562,0.55,47.52,167.52,287.52
1,1,3,3,27,3,1,,,3,0,0.4717,0.55,165.695,285.695,45.695
1,1,3,3,28,3,2,,,3,0,0.3901,0.55,292.829,52.829,172.829
1,1,3,3,29,3,3,,,1,0,0.4873,0.55,151.033,271.033,31.033
1,1,3,3,30,3,1,,,1,1,0.4053,0.55,132.001,252.001,12.001
1,1,3,3,31,3,1,,,2,0,0.4857,0.55,0.445,120.445,240.445
1,1,3,3,32,3,2,,,3,0,0.4681,0.55,339.212,99.212,219.212
1,1,3,3,33,3,2,,,3,0,0.4031,0.55,354.286,114.286,234.286
1,1,3,3,34,3,3,,,3,1,0.4524,0.55,133.216,253.216,13.216
1,1,3,3,35,3,3,,,3,1,0.3716,0.55,83.164,203.164,323.164
1,1,3,3,36,3,2,,,2,1,0.4544,0.55,100.324,220.324,340.324
1,1,3,3,37,3,2,,,3,0,0.5003,0.55,215.012,335.012,95.012
1,1,3,3,38,3,1,,,2,0,0.4507,0.55,327.151,87.151,207.151
1,1,3,3,39,3,3,,,1,0,0.4176,0.55,332.099,92.099,212.099
1,1,3,3,40,3,3,,,1,0,0.4179,0.55,356.924,116.924,236.924
1,1,3,3,41,3,1,,,1,1,0.4022,0.55,43.593,163.593,283.593
1,1,3,3,42,3,3,,,3,1,0.4678,0.55,121.909,241.909,1.909
1,1,3,3,43,3,2,,,3,0,0.6902,0.55,271.41,31.41,151.41
1,1,3,3,44,3,1,,,1,1,0.4065,0.55,44.814,164.814,284.814
1,1,3,3,45,3,2,,,3,0,0.5052,0.55,191.665,311.665,71.665
1,1,3,3,46,3,3,,,3,1,0.3898,0.55,77.404,197.404,317.404
1,1,3,3,47,3,3,,,3,1,0.5837,0.55,32.567,152.567,272.567
1,1,3,3,48,3,3,,,3,1,0.5141,0.55,113.81,233.81,353.81
1,1,3,3,49,3,2,,,3,0,0.5427,0.55,258.054,18.054,138.054
1,1,3,3,50,3,3,,,3,1,0.4907,0.55,36.734,156.734,276.734
1,1,3,4,1,2,3,,,3,1,0.5378,0.55,45.051,165.051,285.051
1,1,3,4,2,2,3,,,3,1,0.4539,0.55,31.269,151.269,271.269
1,1,3,4,3,2,2,,,2,1,0.8217,0.55,217.229,337.229,97.229
1,1,3,4,4,2,2,,,3,0,0.469,0.55,311.471,71.471,191.471
1,1,3,4,5,2,1,,,1,1,0.9632,0.55,154.139,274.139,34.139
1,1,3,4,6,2,2,,,2,1,0.7346,0.55,162.428,282.428,42.428
1,1,3,4,7,2,1,,,1,1,0.9622,0.55,174.024,294.024,54.024
1,1,3,4,8,2,2,,,3,0,0.6849,0.55,301.152,61.152,181.152
1,1,3,4,9,2,3,,,3,1,0.8347,0.55,150.299,270.299,30.299
1,1,3,4,10,2,2,,,2,1,0.449,0.55,75.747,195.747,315.747
1,1,3,4,11,2,3,,,1,0,0.5448,0.55,344.427,104.427,224.427
1,1,3,4,12,2,3,,,1,0,0.8293,0.55,170.666,290.666,50.666
1,1,3,4,13,2,1,,,1,1,0.4769,0.55,76.064,196.064,316.064
1,1,3,4,14,2,1,,,3,0,0.5541,0.55,304.181,64.181,184.181
1,1,3,4,15,2,1,,,1,1,0.4863,0.55,126.628,246.628,6.628
1,1,3,4,16,2,1,,,1,1,0.787,0.55,234.06,354.06,114.06
1,1,3,4,17,2,2,,,1,0,0.837,0.55,177.317,297.317,57.317
1,1,3,4,18,2,3,,,2,0,0.4211,0.55,110.173,230.173,350.173
1,1,3,4,19,2,2,,,1,0,0.5171,0.55,358.135,118.135,238.135
1,1,3,4,20,2,2,,,2,1,0.9936,0.55,248.375,8.375,128.375
1,1,3,4,21,2,2,,,3,0,0.4913,0.55,8.148,128.148,248.148
1,1,3,4,22,2,2,,,2,1,0.5686,0.55,130.108,250.108,10.108
1,1,3,4,23,2,1,,,1,1,0.787,0.55,219.413,339.413,99.413
1,1,3,4,24,2,3,,,3,1,0.5323,0.55,65.34,185.34,305.34
1,1,3,4,25,2,2,,,2,1,0.5441,0.55,24.644,144.644,264.644
1,1,3,4,26,2,2,,,3,0,0.9073,0.55,179.91,299.91,59.91
1,1,3,4,27,2,1,,,1,1,0.5044,0.55,110.418,230.418,350.418
1,1,3,4,28,2,3,,,3,1,0.4703,0.55,132.126,252.126,12.126
1,1,3,4,29,2,1,,,1,1,0.7567,0.55,254.542,14.542,134.542
1,1,3,4,30,2,3,,,2,0,0.4393,0.55,348.74,108.74,228.74
1,1,3,4,31,2,3,,,3,1,0.8074,0.55,231.449,351.449,111.449
1,1,3,4,32,2,2,,,2,1,0.7748,0.55,180.366,300.366,60.366
1,1,3,4,33,2,2,,,2,1,0.5058,0.55,58.545,178.545,298.545
1,1,3,4,34,2,1,,,1,1,0.5354,0.55,91.996,211.996,331.996
1,1,3,4,35,2,2,,,2,1,0.6267,0.55,29.165,149.165,269.165
1,1,3,4,36,2,2,,,2,1,0.5236,0.55,99.981,219.981,339.981
1,1,3,4,37,2,2,,,1,0,0.4871,0.55,19.876,139.876,259.876
1,1,3,4,38,2,2,,,2,1,0.6926,0.55,260.132,20.132,140.132
1,1,3,4,39,2,1,,,1,1,0.4738,0.55,117.43,237.43,357.43
1,1,3,4,40,2,1,,,1,1,0.4245,0.55,137.79,257.79,17.79
1,1,3,4,41,2,2,,,1,0,0.4091,0.55,357.536,117.536,237.536
1,1,3,4,42,2,1,,,1,1,0.4592,0.55,101.189,221.189,341.189
1,1,3,4,43,2,3,,,2,0,0.3627,0.55,327.931,87.931,207.931
1,1,3,4,44,2,1,,,1,1,0.669,0.55,246.821,6.821,126.821
1,1,3,4,45,2,1,,,1,1,0.3562,0.55,79.729,199.729,319.729
1,1,3,4,46,2,1,,,1,1,0.4382,0.55,159.974,279.974,39.974
1,1,3,4,47,2,1,,,1,1,0.4861,0.55,31.662,151.662,271.662
1,1,3,4,48,2,3,,,3,1,0.501,0.55,131.419,251.419,11.419
1,1,3,4,49,2,1,,,3,0,0.6897,0.55,273.315,33.315,153.315
1,1,3,4,50,2,1,,,1,1,0.6951,0.55,242.397,2.397,122.397
1,1,4,1,1,2,2,,,2,1,0.7766,0.55,164.525,284.525,44.525
1,1,4,1,2,2,3,,,1,0,0.6024,0.55,158.752,278.752,38.752
1,1,4,1,3,2,3,,,3,1,0.4833,0.55,68.776,188.776,308.776
1,1,4,1,4,2,1,,,1,1,0.3697,0.55,98.478,218.478,338.478
1,1,4,1,5,2,1,,,2,0,0.3723,0.55,280.822,40.822,160.822
1,1,4,1,6,2,3,,,3,1,0.5988,0.55,339.51,99.51,219.51
1,1,4,1,7,2,1,,,1,1,0.4628,0.55,54.836,174.836,294.836
1,1,4,1,8,2,1,,,2,0,0.719,0.55,107.573,227.573,347.573
1,1,4,1,9,2,3,,,3,1,0.4663,0.55,87.249,207.249,327.249
1,1,4,1,10,2,1,,,1,1,0.5299,0.55,239.363,359.363,119.363
1,1,4,1,11,2,3,,,3,1,1.1506,0.55,207.877,327.877,87.877
1,1,4,1,12,2,1,,,1,1,0.4496,0.55,81.344,201.344,321.344
1,1,4,1,13,2,2,,,3,0,0.6728,0.55,187.295,307.295,67.295
1,1,4,1,14,2,1,,,1,1,0.471,0.55,137.276,257.276,17.276
1,1,4,1,15,2,2,,,2,1,0.4538,0.55,92.074,212.074,332.074
1,1,4,1,16,2,2,,,2,1,0.7093,0.55,207.054,327.054,87.054
1,1,4,1,17,2,2,,,2,1,0.6983,0.55,261.824,21.824,141.824
1,1,4,1,18,2,3,,,2,0,0.7501,0.55,178.007,298.007,58.007
1,1,4,1,19,2,1,,,1,1,0.7058,0.55,196.461,316.461,76.461
1,1,4,1,20,2,2,,,2,1,0.9191,0.55,303.718,63.718,183.718
1,1,4,1,21,2,2,,,3,0,0.7059,0.55,8.781,128.781,248.781
1,1,4,1,22,2,1,,,1,1,0.5519,0.55,259.293,19.293,139.293
1,1,4,1,23,2,2,,,1,0,0.6901,0.55,193.614,313.614,73.614
1,1,4,1,24,2,2,,,2,1,0.4877,0.55,155.385,275.385,35.385
1,1,4,1,25,2,1,,,2,0,0.677,0.55,194.068,314.068,74.068
1,1,4,1,26,2,3,,,2,0,0.6194,0.55,23.186,143.186,263.186
1,1,4,1,27,2,1,,,1,1,0.4525,0.55,249.56,9.56,129.56
1,1,4,1,28,2,1,,,2,0,0.4838,0.55,318.941,78.941,198.941
1,1,4,1,29,2,1,,,1,1,0.546,0.55,87.07,207.07,327.07
1,1,4,1,30,2,1,,,2,0,0.509,0.55,8.18,128.18,248.18
1,1,4,1,31,2,3,,,3,1,0.6345,0.55,49.047,169.047,289.047
1,1,4,1,32,2,3,,,3,1,0.4654,0.55,40.186,160.186,280.186
1,1,4,1,33,2,3,,,3,1,0.8964,0.55,195.277,315.277,75.277
1,1,4,1,34,2,3,,,3,1,1.1971,0.55,307.835,67.835,187.835
1,1,4,1,35,2,3,,,1,0,0.7341,0.55,201.94,321.94,81.94
1,1,4,1,36,2,3,,,1,0,0.5306,0.55,327.999,87.999,207.999
1,1,4,1,37,2,1,,,1,1,0.8618,0.55,139.03,259.03,19.03
1,1,4,1,38,2,3,,,2,0,0.5413,0.55,291.921,51.921,171.921
1,1,4,1,39,2,2,,,1,0,0.6005,0.55,347.945,107.945,227.945
1,1,4,1,40,2,1,,,1,1,0.6901,0.55,286.109,46.109,166.109
1,1,4,1,41,2,3,,,3,1,0.5505,0.55,71.516,191.516,311.516
1,1,4,1,42,2,2,,,2,1,0.4986,0.55,166.636,286.636,46.636
1,1,4,1,43,2,2,,,1,0,0.5436,0.55,166.778,286.778,46.778
1,1,4,1,44,2,3,,,2,0,0.6189,0.55,183.495,303.495,63.495
1,1,4,1,45,2,1,,,2,0,0.4354,0.55,298.442,58.442,178.442
1,1,4,1,46,2,3,,,3,1,0.6588,0.55,39.747,159.747,279.747
1,1,4,1,47,2,3,,,3,1,0.5382,0.55,4.068,124.068,244.068
1,1,4,1,48,2,3,,,2,0,0.7588,0.55,157.953,277.953,37.953
1,1,4,1,49,2,3,,,3,1,0.4089,0.55,57.254,177.254,297.254
1,1,4,1,50,2,2,,,2,1,0.5063,0.55,226.826,346.826,106.826
1,1,4,2,1,3,2,,,2,1,0.4417,0.55,145.253,265.253,25.253
1,1,4,2,2,3,3,,,3,1,0.5058,0.55,160.401,280.401,40.401
1,1,4,2,3,3,3,,,3,1,0.4709,0.55,279.671,39.671,159.671
1,1,4,2,4,3,2,,,2,1,0.4689,0.55,271.022,31.022,151.022
1,1,4,2,5,3,1,,,1,1,0.4513,0.55,21.967,141.967,261.967
1,1,4,2,6,3,2,,,2,1,0.4182,0.55,251.648,11.648,131.648
1,1,4,2,7,3,1,,,1,1,0.4358,0.55,59.001,179.001,299.001
1,1,4,2,8,3,1,,,1,1,0.3227,0.55,48.974,168.974,288.974
1,1,4,2,9,3,3,,,1,0,0.4066,0.55,178.416,298.416,58.416
1,1,4,2,10,3,2,,,2,1,0.36,0.55,54.868,174.868,294.868
1,1,4,2,11,3,3,,,2,0,0.4767,0.55,68.961,188.961,308.961
1,1,4,2,12,3,1,,,1,1,0.4256,0.55,70.56,190.56,310.56
