subject,run,block,condition,trial_in_block,dominant_color,alternative_color,response,correct,confidence,rt_choice,rt_confidence
1,5,2,1,10,4,,3,0,3,1.5277,1.9108
1,5,2,1,11,3,,3,1,3,0.8272,1.5467
1,5,2,1,12,3,,3,1,3,0.8936,1.4378
1,5,2,1,13,3,,3,1,2,0.8526,1.6042
1,5,2,1,14,1,,2,0,2,1.2044,1.5556
1,5,2,1,15,1,,1,1,3,1.1264,1.606
1,5,2,1,16,4,,3,0,2,1.1419,1.4517
1,5,2,1,17,1,,1,1,4,1.0989,1.4994
1,5,2,1,18,3,,3,1,4,2.2717,2.767
1,5,2,1,19,2,,2,1,3,1.0721,1.4237
1,5,2,1,20,2,,2,1,4,2.087,2.5355
1,5,2,1,21,1,,1,1,1,1.0253,1.3612
1,5,2,1,22,2,,2,1,4,1.0194,1.4674
1,5,2,1,23,1,,1,1,1,1.5205,1.8883
1,5,2,1,24,1,,2,0,1,1.7328,2.1166
1,5,2,1,25,1,,1,1,1,1.6636,2.1114
1,5,2,1,26,2,,2,1,3,1.0506,1.5304
1,5,2,1,27,2,,2,1,2,0.8459,1.294
1,5,2,1,28,4,,2,0,1,0.811,1.2429
1,5,2,1,29,4,,1,0,1,2.2823,2.6182
1,5,2,1,30,1,,1,1,1,0.8003,1.1516
1,5,2,1,31,3,,3,1,2,1.4905,1.8019
1,5,2,1,32,3,,3,1,1,2.4262,2.7365
1,5,2,1,33,3,,3,1,1,1.3234,1.8352
1,5,2,1,34,1,,1,1,2,1.4418,1.7939
1,5,2,1,35,4,,2,0,1,1.5298,1.8522
1,5,3,2,1,2,4,2,1,4,1.4138,1.7978
1,5,3,2,2,3,2,2,0,3,1.183,1.631
1,5,3,2,3,1,2,1,1,4,1.326,1.6942
1,5,3,2,4,1,3,1,1,4,1.0821,1.6419
1,5,3,2,5,4,3,4,1,1,2.169,2.5206
1,5,3,2,6,3,2,2,0,1,2.2275,2.5472
1,5,3,2,7,3,2,2,0,2,1.021,1.6606
1,5,3,2,8,4,2,4,1,1,1.8824,2.2025
1,5,3,2,9,3,2,3,1,3,1.5379,1.852
1,5,3,2,10,1,2,1,1,2,1.0796,1.6551
1,5,3,2,11,1,3,1,1,2,1.1252,1.4348
1,5,3,2,12,1,3,1,1,1,1.2437,1.8358
1,5,3,2,13,2,3,2,1,3,1.0903,1.7306
1,5,3,2,14,2,3,2,1,3,1.1325,1.6762
1,5,3,2,15,2,1,2,1,3,1.1299,1.6582
1,5,3,2,16,3,2,2,0,3,1.3515,1.9434
1,5,3,2,17,1,2,1,1,1,0.9058,1.2179
1,5,3,2,18,4,1,1,0,1,2.4578,2.7778
1,5,3,2,19,2,1,2,1,3,1.0977,1.4336
1,5,3,2,20,3,1,3,1,1,2.1284,2.56
1,5,3,2,21,2,1,2,1,3,1.3208,1.9287
1,5,3,2,22,2,4,2,1,2,1.0041,1.9639
1,5,3,2,23,4,2,2,0,1,1.0049,1.4536
1,5,3,2,24,1,2,1,1,1,1.0751,1.3957
1,5,3,2,25,3,4,3,1,1,1.5326,1.9163
1,5,3,2,26,1,4,1,1,1,1.0395,1.3516
1,5,3,2,27,1,4,1,1,1,0.7942,1.1181
1,5,3,2,28,2,3,2,1,1,1.1177,1.4349
1,5,3,2,29,2,1,2,1,1,1.0767,1.3848
1,5,3,2,30,1,4,1,1,1,2.4607,2.7697
1,5,3,2,31,4,1,1,0,2,1.757,2.4289
1,5,3,2,32,1,4,1,1,3,1.1156,1.5155
1,5,3,2,33,2,3,2,1,4,1.183,1.5018
1,5,3,2,34,3,1,3,1,2,2.3395,2.867
1,5,3,2,35,1,2,1,1,1,1.2797,1.6019
1,6,1,1,1,3,,3,1,1,1.4849,1.8053
1,6,1,1,2,3,,3,1,3,1.5887,1.9021
1,6,1,1,3,3,,3,1,1,1.2239,1.8166
1,6,1,1,4,4,,4,1,2,1.5195,1.984
1,6,1,1,5,3,,3,1,3,1.0401,1.3516
1,6,1,1,6,2,,2,1,3,1.2584,1.5684
1,6,1,1,7,3,,4,0,1,1.9949,2.3025
1,6,1,1,8,1,,1,1,2,1.6786,1.9855
1,6,1,1,9,1,,4,0,1,2.6384,2.9534
1,6,1,1,10,3,,3,1,3,2.7429,3.0535
1,6,1,1,11,1,,1,1,1,32.9236,33.2379
1,6,1,1,12,2,,2,1,2,1.128,1.5272
1,6,1,1,13,4,,4,1,1,1.6583,1.9702
1,6,1,1,14,3,,3,1,1,1.2109,1.6595
1,6,1,1,15,1,,1,1,2,1.3209,1.635
1,6,1,1,16,2,,2,1,2,1.0796,1.4018
1,6,1,1,17,4,,2,0,3,1.5837,2.224
1,6,1,1,18,1,,1,1,1,0.9986,1.3182
1,6,1,1,19,3,,3,1,2,1.522,1.9853
1,6,1,1,20,1,,2,0,1,1.1222,1.5376
1,6,1,1,21,3,,1,0,1,1.8281,2.1526
1,6,1,1,22,3,,3,1,2,2.2696,2.5862
1,6,1,1,23,2,,2,1,3,1.2211,2.8211
1,6,1,1,24,2,,2,1,4,0.9311,1.5551
1,6,1,1,25,3,,3,1,1,1.8126,2.1488
1,6,1,1,26,1,,1,1,3,1.2471,2.4788
1,6,1,1,27,2,,2,1,3,1.7713,2.5713
1,6,1,1,28,2,,2,1,3,1.2193,1.8596
1,6,1,1,29,2,,2,1,4,1.0012,1.4329
1,6,1,1,30,3,,3,1,3,1.5519,2.3355
1,6,1,1,31,2,,2,1,3,1.1533,1.6176
1,6,1,1,32,1,,1,1,1,1.2167,1.5353
1,6,1,1,33,2,,2,1,3,0.9632,1.2849
1,6,1,1,34,4,,2,0,2,1.2798,1.6019
1,6,1,1,35,3,,3,1,1,2.1918,3.0401
1,6,2,2,1,2,4,2,1,4,1.2281,1.9162
1,6,2,2,2,3,4,3,1,3,1.3756,2.2391
1,6,2,2,3,2,4,2,1,3,1.5896,2.2613
1,6,2,2,4,3,2,3,1,2,1.9788,2.6187
1,6,2,2,5,2,4,2,1,4,1.4569,2.0002
1,6,2,2,6,3,4,3,1,4,2.128,3.152
1,6,2,2,7,2,1,2,1,4,1.8725,2.4484
1,6,2,2,8,1,4,1,1,4,1.5663,1.9176
1,6,2,2,9,2,4,2,1,2,1.7451,2.3371
1,6,2,2,10,4,2,4,1,2,1.8425,2.8028
1,6,2,2,11,2,1,2,1,3,2.6888,3.1373
1,6,2,2,12,1,4,1,1,1,2.1304,2.5616
1,6,2,2,13,1,4,1,1,3,1.3552,2.0105
1,6,2,2,14,4,1,4,1,1,2.2178,2.5863
1,6,2,2,15,4,2,4,1,1,2.1141,2.4819
1,6,2,2,16,4,3,4,1,1,1.9337,2.2864
1,6,2,2,17,2,3,2,1,2,1.7939,2.2253
1,6,2,2,18,2,3,2,1,2,0.9848,1.4806
1,6,2,2,19,4,3,3,0,2,1.5816,1.95
1,6,2,2,20,2,4,2,1,1,1.0723,1.5679
1,6,2,2,21,4,2,4,1,1,13.4254,14.3048
1,6,2,2,22,3,4,3,1,1,1.5913,2.0232
1,6,2,2,23,4,2,2,0,2,32.4367,32.7538
1,6,2,2,24,3,2,3,1,3,1.6694,1.9865
1,6,2,2,25,2,1,2,1,2,2.0045,2.3203
1,6,2,2,26,3,1,3,1,4,2.2307,2.6475
1,6,2,2,27,3,2,3,1,2,1.7721,2.3005
1,6,2,2,28,2,1,2,1,3,1.7118,2.1279
1,6,2,2,29,2,3,2,1,2,0.9544,1.3226
1,6,2,2,30,1,2,2,0,1,1.5738,1.8855
1,6,2,2,31,4,3,3,0,1,1.7541,2.0689
1,6,2,2,32,1,4,1,1,1,1.303,1.6389
1,6,2,2,33,4,3,3,0,1,1.5576,1.8688
1,6,2,2,34,4,2,2,0,1,1.6262,1.9356
1,6,2,2,35,3,4,3,1,2,2.0919,3.1
1,6,3,3,1,1,3,1,1,1,37.045,37.3589
1,6,3,3,2,1,3,1,1,3,0.9359,1.7847
1,6,3,3,3,1,3,1,1,1,1.4085,1.7187
1,6,3,3,4,3,1,3,1,3,1.2275,2.4437
1,6,3,3,5,3,1,3,1,3,0.8101,1.1177
1,6,3,3,6,3,1,3,1,4,1.229,1.5517
1,6,3,3,7,1,3,3,0,1,2.6715,2.9868
1,6,3,3,8,3,1,3,1,2,1.2859,1.6021
1,6,3,3,9,1,3,1,1,1,0.8702,1.1848
1,6,3,3,10,3,1,3,1,1,2.0073,2.3191
1,6,3,3,11,1,3,1,1,1,1.3537,1.6687
1,6,3,3,12,3,1,3,1,3,1.6224,2.247
1,6,3,3,13,3,1,3,1,3,0.9725,1.3407
1,6,3,3,14,1,3,1,1,1,1.2552,1.5684
1,6,3,3,15,1,3,1,1,1,0.6964,1.0178
1,6,3,3,16,1,3,1,1,1,0.9919,1.3014
1,6,3,3,17,1,3,3,0,3,1.1641,2.7485
1,6,3,3,18,1,3,1,1,1,0.7492,1.0681
1,6,3,3,19,1,3,1,1,1,1.8116,2.1358
1,6,3,3,20,1,3,1,1,2,1.3889,1.702
1,6,3,3,21,1,3,1,1,2,0.9854,1.4494
1,6,3,3,22,1,3,3,0,1,1.2952,1.6308
1,6,3,3,23,1,3,1,1,2,0.8143,1.294
1,6,3,3,24,3,1,3,1,3,1.275,1.5852
1,6,3,3,25,3,1,3,1,4,0.732,1.0513
1,6,3,3,26,1,3,1,1,2,1.9866,2.354
1,6,3,3,27,3,1,3,1,3,1.0591,1.3683
1,6,3,3,28,1,3,1,1,2,1.3891,1.8046
1,6,3,3,29,3,1,3,1,2,1.365,1.7168
1,6,3,3,30,3,1,3,1,2,0.8161,1.3434
1,6,3,3,31,1,3,1,1,1,2.9867,3.3063
1,6,3,3,32,1,3,3,0,1,1.6366,1.9725
1,6,3,3,33,3,1,3,1,3,1.189,1.5414
1,6,3,3,34,1,3,1,1,4,1.0804,1.8161
1,6,3,3,35,3,1,1,0,4,1.6153,2.0316
2,1,1,3,1,2,1,2,1,3,1.2262,2.1066
2,1,1,3,2,1,2,1,1,3,1.4454,2.1496
2,1,1,3,3,2,1,2,1,1,1.7276,2.9435
2,1,1,3,4,1,2,1,1,4,1.1763,1.5931
2,1,1,3,5,1,2,1,1,3,1.209,1.9296
2,1,1,3,6,1,2,1,1,3,1.4357,2.2198
2,1,1,3,7,1,2,1,1,2,1.1386,1.8906
2,1,1,3,8,1,2,1,1,4,1.1749,1.5106
2,1,1,3,9,1,2,1,1,4,1.0506,1.3708
2,1,1,3,10,1,2,1,1,3,1.4285,1.8123
2,1,1,3,11,2,1,2,1,4,1.1797,1.5798
2,1,1,3,12,2,1,2,1,4,1.0695,1.4697
2,1,1,3,13,1,2,1,1,3,1.1542,1.5064
2,1,1,3,14,2,1,2,1,4,1.1589,1.5108
2,1,1,3,15,2,1,2,1,4,1.1949,1.5951
2,1,1,3,16,2,1,2,1,4,0.8917,1.2594
2,1,1,3,17,1,2,2,0,2,1.5928,2.2972
2,1,1,3,18,2,1,2,1,2,0.9896,1.4375
2,1,1,3,19,1,2,1,1,3,1.2993,1.618
2,1,1,3,20,1,2,1,1,3,1.2356,1.6993
2,1,1,3,21,1,2,1,1,2,1.1676,2.0802
2,1,1,3,22,1,2,1,1,2,1.357,1.9325
2,1,1,3,23,2,1,2,1,3,1.2793,1.7274
2,1,1,3,24,2,1,2,1,4,0.9542,1.3381
2,1,1,3,25,2,1,2,1,4,0.9974,1.4768
2,1,1,3,26,1,2,1,1,1,1.643,2.4908
2,1,1,3,27,2,1,2,1,3,1.0461,1.5582
2,1,1,3,28,2,1,2,1,2,1.3519,2.1193
2,1,1,3,29,2,1,2,1,3,1.0588,1.5063
2,1,1,3,30,1,2,1,1,3,1.0309,1.415
2,1,1,3,31,2,1,2,1,4,1.0707,1.3851
2,1,1,3,32,2,1,2,1,4,0.839,1.2555
2,1,1,3,33,2,1,2,1,4,0.869,1.2214
2,1,1,3,34,1,2,1,1,3,0.9647,1.4292
2,1,1,3,35,1,2,1,1,2,1.1167,1.8206
2,1,2,1,1,1,,1,1,2,1.2904,1.9779
2,1,2,1,2,3,,3,1,4,1.659,2.475
2,1,2,1,3,2,,2,1,2,1.3513,1.7835
2,1,2,1,4,4,,3,0,3,1.4548,1.7912
2,1,2,1,5,2,,2,1,1,1.3996,2.1033
2,1,2,1,6,3,,3,1,3,1.4588,1.9061
2,1,2,1,7,1,,1,1,1,1.5265,2.1026
2,1,2,1,8,4,,3,0,3,1.3607,1.7131
2,1,2,1,9,1,,1,1,3,1.3405,1.7411
2,1,2,1,10,3,,3,1,3,1.3346,1.7822
2,1,2,1,11,3,,3,1,4,1.3603,1.6962
2,1,2,1,12,2,,2,1,2,1.3247,2.1725
2,1,2,1,13,2,,2,1,4,1.2852,1.6215
2,1,2,1,14,1,,1,1,2,1.1083,1.892
2,1,2,1,15,4,,4,1,1,1.7202,2.105
2,1,2,1,16,3,,3,1,3,1.9714,2.2861
2,1,2,1,17,4,,2,0,2,1.848,2.7916
2,1,2,1,18,4,,2,0,3,1.1909,1.5426
2,1,2,1,19,1,,1,1,1,1.2258,1.8658
2,1,2,1,20,4,,3,0,2,1.4397,2.0631
2,1,2,1,21,4,,1,0,1,1.5485,2.0925
2,1,2,1,22,1,,1,1,2,1.2242,1.7047
2,1,2,1,23,3,,3,1,2,1.556,2.4205
2,1,2,1,24,3,,3,1,3,1.2185,1.6345
2,1,2,1,25,2,,2,1,4,1.1053,1.4569
2,1,2,1,26,1,,1,1,2,1.2715,1.9109
2,1,2,1,27,2,,2,1,3,1.2271,1.6748
2,1,2,1,28,3,,3,1,4,1.2401,1.6084
2,1,2,1,29,3,,3,1,4,1.0957,1.4641
2,1,2,1,30,2,,2,1,4,1.054,1.3681
2,1,2,1,31,2,,2,1,4,0.8875,1.255
2,1,2,1,32,1,,1,1,2,1.0459,1.7499
2,1,2,1,33,2,,2,1,4,1.3282,1.7444
2,1,2,1,34,4,,4,1,4,1.4982,1.8664
2,1,2,1,35,1,,1,1,4,1.1206,1.4349
2,1,3,2,1,1,4,1,1,4,1.5331,2.2375
2,1,3,2,2,2,3,2,1,4,1.6038,2.0034
2,1,3,2,3,4,3,2,0,3,1.7948,3.571
2,1,3,2,4,1,2,1,1,1,3.1221,3.4583
2,1,3,2,5,2,4,2,1,4,1.4135,1.974
2,1,3,2,6,2,3,2,1,3,1.5265,2.3429
2,1,3,2,7,1,4,1,1,3,1.0964,1.6728
2,1,3,2,8,4,2,4,1,1,2.1173,2.6136
2,1,3,2,9,3,2,3,1,4,1.4529,1.8526
2,1,3,2,10,4,2,2,0,4,1.5224,2.3699
2,1,3,2,11,2,3,2,1,3,1.1702,1.7622
2,1,3,2,12,1,3,3,0,3,1.7077,2.7164
2,1,3,2,13,3,1,3,1,3,1.7743,2.399
2,1,3,2,14,4,1,1,0,1,2.3502,3.0389
2,1,3,2,15,3,4,3,1,4,1.3472,1.9393
2,1,3,2,16,4,3,3,0,3,1.7018,2.3739
2,1,3,2,17,3,2,3,1,3,1.1893,1.8139
2,1,3,2,18,2,4,2,1,4,1.1333,1.4699
2,1,3,2,19,3,4,3,1,4,1.1549,1.7314
2,1,3,2,20,4,1,4,1,3,1.3264,1.966
2,1,3,2,21,3,2,3,1,4,1.3917,1.9195
2,1,3,2,22,1,2,2,0,2,1.4427,2.5789
2,1,3,2,23,1,2,2,0,1,1.9307,2.9063
2,1,3,2,24,4,2,2,0,3,1.2691,1.7654
2,1,3,2,25,2,3,2,1,3,1.4385,2.0949
2,1,3,2,26,3,2,3,1,4,1.339,2.0587
2,1,3,2,27,1,2,2,0,1,2.1682,3.4003
2,1,3,2,28,1,4,1,1,1,2.9111,3.9027
2,1,3,2,29,4,3,3,0,3,2.0959,3.5839
2,1,3,2,30,2,3,2,1,4,1.2314,1.5996
2,1,3,2,31,4,2,2,0,2,1.6306,2.3666
2,1,3,2,32,1,2,1,1,2,1.5038,2.2714
2,1,3,2,33,2,1,2,1,4,1.4602,1.8436
2,1,3,2,34,4,1,4,1,1,2.0908,2.7465
2,1,3,2,35,3,2,3,1,4,1.596,2.0599
2,2,1,2,1,2,3,2,1,4,1.5668,2.2064
2,2,1,2,2,3,4,3,1,4,1.4457,1.8614
2,2,1,2,3,2,3,2,1,4,1.0351,1.467
2,2,1,2,4,4,3,3,0,4,1.3597,1.7442
2,2,1,2,5,2,3,2,1,4,1.0668,1.4504
2,2,1,2,6,3,4,3,1,4,1.616,1.9841
2,2,1,2,7,4,3,3,0,2,1.8246,2.6881
2,2,1,2,8,2,4,2,1,4,1.1877,1.7317
2,2,1,2,9,1,4,1,1,1,2.3192,2.7988
2,2,1,2,10,3,2,3,1,4,1.4702,1.8065
2,2,1,2,11,2,3,2,1,3,1.3016,1.6219
2,2,1,2,12,3,4,3,1,4,1.3169,1.6534
2,2,1,2,13,1,4,1,1,4,1.4107,1.9706
2,2,1,2,14,1,2,1,1,2,1.4753,2.276
2,2,1,2,15,4,3,3,0,1,1.8167,2.6165
2,2,1,2,16,4,3,3,0,3,2.4152,3.0872
2,2,1,2,17,2,3,2,1,3,1.2336,1.8424
2,2,1,2,18,1,3,1,1,2,1.4965,2.5685
2,2,1,2,19,1,4,1,1,2,3.1683,3.7603
2,2,1,2,20,1,2,1,1,4,1.304,1.7197
2,2,1,2,21,2,3,2,1,2,1.5871,2.1472
2,2,1,2,22,4,1,4,1,2,1.725,2.4609
2,2,1,2,23,3,4,4,0,2,1.7056,2.4741
2,2,1,2,24,4,1,4,1,4,1.222,1.6704
2,2,1,2,25,1,4,4,0,1,1.9878,2.6911
2,2,1,2,26,2,4,2,1,4,1.1268,1.4951
2,2,1,2,27,4,2,2,0,1,2.0594,2.7475
2,2,1,2,28,4,2,4,1,4,1.2125,1.597
2,2,1,2,29,2,1,2,1,4,1.2129,2.1095
2,2,1,2,30,2,1,2,1,2,1.2247,1.5608
2,2,1,2,31,4,1,4,1,3,1.1627,1.6903
2,2,1,2,32,2,1,3,0,1,1.2552,4.1195
2,2,1,2,33,2,3,2,1,4,1.5512,1.9195
2,2,1,2,34,4,2,4,1,2,1.4746,2.3541
2,2,1,2,35,1,2,2,0,1,2.0838,2.7078
2,2,2,1,1,1,,1,1,2,1.3245,1.8048
2,2,2,1,2,2,,2,1,4,1.2529,1.5685
2,2,2,1,3,1,,3,0,2,1.9261,2.6934
2,2,2,1,4,1,,1,1,2,1.0815,1.4975
2,2,2,1,5,1,,3,0,3,1.3739,1.8222
2,2,2,1,6,3,,3,1,3,1.3011,1.717
2,2,2,1,7,3,,3,1,3,1.1354,1.5838
2,2,2,1,8,2,,2,1,4,1.1681,1.7447
2,2,2,1,9,4,,2,0,2,1.3074,1.899
2,2,2,1,10,3,,3,1,3,1.6634,2.159
2,2,2,1,11,3,,3,1,4,1.3847,1.7365
2,2,2,1,12,2,,2,1,4,1.1233,1.4348
2,2,2,1,13,2,,2,1,4,1.0498,1.4014
2,2,2,1,14,2,,2,1,2,1.2337,1.874
2,2,2,1,15,3,,2,0,3,1.223,1.7345
2,2,2,1,16,3,,3,1,4,1.2489,1.7294
2,2,2,1,17,4,,4,1,2,2.4283,3.0839
2,2,2,1,18,4,,2,0,3,1.408,2.0475
2,2,2,1,19,4,,2,0,3,1.5023,1.9821
2,2,2,1,20,4,,1,0,1,1.6788,2.2865
2,2,2,1,21,2,,2,1,4,1.1228,1.4582
2,2,2,1,22,3,,3,1,3,1.2408,1.7682
2,2,2,1,23,2,,2,1,4,1.042,1.4096
2,2,2,1,24,4,,4,1,2,1.5135,2.6016
2,2,2,1,25,1,,1,1,1,1.6327,2.2407
2,2,2,1,26,3,,3,1,3,1.1743,1.558
2,2,2,1,27,1,,1,1,3,1.0961,1.6562
2,2,2,1,28,1,,1,1,2,1.3183,1.766
2,2,2,1,29,2,,2,1,4,1.1995,1.5842
2,2,2,1,30,4,,4,1,3,2.4159,3.3446
2,2,2,1,31,3,,3,1,4,1.3051,1.753
2,2,2,1,32,4,,4,1,4,1.0592,1.5223
2,2,2,1,33,1,,1,1,3,0.9661,1.4942
2,2,2,1,34,4,,4,1,1,1.3064,1.7711
2,2,2,1,35,2,,2,1,4,1.4595,1.8916
2,2,3,3,1,3,1,3,1,4,1.9509,2.3029
2,2,3,3,2,3,1,3,1,4,1.4739,1.842
2,2,3,3,3,3,1,3,1,3,1.0643,1.4959
2,2,3,3,4,3,1,3,1,3,1.0534,1.3733
2,2,3,3,5,1,3,1,1,2,1.1905,1.6381
2,2,3,3,6,1,3,1,1,3,1.125,1.6045
2,2,3,3,7,1,3,1,1,3,1.3008,1.6848
2,2,3,3,8,1,3,1,1,4,0.9929,1.3292
2,2,3,3,9,1,3,1,1,3,1.0046,1.3182
2,2,3,3,10,1,3,1,1,2,0.9354,1.4315
2,2,3,3,11,1,3,1,1,2,1.455,2.0146
2,2,3,3,12,1,3,1,1,3,0.9108,1.235
2,2,3,3,13,1,3,1,1,4,0.8136,1.1653
2,2,3,3,14,1,3,1,1,3,1.0241,1.3595
2,2,3,3,15,3,1,3,1,4,1.53,2.0899
2,2,3,3,16,3,1,1,0,4,1.0305,1.4623
2,2,3,3,17,1,3,3,0,4,1.0045,1.6124
2,2,3,3,18,1,3,3,0,2,1.4841,2.0756
2,2,3,3,19,1,3,1,1,3,1.0806,1.801
2,2,3,3,20,3,1,3,1,3,1.9361,2.4485
2,2,3,3,21,3,1,3,1,4,1.0057,1.7261
2,2,3,3,22,3,1,3,1,2,1.2572,1.7852
2,2,3,3,23,1,3,1,1,4,0.9619,1.3135
2,2,3,3,24,3,1,3,1,4,0.942,1.2939
2,2,3,3,25,1,3,1,1,4,0.8267,1.2102
2,2,3,3,26,3,1,3,1,4,0.9074,1.3073
2,2,3,3,27,3,1,3,1,4,0.6471,1.1435
2,2,3,3,28,3,1,3,1,4,0.7781,1.1299
2,2,3,3,29,3,1,3,1,4,0.8621,1.2304
2,2,3,3,30,1,3,1,1,3,1.0059,1.4857
2,2,3,3,31,3,1,3,1,4,0.8346,1.2985
2,2,3,3,32,3,1,3,1,4,1.0073,1.5194
2,2,3,3,33,1,3,1,1,3,1.0101,1.3621
2,2,3,3,34,3,1,3,1,2,1.1163,1.629
2,2,3,3,35,3,1,3,1,4,1.084,1.4042
2,3,1,3,1,4,3,3,0,4,2.0425,2.4904
2,3,1,3,2,3,4,3,1,3,1.3185,1.9425
2,3,1,3,3,4,3,3,0,2,1.2404,1.8807
2,3,1,3,4,4,3,3,0,3,1.31,1.6776
2,3,1,3,5,4,3,3,0,2,1.1787,2.027
2,3,1,3,6,4,3,3,0,1,1.5614,2.2816
2,3,1,3,7,4,3,4,1,2,1.3579,2.2058
2,3,1,3,8,4,3,3,0,3,1.2694,1.8294
2,3,1,3,9,4,3,4,1,4,1.132,1.6121
2,3,1,3,10,3,4,3,1,3,1.4842,2.1403
2,3,1,3,11,3,4,3,1,4,1.2221,1.9257
2,3,1,3,12,3,4,3,1,4,1.0494,1.433
2,3,1,3,13,4,3,4,1,1,1.2315,1.9038
2,3,1,3,14,3,4,3,1,2,1.0429,1.3955
2,3,1,3,15,4,3,4,1,1,1.5478,2.2364
2,3,1,3,16,4,3,4,1,3,1.1221,1.5856
2,3,1,3,17,4,3,4,1,1,1.1067,1.6345
2,3,1,3,18,3,4,3,1,4,0.9772,1.297
2,3,1,3,19,3,4,3,1,3,1.4061,1.9015
2,3,1,3,20,4,3,4,1,2,1.6334,2.6574
2,3,1,3,21,3,4,3,1,3,0.9505,1.2864
2,3,1,3,22,4,3,4,1,2,1.362,1.8266
2,3,1,3,23,4,3,4,1,2,1.1136,1.6416
2,3,1,3,24,4,3,4,1,2,1.176,1.5922
2,3,1,3,25,3,4,3,1,4,1.0328,1.3845
2,3,1,3,26,3,4,3,1,3,1.201,1.6171
2,3,1,3,27,3,4,3,1,3,1.4407,1.7768
2,3,1,3,28,4,3,4,1,2,1.53,1.9936
2,3,1,3,29,4,3,4,1,4,1.0818,1.6735
2,3,1,3,30,3,4,3,1,3,1.3669,1.8311
2,3,1,3,31,3,4,3,1,3,1.0861,1.5019
2,3,1,3,32,3,4,4,0,1,1.0258,2.4502
2,3,1,3,33,4,3,4,1,2,1.3278,1.8396
2,3,1,3,34,3,4,3,1,4,0.9499,1.4774
2,3,1,3,35,4,3,3,0,3,1.387,1.702
2,3,2,2,1,4,3,4,1,3,1.7098,2.3813
2,3,2,2,2,2,3,2,1,3,1.7105,2.4622
2,3,2,2,3,3,1,3,1,3,2.3791,2.7473
2,3,2,2,4,4,3,4,1,4,1.084,1.4359
2,3,2,2,5,3,4,3,1,3,1.3474,1.7792
2,3,2,2,6,2,1,2,1,4,1.1955,1.5315
2,3,2,2,7,1,3,1,1,3,1.1509,1.6142
2,3,2,2,8,2,4,2,1,4,1.167,1.4869
2,3,2,2,9,2,3,2,1,3,1.1234,1.5073
2,3,2,2,10,2,4,2,1,4,0.9837,1.3678
2,3,2,2,11,1,3,1,1,1,2.0971,2.4194
2,3,2,2,12,4,2,2,0,3,2.0315,2.4948
2,3,2,2,13,2,1,2,1,4,1.4345,1.7866
2,3,2,2,14,4,2,4,1,4,1.2027,1.539
2,3,2,2,15,2,1,2,1,3,0.9655,1.4621
2,3,2,2,16,2,3,2,1,4,1.2597,1.5684
2,3,2,2,17,1,2,2,0,1,1.7252,2.125
2,3,2,2,18,4,1,4,1,3,1.3994,2.072
2,3,2,2,19,2,4,2,1,2,1.3002,2.0524
2,3,2,2,20,2,3,2,1,3,1.1375,1.6819
2,3,2,2,21,2,3,2,1,4,1.023,1.3347
2,3,2,2,22,3,2,3,1,3,1.4809,2.0411
2,3,2,2,23,2,3,2,1,4,1.0632,1.385
2,3,2,2,24,2,1,2,1,4,1.12,1.4724
2,3,2,2,25,2,1,2,1,3,1.0937,1.6376
2,3,2,2,26,1,4,1,1,3,1.0437,1.4116
2,3,2,2,27,4,2,4,1,2,1.2279,2.3642
2,3,2,2,28,2,3,2,1,4,1.1172,1.4528
2,3,2,2,29,2,4,2,1,3,1.0908,1.4017
2,3,2,2,30,1,3,1,1,4,0.9391,1.3392
2,3,2,2,31,3,4,3,1,3,1.7023,2.1821
2,3,2,2,32,2,3,2,1,4,1.0545,1.4705
2,3,2,2,33,2,3,2,1,4,0.9644,1.2848
2,3,2,2,34,3,2,2,0,3,1.1213,1.4888
2,3,2,2,35,4,3,3,0,2,1.3496,2.0055
2,3,3,1,1,1,,1,1,2,1.3877,2.0601
2,3,3,1,2,3,,3,1,3,1.4493,1.7687
2,3,3,1,3,2,,2,1,4,1.186,1.5018
2,3,3,1,4,1,,3,0,2,1.462,1.9105
2,3,3,1,5,1,,1,1,2,1.2102,1.5616
2,3,3,1,6,1,,1,1,3,1.4836,2.0117
2,3,3,1,7,3,,2,0,4,1.2753,1.7076
2,3,3,1,8,2,,2,1,3,1.6553,2.1352
2,3,3,1,9,1,,1,1,2,1.169,1.485
2,3,3,1,10,2,,2,1,3,1.0289,1.4131
2,3,3,1,11,2,,2,1,3,1.1821,1.5176
2,3,3,1,12,3,,3,1,3,1.2169,1.633
2,3,3,1,13,3,,3,1,3,1.3605,1.7447
2,3,3,1,14,3,,3,1,2,1.4505,1.8665
2,3,3,1,15,4,,2,0,2,1.3766,1.7925
2,3,3,1,16,3,,3,1,4,1.0961,1.5601
2,3,3,1,17,2,,2,1,4,0.9856,1.3539
2,3,3,1,18,4,,3,0,3,1.1719,1.5564
2,3,3,1,19,3,,3,1,3,0.9339,1.3025
2,3,3,1,20,1,,1,1,2,1.3466,1.7779
2,3,3,1,21,2,,2,1,4,0.987,1.3716
2,3,3,1,22,4,,2,0,2,1.3332,1.9084
2,3,3,1,23,3,,3,1,2,1.1761,1.5928
2,3,3,1,24,1,,1,1,3,1.113,1.435
2,3,3,1,25,4,,3,0,2,1.1998,1.6958
2,3,3,1,26,1,,2,0,1,1.34,1.8844
2,3,3,1,27,2,,2,1,3,1.3288,1.665
