subject,session,run,block,trial_in_block,dominant_symbol,response1,correct1,response2,correct2,rt1,rt2
1,1,3,2,47,1,1,1,,,0.9333,0.0
1,1,3,2,48,6,6,1,,,0.8935,0.0
1,1,3,2,49,5,5,1,,,0.2788,0.0
1,1,3,2,50,6,2,0,,,0.4568,0.0
1,1,3,3,1,5,6,0,,,2.622,0.0
1,1,3,3,2,2,2,1,,,0.491,0.0
1,1,3,3,3,3,5,0,,,0.0217,0.0
1,1,3,3,4,5,6,0,5,1,0.7509,0.3389
1,1,3,3,5,4,2,0,5,0,0.2594,1.1
1,1,3,3,6,6,6,1,,,0.4724,0.0
1,1,3,3,7,1,5,0,,,0.2272,0.0
1,1,3,3,8,6,6,1,,,0.4841,0.0
1,1,3,3,9,3,2,0,3,1,0.974,1.2735
1,1,3,3,10,4,4,1,,,0.7231,0.0
1,1,3,3,11,6,6,1,,,0.2764,0.0
1,1,3,3,12,1,4,0,,,0.6311,0.0
1,1,3,3,13,6,6,1,,,0.1342,0.0
1,1,3,3,14,4,2,0,,,0.2552,0.0
1,1,3,3,15,5,5,1,,,0.3826,0.0
1,1,3,3,16,4,5,0,,,0.6214,0.0
1,1,3,3,17,6,6,1,,,0.2378,0.0
1,1,3,3,18,2,3,0,,,0.8017,0.0
1,1,3,3,19,3,4,0,,,0.6347,0.0
1,1,3,3,20,2,2,1,,,0.4101,0.0
1,1,3,3,21,5,5,1,,,0.7757,0.0
1,1,3,3,22,1,3,0,,,1.3181,0.0
1,1,3,3,23,1,3,0,1,1,0.522,0.6153
1,1,3,3,24,3,6,0,,,0.2528,0.0
1,1,3,3,25,1,4,0,3,0,0.8116,0.7497
1,1,3,3,26,2,4,0,,,0.5691,0.0
1,1,3,3,27,4,4,1,,,1.1154,0.0
1,1,3,3,28,4,3,0,1,0,3.5478,1.8373
1,1,3,3,29,2,2,1,,,0.2998,0.0
1,1,3,3,30,5,6,0,2,0,0.3979,0.7208
1,1,3,3,31,5,5,1,,,0.2053,0.0
1,1,3,3,32,2,2,1,,,0.5314,0.0
1,1,3,3,33,6,6,1,,,0.4277,0.0
1,1,3,3,34,2,4,0,3,0,3.384,0.6567
1,1,3,3,35,5,5,1,,,0.6868,0.0
1,1,3,3,36,2,2,1,,,0.481,0.0
1,1,3,3,37,1,4,0,,,0.4429,0.0
1,1,3,3,38,3,6,0,,,0.3701,0.0
1,1,3,3,39,1,1,1,,,0.8291,0.0
1,1,3,3,40,6,5,0,,,0.3128,0.0
1,1,3,3,41,3,4,0,,,0.4699,0.0
1,1,3,3,42,4,5,0,,,0.4438,0.0
1,1,3,3,43,1,1,1,,,0.4351,0.0
1,1,3,3,44,5,5,1,,,0.2076,0.0
1,1,3,3,45,6,1,0,,,0.6939,0.0
1,1,3,3,46,6,6,1,,,0.1626,0.0
1,1,3,3,47,3,5,0,,,0.5697,0.0
1,1,3,3,48,4,2,0,,,0.5246,0.0
1,1,3,3,49,3,3,1,,,0.8644,0.0
1,1,3,3,50,6,4,0,,,0.523,0.0
1,1,3,4,1,5,1,0,,,1.0209,0.0
1,1,3,4,2,4,4,1,,,0.4447,0.0
1,1,3,4,3,6,1,0,4,0,1.0482,0.3531
1,1,3,4,4,5,5,1,,,0.3642,0.0
1,1,3,4,5,3,6,0,,,0.4277,0.0
1,1,3,4,6,6,5,0,6,1,0.2756,0.5717
1,1,3,4,7,4,5,0,,,0.2265,0.0
1,1,3,4,8,2,4,0,,,0.5462,0.0
1,1,3,4,9,4,2,0,,,0.4212,0.0
1,1,3,4,10,4,4,1,,,0.9411,0.0
1,1,3,4,11,6,6,1,,,0.2288,0.0
1,1,3,4,12,1,1,1,,,0.5855,0.0
1,1,3,4,13,5,6,0,,,0.4317,0.0
1,1,3,4,14,2,2,1,,,0.5829,0.0
1,1,3,4,15,4,4,1,,,0.4296,0.0
1,1,3,4,16,5,4,0,,,0.3459,0.0
1,1,3,4,17,2,2,1,,,0.5969,0.0
1,1,3,4,18,2,6,0,1,0,0.4268,0.7962
1,1,3,4,19,1,5,0,2,0,0.197,0.5291
1,1,3,4,20,2,2,1,,,0.5165,0.0
1,1,3,4,21,1,1,1,,,0.3819,0.0
1,1,3,4,22,6,6,1,,,0.3002,0.0
1,1,3,4,23,1,3,0,,,1.102,0.0
1,1,3,4,24,3,3,1,,,1.0341,0.0
1,1,3,4,25,6,2,0,,,0.4624,0.0
1,1,3,4,26,3,1,0,4,0,0.6129,1.1188
1,1,3,4,27,1,3,0,,,0.5544,0.0
1,1,3,4,28,3,3,1,,,0.5096,0.0
1,1,3,4,29,2,5,0,3,0,0.5185,0.5966
1,1,3,4,30,2,4,0,,,0.8055,0.0
1,1,3,4,31,4,4,1,,,0.542,0.0
1,1,3,4,32,5,2,0,,,0.5184,0.0
1,1,3,4,33,6,4,0,,,0.6348,0.0
1,1,3,4,34,5,5,1,,,0.2178,0.0
1,1,3,4,35,6,3,0,,,1.0393,0.0
1,1,3,4,36,6,6,1,,,0.191,0.0
1,1,3,4,37,6,6,1,,,0.1816,0.0
1,1,3,4,38,6,4,0,,,0.62,0.0
1,1,3,4,39,5,5,1,,,0.2677,0.0
1,1,3,4,40,2,2,1,,,0.5109,0.0
1,1,3,4,41,3,4,0,,,0.2957,0.0
1,1,3,4,42,3,3,1,,,0.8215,0.0
1,1,3,4,43,5,5,1,,,0.386,0.0
1,1,3,4,44,3,1,0,4,0,1.2004,0.3225
1,1,3,4,45,3,6,0,,,0.2391,0.0
1,1,3,4,46,4,4,1,,,0.3506,0.0
1,1,3,4,47,4,4,1,,,0.2548,0.0
1,1,3,4,48,1,1,1,,,0.3228,0.0
1,1,3,4,49,1,3,0,,,0.7082,0.0
1,1,3,4,50,1,6,0,,,0.4159,0.0
1,1,4,1,1,4,5,0,,,0.3454,0.0
1,1,4,1,2,2,2,1,,,0.3563,0.0
1,1,4,1,3,1,2,0,4,0,0.1486,0.9139
1,1,4,1,4,4,2,0,,,0.4216,0.0
1,1,4,1,5,6,6,1,,,0.3186,0.0
1,1,4,1,6,1,5,0,,,0.1279,0.0
1,1,4,1,7,1,2,0,,,0.5159,0.0
1,1,4,1,8,3,6,0,,,0.3919,0.0
1,1,4,1,9,5,1,0,,,0.4975,0.0
1,1,4,1,10,5,5,1,,,0.1186,0.0
1,1,4,1,11,3,2,0,5,0,0.3843,0.771
1,1,4,1,12,5,1,0,,,0.5095,0.0
1,1,4,1,13,4,4,1,,,0.5301,0.0
1,1,4,1,14,2,2,1,,,0.2183,0.0
1,1,4,1,15,4,4,1,,,0.5755,0.0
1,1,4,1,16,1,3,0,,,1.2221,0.0
1,1,4,1,17,3,6,0,,,0.2528,0.0
1,1,4,1,18,6,4,0,,,1.1161,0.0
1,1,4,1,19,1,5,0,,,0.3923,0.0
1,1,4,1,20,1,1,1,,,0.8809,0.0
1,1,4,1,21,2,5,0,,,0.4749,0.0
1,1,4,1,22,3,3,1,,,0.8808,0.0
1,1,4,1,23,1,5,0,,,0.2025,0.0
1,1,4,1,24,3,6,0,4,0,0.4127,0.7185
1,1,4,1,25,6,4,0,3,0,0.8272,0.7004
1,1,4,1,26,1,6,0,,,0.4255,0.0
1,1,4,1,27,6,6,1,,,0.2895,0.0
1,1,4,1,28,4,4,1,,,0.2123,0.0
1,1,4,1,29,4,1,0,3,0,0.7451,0.7017
1,1,4,1,30,6,4,0,,,0.8271,0.0
1,1,4,1,31,3,3,1,,,0.8024,0.0
1,1,4,1,32,5,6,0,,,1.36,0.0
1,1,4,1,33,3,2,0,,,1.0415,0.0
1,1,4,1,34,6,4,0,,,0.5925,0.0
1,1,4,1,35,2,2,1,,,0.5615,0.0
1,1,4,1,36,5,5,1,,,0.3283,0.0
1,1,4,1,37,3,3,1,,,0.8253,0.0
1,1,4,1,38,5,1,0,,,0.8858,0.0
1,1,4,1,39,6,1,0,4,0,0.7306,0.6242
1,1,4,1,40,6,6,1,,,0.1446,0.0
1,1,4,1,41,4,5,0,6,0,0.265,0.6892
1,1,4,1,42,2,2,1,,,0.6233,0.0
1,1,4,1,43,5,5,1,,,0.3881,0.0
1,1,4,1,44,5,5,1,,,0.7869,0.0
1,1,4,1,45,2,5,0,6,0,0.4487,0.3534
1,1,4,1,46,2,2,1,,,0.4773,0.0
1,1,4,1,47,6,6,1,,,0.1197,0.0
1,1,4,1,48,6,2,0,6,1,0.9612,0.6209
1,1,4,1,49,4,4,1,,,1.2654,0.0
1,1,4,1,50,2,1,0,4,0,0.7641,0.2882
1,1,4,2,1,3,5,0,,,0.3473,0.0
1,1,4,2,2,3,3,1,,,0.807,0.0
1,1,4,2,3,6,2,0,5,0,0.6603,0.6849
1,1,4,2,4,4,5,0,6,0,0.25,0.3559
1,1,4,2,5,1,1,1,,,0.4788,0.0
1,1,4,2,6,6,5,0,,,0.8415,0.0
1,1,4,2,7,5,6,0,,,0.4961,0.0
1,1,4,2,8,2,2,1,,,0.3889,0.0
1,1,4,2,9,6,6,1,,,0.1631,0.0
1,1,4,2,10,5,5,1,,,0.3942,0.0
1,1,4,2,11,4,4,1,,,0.5524,0.0
1,1,4,2,12,5,5,1,,,0.352,0.0
1,1,4,2,13,3,3,1,,,0.5118,0.0
1,1,4,2,14,6,2,0,3,0,0.7927,0.3156
1,1,4,2,15,4,6,0,,,0.6797,0.0
1,1,4,2,16,1,1,1,,,0.6614,0.0
1,1,4,2,17,5,1,0,,,0.2486,0.0
1,1,4,2,18,1,1,1,,,0.1677,0.0
1,1,4,2,19,5,5,1,,,0.2712,0.0
1,1,4,2,20,6,6,1,,,0.2103,0.0
1,1,4,2,21,4,4,1,,,0.7279,0.0
1,1,4,2,22,2,6,0,1,0,0.3282,0.7656
1,1,4,2,23,1,1,1,,,0.4561,0.0
1,1,4,2,24,6,6,1,,,0.1797,0.0
1,1,4,2,25,6,6,1,,,0.1541,0.0
1,1,4,2,26,3,4,0,,,0.4189,0.0
1,1,4,2,27,6,6,1,,,0.1074,0.0
1,1,4,2,28,6,4,0,2,0,0.3565,0.6169
1,1,4,2,29,1,1,1,,,0.4575,0.0
1,1,4,2,30,3,2,0,,,0.5172,0.0
1,1,4,2,31,4,4,1,,,0.7613,0.0
1,1,4,2,32,2,2,1,,,0.6163,0.0
1,1,4,2,33,3,1,0,,,0.493,0.0
1,1,4,2,34,5,6,0,5,1,0.3859,0.4056
1,1,4,2,35,2,2,1,,,0.3554,0.0
1,1,4,2,36,3,3,1,,,0.8188,0.0
1,1,4,2,37,4,4,1,,,0.5282,0.0
1,1,4,2,38,2,2,1,,,1.08,0.0
1,1,4,2,39,6,3,0,,,0.5862,0.0
1,1,4,2,40,1,1,1,,,1.0998,0.0
1,1,4,2,41,5,6,0,5,1,0.1882,0.8721
1,1,4,2,42,4,4,1,,,0.7545,0.0
1,1,4,2,43,2,4,0,,,0.5142,0.0
1,1,4,2,44,5,6,0,,,0.4543,0.0
1,1,4,2,45,2,2,1,,,0.7018,0.0
1,1,4,2,46,1,2,0,5,0,0.3668,0.5958
1,1,4,2,47,4,4,1,,,0.5014,0.0
1,1,4,2,48,1,4,0,,,0.4468,0.0
1,1,4,2,49,3,3,1,,,0.5346,0.0
1,1,4,2,50,2,2,1,,,0.6383,0.0
1,1,4,3,1,1,4,0,,,1.0244,0.0
1,1,4,3,2,3,3,1,,,0.4954,0.0
1,1,4,3,3,2,2,1,,,0.4097,0.0
1,1,4,3,4,6,6,1,,,0.5186,0.0
1,1,4,3,5,3,2,0,,,0.6072,0.0
1,1,4,3,6,4,2,0,,,0.3206,0.0
1,1,4,3,7,2,1,0,,,0.8128,0.0
1,1,4,3,8,1,6,0,,,0.1657,0.0
1,1,4,3,9,5,1,0,,,0.664,0.0
1,1,4,3,10,1,6,0,,,0.23,0.0
1,1,4,3,11,6,6,1,,,0.0703,0.0
1,1,4,3,12,1,4,0,,,0.1937,0.0
1,1,4,3,13,5,6,0,5,1,0.1958,1.1029
1,1,4,3,14,4,3,0,,,0.5601,0.0
1,1,4,3,15,2,6,0,2,1,0.6106,1.1649
1,1,4,3,16,5,6,0,,,0.2833,0.0
1,1,4,3,17,5,4,0,5,1,0.5207,0.3425
1,1,4,3,18,4,6,0,1,0,0.2946,1.3421
1,1,4,3,19,2,2,1,,,0.3372,0.0
1,1,4,3,20,6,5,0,,,0.2895,0.0
1,1,4,3,21,3,4,0,,,0.5432,0.0
1,1,4,3,22,2,2,1,,,0.7066,0.0
1,1,4,3,23,2,4,0,,,0.3401,0.0
1,1,4,3,24,6,6,1,,,0.1435,0.0
1,1,4,3,25,6,3,0,4,0,0.5839,0.6917
1,1,4,3,26,4,2,0,,,0.1764,0.0
1,1,4,3,27,5,5,1,,,0.4183,0.0
1,1,4,3,28,1,1,1,,,0.6556,0.0
1,1,4,3,29,5,6,0,,,0.2596,0.0
1,1,4,3,30,4,3,0,4,1,1.0097,0.2995
1,1,4,3,31,1,4,0,,,0.3335,0.0
1,1,4,3,32,3,5,0,2,0,0.138,0.6149
1,1,4,3,33,3,2,0,,,0.4712,0.0
1,1,4,3,34,2,2,1,,,0.4452,0.0
1,1,4,3,35,4,4,1,,,0.489,0.0
1,1,4,3,36,1,6,0,5,0,0.2917,0.4109
1,1,4,3,37,3,3,1,,,0.5954,0.0
1,1,4,3,38,3,2,0,,,0.457,0.0
1,1,4,3,39,4,3,0,,,0.6396,0.0
1,1,4,3,40,6,6,1,,,0.1907,0.0
1,1,4,3,41,5,5,1,,,0.2605,0.0
1,1,4,3,42,3,2,0,,,0.2157,0.0
1,1,4,3,43,6,6,1,,,0.1684,0.0
1,1,4,3,44,6,5,0,,,0.4799,0.0
1,1,4,3,45,4,4,1,,,0.3573,0.0
1,1,4,3,46,6,6,1,,,0.3895,0.0
1,1,4,3,47,5,5,1,,,0.4351,0.0
1,1,4,3,48,6,4,0,,,0.4636,0.0
1,1,4,3,49,2,3,0,,,1.174,0.0
1,1,4,3,50,1,3,0,,,0.5268,0.0
1,1,4,4,1,5,2,0,5,1,0.5291,0.6552
1,1,4,4,2,6,6,1,,,0.1628,0.0
1,1,4,4,3,5,6,0,,,0.2341,0.0
1,1,4,4,4,5,4,0,,,0.4897,0.0
1,1,4,4,5,4,4,1,,,0.7202,0.0
1,1,4,4,6,3,5,0,,,0.2409,0.0
1,1,4,4,7,5,5,1,,,0.2883,0.0
1,1,4,4,8,5,5,1,,,0.3387,0.0
1,1,4,4,9,3,3,1,,,0.5782,0.0
1,1,4,4,10,6,6,1,,,0.2646,0.0
1,1,4,4,11,4,4,1,,,0.4443,0.0
1,1,4,4,12,4,3,0,4,1,1.5278,0.3486
1,1,4,4,13,1,6,0,2,0,0.4126,0.3991
1,1,4,4,14,5,6,0,,,0.4403,0.0
1,1,4,4,15,1,1,1,,,0.528,0.0
1,1,4,4,16,2,3,0,,,0.3925,0.0
1,1,4,4,17,5,3,0,,,0.4657,0.0
1,1,4,4,18,2,2,1,,,0.5209,0.0
1,1,4,4,19,6,6,1,,,0.2733,0.0
1,1,4,4,20,1,6,0,,,0.1653,0.0
1,1,4,4,21,2,2,1,,,0.296,0.0
1,1,4,4,22,4,1,0,,,0.5218,0.0
1,1,4,4,23,1,6,0,,,0.2534,0.0
1,1,4,4,24,1,6,0,,,0.0281,0.0
1,1,4,4,25,2,2,1,,,0.3883,0.0
1,1,4,4,26,1,2,0,,,0.3539,0.0
1,1,4,4,27,4,4,1,,,0.5891,0.0
1,1,4,4,28,4,2,0,,,0.3866,0.0
1,1,4,4,29,2,2,1,,,0.2522,0.0
1,1,4,4,30,3,2,0,,,0.1923,0.0
1,1,4,4,31,3,4,0,3,1,0.338,0.8549
1,1,4,4,32,5,2,0,,,0.6254,0.0
1,1,4,4,33,6,6,1,,,0.2734,0.0
1,1,4,4,34,4,5,0,2,0,0.3885,0.6314
1,1,4,4,35,6,2,0,,,0.4714,0.0
1,1,4,4,36,2,2,1,,,0.1737,0.0
1,1,4,4,37,6,4,0,,,0.3885,0.0
1,1,4,4,38,4,5,0,,,0.606,0.0
1,1,4,4,39,6,4,0,,,0.4457,0.0
1,1,4,4,40,2,2,1,,,0.3414,0.0
1,1,4,4,41,2,5,0,2,1,0.4052,0.2798
1,1,4,4,42,1,1,1,,,1.5302,0.0
1,1,4,4,43,6,4,0,,,0.3454,0.0
1,1,4,4,44,3,1,0,,,0.8846,0.0
1,1,4,4,45,3,5,0,,,0.4252,0.0
1,1,4,4,46,1,2,0,4,0,0.5772,1.2289
1,1,4,4,47,6,4,0,1,0,0.5802,0.5275
1,1,4,4,48,3,2,0,,,0.2278,0.0
1,1,4,4,49,3,3,1,,,1.0917,0.0
1,1,4,4,50,6,6,1,,,0.5644,0.0
1,1,5,1,1,6,6,1,,,0.1812,0.0
1,1,5,1,2,3,6,0,2,0,0.4282,1.0378
1,1,5,1,3,4,4,1,,,0.413,0.0
1,1,5,1,4,5,2,0,,,0.3141,0.0
1,1,5,1,5,3,4,0,,,0.4224,0.0
1,1,5,1,6,5,5,1,,,0.3357,0.0
1,1,5,1,7,4,6,0,5,0,0.1121,0.6704
1,1,5,1,8,2,2,1,,,0.2531,0.0
1,1,5,1,9,4,2,0,,,0.1769,0.0
1,1,5,1,10,1,6,0,4,0,0.1954,0.7823
1,1,5,1,11,6,6,1,,,0.1202,0.0
1,1,5,1,12,6,6,1,,,0.0817,0.0
1,1,5,1,13,6,6,1,,,0.2363,0.0
1,1,5,1,14,5,6,0,2,0,0.1766,0.7811
1,1,5,1,15,6,3,0,4,0,0.6948,0.6216
1,1,5,1,16,1,6,0,,,0.1099,0.0
1,1,5,1,17,5,5,1,,,0.3384,0.0
1,1,5,1,18,4,6,0,5,0,0.2273,0.3808
1,1,5,1,19,2,2,1,,,0.1673,0.0
1,1,5,1,20,3,3,1,,,0.8306,0.0
1,1,5,1,21,2,2,1,,,0.3625,0.0
1,1,5,1,22,5,6,0,,,0.1858,0.0
1,1,5,1,23,1,6,0,,,0.2681,0.0
1,1,5,1,24,1,1,1,,,0.6028,0.0
1,1,5,1,25,4,5,0,,,0.6882,0.0
1,1,5,1,26,6,6,1,,,0.1417,0.0
1,1,5,1,27,1,2,0,4,0,0.4215,0.5836
1,1,5,1,28,3,3,1,,,0.7451,0.0
1,1,5,1,29,3,5,0,2,0,0.1209,0.4868
1,1,5,1,30,5,5,1,,,0.1405,0.0
1,1,5,1,31,5,5,1,,,0.2126,0.0
1,1,5,1,32,4,4,1,,,0.33,0.0
1,1,5,1,33,2,3,0,,,0.6189,0.0
1,1,5,1,34,1,4,0,,,1.5144,0.0
1,1,5,1,35,2,2,1,,,0.3413,0.0
1,1,5,1,36,4,4,1,,,0.4216,0.0
1,1,5,1,37,5,2,0,4,0,0.562,0.4625
1,1,5,1,38,6,6,1,,,0.2606,0.0
1,1,5,1,39,3,3,1,,,0.7764,0.0
1,1,5,1,40,3,1,0,4,0,0.3742,0.57
1,1,5,1,41,4,4,1,,,0.5724,0.0
1,1,5,1,42,2,6,0,4,0,0.3707,1.1266
1,1,5,1,43,2,2,1,,,1.4897,0.0
1,1,5,1,44,6,6,1,,,0.6266,0.0
1,1,5,1,45,6,1,0,4,0,0.8547,0.3749
1,1,5,1,46,2,3,0,,,1.1049,0.0
1,1,5,1,47,1,1,1,,,0.9578,0.0
1,1,5,1,48,6,6,1,,,0.1639,0.0
1,1,5,1,49,1,3,0,,,0.6836,0.0
1,1,5,1,50,3,4,0,1,0,0.3926,1.1162
1,1,5,2,1,2,6,0,,,0.5977,0.0
1,1,5,2,2,5,6,0,2,0,0.2781,0.6378
1,1,5,2,3,2,2,1,,,0.3338,0.0
1,1,5,2,4,6,6,1,,,0.126,0.0
1,1,5,2,5,4,4,1,,,0.392,0.0
1,1,5,2,6,6,6,1,,,0.1331,0.0
1,1,5,2,7,6,6,1,,,0.2542,0.0
1,1,5,2,8,5,5,1,,,0.2258,0.0
1,1,5,2,9,2,2,1,,,0.1988,0.0
1,1,5,2,10,6,6,1,,,0.0764,0.0
1,1,5,2,11,1,6,0,,,0.3755,0.0
1,1,5,2,12,1,3,0,,,0.8493,0.0
1,1,5,2,13,5,5,1,,,0.2482,0.0
1,1,5,2,14,4,4,1,,,0.3642,0.0
1,1,5,2,15,1,1,1,,,0.7635,0.0
1,1,5,2,16,3,3,1,,,0.2979,0.0
1,1,5,2,17,6,6,1,,,0.172,0.0
1,1,5,2,18,3,2,0,,,0.4994,0.0
1,1,5,2,19,3,6,0,,,0.3764,0.0
1,1,5,2,20,4,2,0,,,0.2425,0.0
1,1,5,2,21,6,6,1,,,0.1618,0.0
1,1,5,2,22,4,3,0,4,1,1.7533,0.4045
1,1,5,2,23,3,3,1,,,0.4344,0.0
1,1,5,2,24,1,6,0,5,0,0.2547,0.4231
1,1,5,2,25,4,1,0,,,1.1673,0.0
1,1,5,2,26,2,5,0,2,1,0.4729,0.3285
1,1,5,2,27,6,2,0,,,0.2011,0.0
1,1,5,2,28,3,5,0,,,0.8746,0.0
1,1,5,2,29,1,3,0,4,0,0.3844,0.6592
1,1,5,2,30,3,2,0,,,0.2735,0.0
1,1,5,2,31,4,6,0,,,0.8156,0.0
1,1,5,2,32,5,5,1,,,0.5513,0.0
1,1,5,2,33,2,2,1,,,0.6863,0.0
1,1,5,2,34,5,6,0,1,0,0.305,1.335
1,1,5,2,35,5,2,0,,,0.4105,0.0
1,1,5,2,36,2,2,1,,,0.2266,0.0
1,1,5,2,37,1,2,0,,,0.3435,0.0
1,1,5,2,38,4,6,0,,,0.403,0.0
1,1,5,2,39,4,2,0,,,0.2836,0.0
1,1,5,2,40,1,5,0,,,0.1697,0.0
1,1,5,2,41,1,1,1,,,0.8767,0.0
1,1,5,2,42,3,2,0,,,0.4224,0.0
1,1,5,2,43,2,3,0,,,0.5914,0.0
1,1,5,2,44,5,5,1,,,0.2251,0.0
1,1,5,2,45,5,5,1,,,0.2462,0.0
1,1,5,2,46,2,2,1,,,0.4424,0.0
1,1,5,2,47,3,3,1,,,0.7097,0.0
1,1,5,2,48,6,6,1,,,0.1985,0.0
1,1,5,2,49,6,6,1,,,0.3005,0.0
1,1,5,2,50,6,6,1,,,0.3827,0.0
1,1,5,3,1,6,6,1,,,0.4909,0.0
1,1,5,3,2,4,5,0,,,0.4368,0.0
1,1,5,3,3,1,1,1,,,0.5556,0.0
1,1,5,3,4,3,4,0,3,1,0.6595,0.4433
1,1,5,3,5,4,3,0,,,0.3913,0.0
1,1,5,3,6,2,2,1,,,0.2566,0.0
1,1,5,3,7,5,2,0,5,1,0.3561,0.4726
1,1,5,3,8,5,6,0,5,1,0.179,0.5592
1,1,5,3,9,5,6,0,,,0.2135,0.0
1,1,5,3,10,2,2,1,,,0.2942,0.0
1,1,5,3,11,1,2,0,,,0.2962,0.0
1,1,5,3,12,3,3,1,,,0.6141,0.0
1,1,5,3,13,4,3,0,,,0.4429,0.0
1,1,5,3,14,1,2,0,,,0.3697,0.0
1,1,5,3,15,4,4,1,,,0.5398,0.0
1,1,5,3,16,6,6,1,,,0.2282,0.0
1,1,5,3,17,1,6,0,,,0.281,0.0
1,1,5,3,18,3,5,0,,,0.6951,0.0
1,1,5,3,19,2,2,1,,,0.4678,0.0
1,1,5,3,20,2,2,1,,,0.4626,0.0
1,1,5,3,21,1,6,0,,,0.4901,0.0
1,1,5,3,22,1,4,0,,,0.7507,0.0
1,1,5,3,23,3,2,0,,,1.1134,0.0
1,1,5,3,24,6,6,1,,,0.1657,0.0
1,1,5,3,25,5,5,1,,,0.3005,0.0
1,1,5,3,26,3,6,0,,,0.1593,0.0
1,1,5,3,27,3,3,1,,,0.3541,0.0
1,1,5,3,28,1,6,0,,,0.1932,0.0
1,1,5,3,29,2,2,1,,,0.4671,0.0
1,1,5,3,30,6,2,0,,,0.6384,0.0
1,1,5,3,31,6,5,0,,,0.4298,0.0
1,1,5,3,32,5,6,0,,,0.4055,0.0
1,1,5,3,33,4,2,0,,,0.6539,0.0
1,1,5,3,34,2,6,0,,,0.2369,0.0
1,1,5,3,35,6,1,0,,,1.7096,0.0
1,1,5,3,36,4,2,0,,,0.4485,0.0
1,1,5,3,37,6,4,0,,,0.8396,0.0
1,1,5,3,38,6,1,0,4,0,0.59,1.0169
1,1,5,3,39,5,2,0,,,0.3769,0.0
1,1,5,3,40,2,2,1,,,0.3709,0.0
1,1,5,3,41,3,4,0,,,0.6259,0.0
1,1,5,3,42,4,4,1,,,0.7218,0.0
1,1,5,3,43,5,3,0,,,0.8824,0.0
1,1,5,3,44,5,6,0,,,0.3121,0.0
1,1,5,3,45,6,6,1,,,0.9169,0.0
1,1,5,3,46,4,4,1,,,0.6848,0.0
1,1,5,3,47,3,3,1,,,0.5917,0.0
1,1,5,3,48,6,2,0,,,0.501,0.0
1,1,5,3,49,1,2,0,,,0.3933,0.0
1,1,5,3,50,2,2,1,,,0.2742,0.0
1,1,5,4,1,1,1,1,,,0.707,0.0
1,1,5,4,2,5,5,1,,,0.3555,0.0
1,1,5,4,3,3,2,0,,,0.3715,0.0
1,1,5,4,4,2,5,0,2,1,0.3016,1.3641
1,1,5,4,5,1,4,0,,,0.5224,0.0
1,1,5,4,6,6,2,0,,,0.4141,0.0
1,1,5,4,7,6,3,0,4,0,0.5828,0.8823
1,1,5,4,8,4,2,0,4,1,0.8237,0.4245
1,1,5,4,9,6,3,0,4,0,0.4374,1.0788
1,1,5,4,10,3,2,0,6,0,0.4196,0.3097
1,1,5,4,11,4,4,1,,,0.5143,0.0
1,1,5,4,12,2,2,1,,,0.4108,0.0
1,1,5,4,13,4,2,0,5,0,0.456,0.6803
1,1,5,4,14,3,2,0,,,0.5183,0.0
1,1,5,4,15,4,4,1,,,0.5538,0.0
1,1,5,4,16,4,4,1,,,0.2572,0.0
1,1,5,4,17,2,2,1,,,0.2278,0.0
1,1,5,4,18,2,3,0,4,0,1.256,0.4402
1,1,5,4,19,1,6,0,5,0,0.2073,0.618
1,1,5,4,20,5,2,0,4,0,0.4585,0.6829
1,1,5,4,21,6,6,1,,,0.2003,0.0
1,1,5,4,22,5,4,0,3,0,0.5102,0.7806
1,1,5,4,23,5,5,1,,,0.1503,0.0
1,1,5,4,24,4,3,0,,,0.7823,0.0
1,1,5,4,25,1,4,0,,,0.3918,0.0
1,1,5,4,26,4,4,1,,,0.6891,0.0
1,1,5,4,27,3,4,0,,,0.6104,0.0
1,1,5,4,28,2,3,0,4,0,0.4668,0.3706
1,1,5,4,29,5,5,1,,,0.4133,0.0
1,1,5,4,30,6,6,1,,,0.1383,0.0
1,1,5,4,31,5,5,1,,,0.147,0.0
1,1,5,4,32,3,3,1,,,0.6993,0.0
1,1,5,4,33,6,2,0,,,0.3968,0.0
1,1,5,4,34,6,6,1,,,0.1169,0.0
1,1,5,4,35,2,1,0,4,0,0.5106,0.5889
1,1,5,4,36,1,1,1,,,0.4777,0.0
1,1,5,4,37,6,6,1,,,0.088,0.0
1,1,5,4,38,1,5,0,6,0,0.2429,0.2686
1,1,5,4,39,4,4,1,,,0.715,0.0
1,1,5,4,40,2,4,0,1,0,0.4761,0.6682
1,1,5,4,41,6,4,0,,,0.9384,0.0
1,1,5,4,42,1,1,1,,,0.6376,0.0
1,1,5,4,43,3,3,1,,,1.0412,0.0
1,1,5,4,44,3,3,1,,,0.5481,0.0
1,1,5,4,45,5,3,0,,,0.2359,0.0
1,1,5,4,46,2,4,0,3,0,0.5072,0.4416
1,1,5,4,47,5,3,0,,,0.7365,0.0
1,1,5,4,48,3,3,1,,,0.5718,0.0
1,1,5,4,49,6,6,1,,,0.3715,0.0
1,1,5,4,50,1,1,1,,,0.642,0.0
1,2,1,1,1,3,3,1,,,0.6215,0.0
1,2,1,1,2,6,6,1,,,1.219,0.0
1,2,1,1,3,5,3,0,2,0,0.5586,0.9074
1,2,1,1,4,1,2,0,,,0.4481,0.0
1,2,1,1,5,1,1,1,,,0.5667,0.0
